contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,put_call,exp_date
AAPL210305P00130000,2021-03-02 20:59:10,130.0,4.9,5.15,5.1,put,2021-03-05
AAPL210305P00131000,2021-03-02 20:55:55,131.0,5.8,6.05,5.75,put,2021-03-05
AAPL210305P00132000,2021-03-02 20:36:19,132.0,6.8,7.0,6.82,put,2021-03-05
AAPL210305P00133000,2021-03-02 20:57:41,133.0,7.75,8.0,7.85,put,2021-03-05
AAPL210305P00134000,2021-03-02 19:56:27,134.0,8.75,8.95,7.84,put,2021-03-05
AAPL210305P00135000,2021-03-02 20:54:50,135.0,9.75,9.95,9.91,put,2021-03-05
AAPL210305P00136000,2021-03-02 20:49:53,136.0,10.7,10.95,10.35,put,2021-03-05
AAPL210305P00137000,2021-03-02 20:37:16,137.0,11.7,11.95,11.41,put,2021-03-05
AAPL210312C00113000,2021-03-02 19:26:44,113.0,12.4,12.65,13.05,call,2021-03-12
AAPL210312C00114000,2021-03-02 20:59:08,114.0,11.45,11.65,11.55,call,2021-03-12
AAPL210312C00115000,2021-03-02 20:30:24,115.0,10.55,10.7,11.1,call,2021-03-12
AAPL210312C00116000,2021-03-02 20:24:40,116.0,9.6,9.8,10.05,call,2021-03-12
AAPL210312C00117000,2021-03-02 18:03:39,117.0,8.7,8.85,9.1,call,2021-03-12
AAPL210312C00118000,2021-03-02 20:47:09,118.0,7.8,8.0,7.9,call,2021-03-12
AAPL210312C00119000,2021-03-02 20:54:40,119.0,6.95,7.15,7.3,call,2021-03-12
AAPL210312C00120000,2021-03-02 20:53:01,120.0,6.15,6.3,6.25,call,2021-03-12
AAPL210312C00121000,2021-03-02 20:53:01,121.0,5.35,5.5,5.7,call,2021-03-12
AAPL210312C00122000,2021-03-02 20:56:59,122.0,4.65,4.8,4.9,call,2021-03-12
AAPL210312C00123000,2021-03-02 20:59:51,123.0,3.95,4.1,3.95,call,2021-03-12
AAPL210312C00124000,2021-03-02 20:59:24,124.0,3.35,3.45,3.44,call,2021-03-12
AAPL210312C00125000,2021-03-02 20:59:27,125.0,2.81,2.89,2.88,call,2021-03-12
AAPL210312C00126000,2021-03-02 20:59:51,126.0,2.31,2.38,2.33,call,2021-03-12
AAPL210312C00127000,2021-03-02 20:59:51,127.0,1.9,1.93,1.87,call,2021-03-12
AAPL210312C00128000,2021-03-02 20:59:39,128.0,1.49,1.54,1.51,call,2021-03-12
AAPL210312C00129000,2021-03-02 20:59:23,129.0,1.17,1.21,1.21,call,2021-03-12
AAPL210312C00130000,2021-03-02 20:59:46,130.0,0.92,0.94,0.94,call,2021-03-12
AAPL210312C00131000,2021-03-02 20:59:55,131.0,0.69,0.72,0.71,call,2021-03-12
AAPL210312C00132000,2021-03-02 20:59:52,132.0,0.52,0.54,0.53,call,2021-03-12
AAPL210312C00133000,2021-03-02 20:59:03,133.0,0.39,0.41,0.4,call,2021-03-12
AAPL210312C00134000,2021-03-02 20:58:16,134.0,0.29,0.3,0.31,call,2021-03-12
AAPL210312C00135000,2021-03-02 20:59:56,135.0,0.22,0.23,0.23,call,2021-03-12
AAPL210312C00136000,2021-03-02 20:59:21,136.0,0.16,0.17,0.16,call,2021-03-12
AAPL210312C00137000,2021-03-02 20:59:04,137.0,0.12,0.13,0.14,call,2021-03-12
AAPL210312P00113000,2021-03-02 20:17:01,113.0,0.32,0.35,0.32,put,2021-03-12
AAPL210312P00114000,2021-03-02 20:30:35,114.0,0.36,0.39,0.36,put,2021-03-12
AAPL210312P00115000,2021-03-02 20:59:26,115.0,0.42,0.45,0.44,put,2021-03-12
AAPL210312P00116000,2021-03-02 20:59:47,116.0,0.49,0.53,0.52,put,2021-03-12
AAPL210312P00117000,2021-03-02 20:55:34,117.0,0.58,0.62,0.57,put,2021-03-12
AAPL210312P00118000,2021-03-02 20:59:47,118.0,0.69,0.74,0.73,put,2021-03-12
AAPL210312P00119000,2021-03-02 20:55:36,119.0,0.83,0.88,0.86,put,2021-03-12
AAPL210312P00120000,2021-03-02 20:58:35,120.0,1.03,1.07,1.05,put,2021-03-12
AAPL210312P00121000,2021-03-02 20:58:36,121.0,1.22,1.29,1.28,put,2021-03-12
AAPL210312P00122000,2021-03-02 20:59:13,122.0,1.48,1.55,1.53,put,2021-03-12
AAPL210312P00123000,2021-03-02 20:58:21,123.0,1.8,1.88,1.81,put,2021-03-12
AAPL210312P00124000,2021-03-02 20:57:56,124.0,2.17,2.26,2.22,put,2021-03-12
AAPL210312P00125000,2021-03-02 20:59:56,125.0,2.6,2.7,2.68,put,2021-03-12
AAPL210312P00126000,2021-03-02 20:59:24,126.0,3.1,3.2,3.18,put,2021-03-12
AAPL210312P00127000,2021-03-02 20:59:26,127.0,3.65,3.8,3.75,put,2021-03-12
AAPL210312P00128000,2021-03-02 20:54:50,128.0,4.25,4.4,4.35,put,2021-03-12
AAPL210312P00129000,2021-03-02 20:50:51,129.0,4.9,5.1,4.91,put,2021-03-12
AAPL210312P00130000,2021-03-02 20:41:39,130.0,5.65,5.8,5.28,put,2021-03-12
AAPL210312P00131000,2021-03-02 20:58:36,131.0,6.4,6.6,6.48,put,2021-03-12
AAPL210312P00132000,2021-03-02 20:57:41,132.0,7.2,7.45,7.27,put,2021-03-12
AAPL210312P00133000,2021-03-02 20:20:12,133.0,8.1,8.35,7.75,put,2021-03-12
AAPL210312P00134000,2021-03-02 19:33:23,134.0,9.0,9.25,8.7,put,2021-03-12
AAPL210312P00135000,2021-03-02 20:07:48,135.0,9.95,10.15,10.1,put,2021-03-12
AAPL210312P00136000,2021-03-02 17:45:28,136.0,10.85,11.1,9.69,put,2021-03-12
AAPL210312P00137000,2021-03-02 20:30:59,137.0,11.85,12.05,11.6,put,2021-03-12
AAPL210319C00115000,2021-03-02 20:43:50,115.0,10.95,11.1,11.15,call,2021-03-19
AAPL210319C00116000,2021-03-02 19:38:45,116.0,10.05,10.25,10.65,call,2021-03-19
AAPL210319C00117000,2021-03-02 20:59:47,117.0,9.2,9.4,9.22,call,2021-03-19
AAPL210319C00117500,2021-03-02 20:40:37,117.5,8.8,8.95,8.98,call,2021-03-19
AAPL210319C00118000,2021-03-02 15:59:04,118.0,8.4,8.55,9.64,call,2021-03-19
AAPL210319C00119000,2021-03-02 19:49:29,119.0,7.55,7.75,8.2,call,2021-03-19
AAPL210319C00120000,2021-03-02 20:53:25,120.0,6.85,7.0,7.0,call,2021-03-19
AAPL210319C00121000,2021-03-02 20:58:58,121.0,6.2,6.25,6.25,call,2021-03-19
AAPL210319C00122000,2021-03-02 20:59:04,122.0,5.45,5.6,5.55,call,2021-03-19
AAPL210319C00122500,2021-03-02 20:55:38,122.5,5.1,5.25,5.15,call,2021-03-19
AAPL210319C00123000,2021-03-02 20:59:04,123.0,4.8,4.95,4.9,call,2021-03-19
AAPL210319C00124000,2021-03-02 20:59:24,124.0,4.2,4.35,4.3,call,2021-03-19
AAPL210319C00125000,2021-03-02 20:59:38,125.0,3.65,3.8,3.71,call,2021-03-19
AAPL210319C00126000,2021-03-02 20:59:47,126.0,3.15,3.3,3.2,call,2021-03-19
AAPL210319C00127000,2021-03-02 20:59:56,127.0,2.73,2.79,2.78,call,2021-03-19
AAPL210319C00127500,2021-03-02 20:59:25,127.5,2.52,2.59,2.6,call,2021-03-19
AAPL210319C00128000,2021-03-02 20:58:50,128.0,2.32,2.38,2.36,call,2021-03-19
AAPL210319C00129000,2021-03-02 20:58:54,129.0,1.95,2.01,1.97,call,2021-03-19
AAPL210319C00130000,2021-03-02 20:59:56,130.0,1.64,1.69,1.67,call,2021-03-19
AAPL210319C00131000,2021-03-02 20:58:42,131.0,1.35,1.4,1.39,call,2021-03-19
AAPL210319C00132000,2021-03-02 20:57:51,132.0,1.11,1.16,1.14,call,2021-03-19
AAPL210319C00132500,2021-03-02 20:59:46,132.5,1.01,1.05,1.04,call,2021-03-19
AAPL210319C00133000,2021-03-02 20:59:56,133.0,0.91,0.95,0.93,call,2021-03-19
AAPL210319C00134000,2021-03-02 20:54:39,134.0,0.76,0.78,0.75,call,2021-03-19
AAPL210319C00135000,2021-03-02 20:59:56,135.0,0.62,0.64,0.62,call,2021-03-19
AAPL210319C00136000,2021-03-02 20:57:26,136.0,0.49,0.51,0.5,call,2021-03-19
AAPL210319C00137000,2021-03-02 20:58:38,137.0,0.41,0.43,0.44,call,2021-03-19
AAPL210319C00137500,2021-03-02 20:58:59,137.5,0.37,0.39,0.38,call,2021-03-19
AAPL210319P00115000,2021-03-02 20:59:37,115.0,0.82,0.87,0.86,put,2021-03-19
AAPL210319P00116000,2021-03-02 20:59:06,116.0,0.95,0.99,0.97,put,2021-03-19
AAPL210319P00117000,2021-03-02 20:53:50,117.0,1.09,1.14,1.11,put,2021-03-19
AAPL210319P00117500,2021-03-02 20:59:14,117.5,1.17,1.22,1.22,put,2021-03-19
AAPL210319P00118000,2021-03-02 20:59:07,118.0,1.26,1.31,1.31,put,2021-03-19
AAPL210319P00119000,2021-03-02 20:59:04,119.0,1.46,1.52,1.5,put,2021-03-19
AAPL210319P00120000,2021-03-02 20:59:43,120.0,1.69,1.76,1.74,put,2021-03-19
AAPL210319P00121000,2021-03-02 20:57:24,121.0,1.97,2.03,1.98,put,2021-03-19
AAPL210319P00122000,2021-03-02 20:59:04,122.0,2.28,2.35,2.33,put,2021-03-19
AAPL210319P00122500,2021-03-02 20:59:46,122.5,2.45,2.52,2.52,put,2021-03-19
AAPL210319P00123000,2021-03-02 20:59:20,123.0,2.63,2.71,2.65,put,2021-03-19
AAPL210319P00124000,2021-03-02 20:58:01,124.0,3.0,3.15,3.05,put,2021-03-19
AAPL210319P00125000,2021-03-02 20:59:42,125.0,3.45,3.6,3.51,put,2021-03-19
AAPL210319P00126000,2021-03-02 20:59:11,126.0,3.95,4.1,4.05,put,2021-03-19
AAPL210319P00127000,2021-03-02 20:41:49,127.0,4.5,4.65,4.45,put,2021-03-19
AAPL210319P00127500,2021-03-02 20:58:29,127.5,4.8,4.95,4.85,put,2021-03-19
AAPL210319P00128000,2021-03-02 20:43:44,128.0,5.05,5.25,5.1,put,2021-03-19
AAPL210319P00129000,2021-03-02 20:34:55,129.0,5.7,5.85,5.4,put,2021-03-19
AAPL210319P00130000,2021-03-02 20:58:36,130.0,6.35,6.55,6.42,put,2021-03-19
AAPL210319P00131000,2021-03-02 20:38:43,131.0,7.1,7.3,6.96,put,2021-03-19
AAPL210319P00132000,2021-03-02 19:09:22,132.0,7.85,8.0,7.4,put,2021-03-19
AAPL210319P00132500,2021-03-02 20:28:43,132.5,8.25,8.4,8.08,put,2021-03-19
AAPL210319P00133000,2021-03-02 20:05:11,133.0,8.65,8.8,8.65,put,2021-03-19
AAPL210319P00134000,2021-03-02 18:59:16,134.0,9.45,9.65,9.19,put,2021-03-19
AAPL210319P00135000,2021-03-02 20:53:36,135.0,10.35,10.5,10.4,put,2021-03-19
AAPL210319P00136000,2021-03-02 20:37:16,136.0,11.2,11.4,10.93,put,2021-03-19
AAPL210319P00137000,2021-03-02 20:53:36,137.0,12.15,12.3,12.02,put,2021-03-19
AAPL210319P00137500,2021-03-02 20:00:17,137.5,12.6,12.8,11.9,put,2021-03-19
AAPL210326C00114000,2021-03-02 15:23:17,114.0,12.2,12.35,13.55,call,2021-03-26
AAPL210326C00115000,2021-03-02 17:52:09,115.0,11.35,11.5,12.35,call,2021-03-26
AAPL210326C00116000,2021-03-02 17:26:51,116.0,10.5,10.65,11.2,call,2021-03-26
AAPL210326C00117000,2021-03-02 20:19:43,117.0,9.65,9.85,10.15,call,2021-03-26
AAPL210326C00118000,2021-03-02 20:19:43,118.0,8.9,9.05,9.35,call,2021-03-26
AAPL210326C00119000,2021-03-02 20:12:41,119.0,8.1,8.3,8.85,call,2021-03-26
AAPL210326C00120000,2021-03-02 20:57:53,120.0,7.4,7.55,7.6,call,2021-03-26
AAPL210326C00121000,2021-03-02 20:05:21,121.0,6.7,6.85,6.9,call,2021-03-26
AAPL210326C00122000,2021-03-02 20:58:43,122.0,6.05,6.2,6.2,call,2021-03-26
AAPL210326C00123000,2021-03-02 20:56:33,123.0,5.45,5.6,5.67,call,2021-03-26
AAPL210326C00124000,2021-03-02 19:40:02,124.0,4.85,5.0,4.95,call,2021-03-26
AAPL210326C00125000,2021-03-02 20:59:40,125.0,4.35,4.45,4.4,call,2021-03-26
AAPL210326C00126000,2021-03-02 20:59:37,126.0,3.85,3.95,3.89,call,2021-03-26
AAPL210326C00127000,2021-03-02 20:52:00,127.0,3.4,3.5,3.51,call,2021-03-26
AAPL210326C00128000,2021-03-02 20:59:18,128.0,2.97,3.05,2.99,call,2021-03-26
AAPL210326C00129000,2021-03-02 20:42:15,129.0,2.63,2.66,2.82,call,2021-03-26
AAPL210326C00130000,2021-03-02 20:59:14,130.0,2.25,2.3,2.25,call,2021-03-26
AAPL210326C00131000,2021-03-02 20:49:42,131.0,1.92,1.99,2.07,call,2021-03-26
AAPL210326C00132000,2021-03-02 20:58:56,132.0,1.65,1.71,1.7,call,2021-03-26
AAPL210326C00133000,2021-03-02 20:58:48,133.0,1.41,1.46,1.46,call,2021-03-26
AAPL210326C00134000,2021-03-02 20:45:34,134.0,1.2,1.24,1.21,call,2021-03-26
AAPL210326C00135000,2021-03-02 20:59:55,135.0,1.02,1.05,1.03,call,2021-03-26
AAPL210326C00136000,2021-03-02 20:55:03,136.0,0.86,0.9,0.93,call,2021-03-26
AAPL210326C00137000,2021-03-02 20:57:12,137.0,0.74,0.76,0.77,call,2021-03-26
AAPL210326P00113000,2021-03-02 20:19:45,113.0,0.92,0.97,0.83,put,2021-03-26
AAPL210326P00114000,2021-03-02 20:57:30,114.0,1.04,1.09,1.06,put,2021-03-26
AAPL210326P00115000,2021-03-02 20:40:17,115.0,1.18,1.23,1.21,put,2021-03-26
AAPL210326P00116000,2021-03-02 20:56:19,116.0,1.33,1.39,1.33,put,2021-03-26
AAPL210326P00117000,2021-03-02 20:57:54,117.0,1.52,1.57,1.53,put,2021-03-26
AAPL210326P00118000,2021-03-02 20:46:22,118.0,1.72,1.79,1.62,put,2021-03-26
AAPL210326P00119000,2021-03-02 20:48:35,119.0,1.96,2.04,1.84,put,2021-03-26
AAPL210326P00120000,2021-03-02 20:59:44,120.0,2.23,2.31,2.25,put,2021-03-26
AAPL210326P00121000,2021-03-02 20:56:41,121.0,2.53,2.62,2.59,put,2021-03-26
AAPL210326P00122000,2021-03-02 20:24:54,122.0,2.87,2.97,2.92,put,2021-03-26
AAPL210326P00123000,2021-03-02 20:58:38,123.0,3.25,3.35,3.31,put,2021-03-26
AAPL210326P00124000,2021-03-02 20:59:38,124.0,3.65,3.8,3.72,put,2021-03-26
AAPL210326P00125000,2021-03-02 20:59:55,125.0,4.1,4.25,4.22,put,2021-03-26
AAPL210326P00126000,2021-03-02 20:59:38,126.0,4.6,4.75,4.7,put,2021-03-26
AAPL210326P00127000,2021-03-02 19:15:55,127.0,5.15,5.3,4.9,put,2021-03-26
AAPL210326P00128000,2021-03-02 20:19:47,128.0,5.7,5.95,5.5,put,2021-03-26
AAPL210326P00129000,2021-03-02 17:05:19,129.0,6.3,6.5,5.95,put,2021-03-26
AAPL210326P00130000,2021-03-02 20:12:57,130.0,6.9,7.15,6.35,put,2021-03-26
AAPL210326P00131000,2021-03-02 16:35:06,131.0,7.65,7.85,6.97,put,2021-03-26
AAPL210326P00132000,2021-03-01 20:24:28,132.0,8.35,8.55,7.91,put,2021-03-26
AAPL210326P00133000,2021-03-02 17:40:26,133.0,9.15,9.3,8.4,put,2021-03-26
AAPL210326P00134000,2021-03-01 17:26:29,134.0,9.9,10.1,8.6,put,2021-03-26
AAPL210326P00135000,2021-03-02 20:30:59,135.0,10.75,10.9,10.47,put,2021-03-26
AAPL210326P00136000,2021-03-02 20:49:53,136.0,11.55,11.75,11.2,put,2021-03-26
AAPL210326P00137000,2021-03-01 15:37:54,137.0,12.45,12.6,11.18,put,2021-03-26
AAPL210401C00113000,2021-02-25 20:21:37,113.0,13.3,13.5,11.85,call,2021-04-01
AAPL210401C00114000,2021-03-02 19:24:30,114.0,12.45,12.65,13.11,call,2021-04-01
AAPL210401C00115000,2021-03-02 15:12:04,115.0,11.6,11.8,11.75,call,2021-04-01
AAPL210401C00116000,2021-03-01 19:43:48,116.0,10.8,11.0,12.2,call,2021-04-01
AAPL210401C00117000,2021-03-02 18:22:59,117.0,10.0,10.25,10.5,call,2021-04-01
AAPL210401C00118000,2021-03-02 16:49:31,118.0,9.25,9.45,9.9,call,2021-04-01
AAPL210401C00119000,2021-03-02 19:52:36,119.0,8.5,8.7,9.1,call,2021-04-01
AAPL210401C00120000,2021-03-02 20:43:56,120.0,7.8,8.0,8.0,call,2021-04-01
AAPL210401C00121000,2021-03-02 20:47:02,121.0,7.15,7.3,7.65,call,2021-04-01
AAPL210401C00122000,2021-03-02 20:48:28,122.0,6.5,6.65,6.65,call,2021-04-01
AAPL210401C00123000,2021-03-02 20:52:53,123.0,5.9,6.05,6.05,call,2021-04-01
AAPL210401C00124000,2021-03-02 20:59:01,124.0,5.35,5.5,5.45,call,2021-04-01
AAPL210401C00125000,2021-03-02 20:59:37,125.0,4.8,4.95,4.86,call,2021-04-01
AAPL210401C00126000,2021-03-02 20:57:18,126.0,4.3,4.45,4.4,call,2021-04-01
AAPL210401C00127000,2021-03-02 20:56:44,127.0,3.9,4.0,3.9,call,2021-04-01
AAPL210401C00128000,2021-03-02 20:55:46,128.0,3.45,3.55,3.45,call,2021-04-01
AAPL210401C00129000,2021-03-02 20:59:01,129.0,3.05,3.15,3.1,call,2021-04-01
AAPL210401C00130000,2021-03-02 20:59:30,130.0,2.69,2.77,2.7,call,2021-04-01
AAPL210401C00131000,2021-03-02 20:34:20,131.0,2.36,2.44,2.44,call,2021-04-01
AAPL210401C00132000,2021-03-02 20:59:52,132.0,2.08,2.14,2.07,call,2021-04-01
AAPL210401C00133000,2021-03-02 20:34:40,133.0,1.81,1.87,1.94,call,2021-04-01
AAPL210401C00134000,2021-03-02 20:32:36,134.0,1.57,1.64,1.62,call,2021-04-01
AAPL210401C00135000,2021-03-02 20:59:01,135.0,1.36,1.42,1.4,call,2021-04-01
AAPL210401C00136000,2021-03-02 20:45:50,136.0,1.18,1.24,1.25,call,2021-04-01
AAPL210401C00137000,2021-03-02 20:59:57,137.0,1.02,1.08,1.05,call,2021-04-01
AAPL210401P00113000,2021-03-02 20:25:37,113.0,1.16,1.21,1.16,put,2021-04-01
AAPL210401P00114000,2021-03-02 20:52:39,114.0,1.3,1.36,1.26,put,2021-04-01
AAPL210401P00115000,2021-03-02 20:59:08,115.0,1.46,1.52,1.5,put,2021-04-01
AAPL210401P00116000,2021-03-02 20:58:36,116.0,1.64,1.71,1.67,put,2021-04-01
AAPL210401P00117000,2021-03-02 16:58:53,117.0,1.85,1.92,1.75,put,2021-04-01
AAPL210401P00118000,2021-03-02 20:59:51,118.0,2.08,2.15,2.14,put,2021-04-01
AAPL210401P00119000,2021-03-02 20:51:13,119.0,2.34,2.43,2.3,put,2021-04-01
AAPL210401P00120000,2021-03-02 20:59:23,120.0,2.64,2.71,2.72,put,2021-04-01
AAPL210401P00121000,2021-03-02 20:24:41,121.0,2.96,3.05,2.83,put,2021-04-01
AAPL210401P00122000,2021-03-02 20:59:51,122.0,3.3,3.45,3.39,put,2021-04-01
AAPL210401P00123000,2021-03-02 20:42:17,123.0,3.75,3.8,3.55,put,2021-04-01
AAPL210401P00124000,2021-03-02 19:43:45,124.0,4.1,4.25,3.65,put,2021-04-01
AAPL210401P00125000,2021-03-02 20:58:29,125.0,4.6,4.7,4.65,put,2021-04-01
AAPL210401P00126000,2021-03-02 20:56:08,126.0,5.1,5.25,5.05,put,2021-04-01
AAPL210401P00127000,2021-03-02 20:00:36,127.0,5.6,5.75,5.75,put,2021-04-01
AAPL210401P00128000,2021-03-02 20:19:53,128.0,6.2,6.35,6.15,put,2021-04-01
AAPL210401P00129000,2021-03-02 15:58:05,129.0,6.8,6.95,6.5,put,2021-04-01
AAPL210401P00130000,2021-03-02 20:58:12,130.0,7.4,7.6,7.45,put,2021-04-01
AAPL210401P00131000,2021-03-02 20:18:35,131.0,8.1,8.25,7.7,put,2021-04-01
AAPL210401P00132000,2021-03-02 20:18:35,132.0,8.75,9.0,8.4,put,2021-04-01
AAPL210401P00133000,2021-03-02 17:27:35,133.0,9.45,9.7,8.83,put,2021-04-01
AAPL210401P00134000,2021-03-02 18:08:49,134.0,10.25,10.5,9.52,put,2021-04-01
AAPL210401P00135000,2021-03-02 20:58:12,135.0,11.05,11.25,11.1,put,2021-04-01
AAPL210401P00136000,2021-03-02 18:22:22,136.0,11.85,12.1,11.12,put,2021-04-01
AAPL210401P00137000,2021-03-01 20:54:14,137.0,12.65,12.95,10.57,put,2021-04-01
AAPL210409C00113000,2021-03-02 20:54:46,113.0,13.65,13.85,14.0,call,2021-04-09
AAPL210409C00114000,2021-02-25 20:40:36,114.0,12.8,13.05,10.85,call,2021-04-09
AAPL210409C00115000,2021-03-02 20:38:41,115.0,12.0,12.25,12.3,call,2021-04-09
AAPL210409C00116000,2021-03-02 19:27:47,116.0,11.2,11.45,11.75,call,2021-04-09
AAPL210409C00117000,2021-02-26 14:32:30,117.0,10.45,10.65,11.44,call,2021-04-09
AAPL210409C00118000,2021-03-02 17:32:42,118.0,9.7,9.9,10.55,call,2021-04-09
AAPL210409C00119000,2021-03-02 20:48:05,119.0,9.0,9.2,9.64,call,2021-04-09
AAPL210409C00120000,2021-03-02 18:31:49,120.0,8.35,8.5,9.2,call,2021-04-09
AAPL210409C00121000,2021-03-02 16:59:30,121.0,7.7,7.85,8.15,call,2021-04-09
AAPL210409C00122000,2021-03-02 19:06:40,122.0,7.05,7.2,7.58,call,2021-04-09
AAPL210409C00123000,2021-03-02 17:22:34,123.0,6.45,6.6,6.5,call,2021-04-09
AAPL210409C00124000,2021-03-02 20:26:04,124.0,5.9,6.05,6.15,call,2021-04-09
AAPL210409C00125000,2021-03-02 20:49:58,125.0,5.4,5.55,5.5,call,2021-04-09
AAPL210409C00126000,2021-03-02 20:41:33,126.0,4.9,5.05,5.13,call,2021-04-09
AAPL210409C00127000,2021-03-02 20:53:19,127.0,4.45,4.55,4.55,call,2021-04-09
AAPL210409C00128000,2021-03-02 20:25:29,128.0,4.0,4.15,4.2,call,2021-04-09
AAPL210409C00129000,2021-03-02 20:57:22,129.0,3.6,3.7,3.7,call,2021-04-09
AAPL210409C00130000,2021-03-02 20:59:35,130.0,3.2,3.35,3.3,call,2021-04-09
AAPL210409C00131000,2021-03-02 20:59:25,131.0,2.89,2.98,2.96,call,2021-04-09
AAPL210409C00132000,2021-03-02 19:40:52,132.0,2.58,2.66,2.79,call,2021-04-09
AAPL210409C00133000,2021-03-02 20:23:00,133.0,2.3,2.38,2.37,call,2021-04-09
AAPL210409C00134000,2021-03-02 20:45:55,134.0,2.05,2.12,2.1,call,2021-04-09
AAPL210409C00135000,2021-03-02 20:58:32,135.0,1.82,1.88,1.83,call,2021-04-09
AAPL210409C00136000,2021-03-02 20:59:01,136.0,1.61,1.67,1.63,call,2021-04-09
AAPL210409C00137000,2021-03-02 20:10:09,137.0,1.43,1.48,1.42,call,2021-04-09
AAPL210409P00113000,2021-03-02 20:40:03,113.0,1.48,1.54,1.43,put,2021-04-09
AAPL210409P00114000,2021-03-02 20:42:04,114.0,1.65,1.71,1.63,put,2021-04-09
AAPL210409P00115000,2021-03-02 20:31:56,115.0,1.84,1.9,1.81,put,2021-04-09
AAPL210409P00116000,2021-03-02 20:29:43,116.0,2.04,2.12,1.93,put,2021-04-09
