contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
NXTD210416C00000500,2021-04-12 15:59:47,10,0.5,0.6,0.75,0.62,call,2021-04-16,0.010958904109589041,
NXTD210416C00001000,2021-04-12 17:53:32,34,1.0,0.15,0.25,0.18,call,2021-04-16,0.010958904109589041,1.75
NXTD210416C00001500,2021-04-12 18:49:04,1306,1.5,0.0,0.05,0.05,call,2021-04-16,0.010958904109589041,
NXTD210416C00002000,2021-04-12 17:58:13,35,2.0,0.0,0.05,0.04,call,2021-04-16,0.010958904109589041,
NXTD210416C00002500,2021-04-12 19:39:16,37,2.5,0.0,0.0,0.01,call,2021-04-16,0.010958904109589041,
NXTD210416C00003000,2021-04-06 15:23:19,11,3.0,0.0,0.05,0.04,call,2021-04-16,0.010958904109589041,
NXTD210416C00003500,2021-04-06 14:57:24,1,3.5,0.0,0.05,0.05,call,2021-04-16,0.010958904109589041,
NXTD210416P00000500,2021-04-05 13:48:16,1,0.5,0.0,0.05,0.03,put,2021-04-16,0.010958904109589041,
NXTD210416P00001000,2021-04-09 17:41:23,1,1.0,0.0,0.05,0.03,put,2021-04-16,0.010958904109589041,1.75
NXTD210416P00001500,2021-04-12 18:04:06,25,1.5,0.3,0.4,0.35,put,2021-04-16,0.010958904109589041,
NXTD210416P00002000,2021-04-08 14:19:46,1,2.0,0.85,0.9,0.8,put,2021-04-16,0.010958904109589041,
NXTD210416P00002500,2021-04-12 19:58:45,30,2.5,1.3,1.45,1.4,put,2021-04-16,0.010958904109589041,
NXTD210416P00003000,2021-04-05 15:01:01,1,3.0,1.65,2.05,1.64,put,2021-04-16,0.010958904109589041,
NXTD210521C00000500,2021-04-12 15:59:47,3,0.5,0.6,0.75,0.67,call,2021-05-21,0.10684931506849316,1.75
NXTD210521C00001000,2021-04-12 19:41:05,19,1.0,0.25,0.3,0.25,call,2021-05-21,0.10684931506849316,1.125
NXTD210521C00001500,2021-04-12 19:44:45,118,1.5,0.1,0.15,0.12,call,2021-05-21,0.10684931506849316,1.5
NXTD210521C00002000,2021-04-12 18:01:37,72,2.0,0.05,0.1,0.08,call,2021-05-21,0.10684931506849316,1.75
NXTD210521C00002500,2021-04-12 15:38:36,99,2.5,0.0,0.05,0.07,call,2021-05-21,0.10684931506849316,
NXTD210521C00003000,2021-04-07 14:45:25,2,3.0,0.0,0.1,0.1,call,2021-05-21,0.10684931506849316,
NXTD210521C00003500,2021-04-07 15:59:11,2,3.5,0.0,0.1,0.05,call,2021-05-21,0.10684931506849316,
NXTD210521P00001000,2021-04-12 18:32:08,7,1.0,0.05,0.15,0.11,put,2021-05-21,0.10684931506849316,1.25
NXTD210521P00001500,2021-04-12 14:28:24,5,1.5,0.4,0.5,0.46,put,2021-05-21,0.10684931506849316,1.5
NXTD210521P00002000,2021-04-08 16:28:25,2,2.0,0.9,1.0,0.9,put,2021-05-21,0.10684931506849316,1.5
NXTD210521P00002500,2021-04-12 15:48:03,12,2.5,1.35,1.5,1.39,put,2021-05-21,0.10684931506849316,1.75
NXTD210716C00000500,2021-04-12 18:53:08,14,0.5,0.65,0.7,0.7,call,2021-07-16,0.2602739726027397,1.5
NXTD210716C00001000,2021-04-12 16:07:02,13,1.0,0.3,0.45,0.36,call,2021-07-16,0.2602739726027397,1.25
NXTD210716C00001500,2021-04-12 18:23:47,134,1.5,0.2,0.25,0.2,call,2021-07-16,0.2602739726027397,1.3125
NXTD210716C00002000,2021-04-12 17:18:09,9,2.0,0.1,0.2,0.15,call,2021-07-16,0.2602739726027397,1.5
NXTD210716C00002500,2021-04-12 17:58:33,247,2.5,0.1,0.15,0.15,call,2021-07-16,0.2602739726027397,1.75
NXTD210716C00003000,2021-04-09 19:34:43,5,3.0,0.1,0.15,0.15,call,2021-07-16,0.2602739726027397,1.9375
NXTD210716C00003500,2021-04-12 16:55:38,1,3.5,0.05,0.15,0.1,call,2021-07-16,0.2602739726027397,1.875
NXTD210716P00000500,2021-03-22 14:38:15,10,0.5,0.0,0.1,0.03,put,2021-07-16,0.2602739726027397,1.5
NXTD210716P00001000,2021-04-09 13:30:11,1,1.0,0.15,0.2,0.15,put,2021-07-16,0.2602739726027397,1.0
NXTD210716P00001500,2021-04-05 13:30:01,1,1.5,0.45,0.75,0.5,put,2021-07-16,0.2602739726027397,1.125
NXTD210716P00002000,2021-03-24 19:10:17,110,2.0,0.85,1.15,1.0,put,2021-07-16,0.2602739726027397,1.5
NXTD210716P00002500,2021-04-12 19:27:16,9,2.5,1.35,1.6,1.48,put,2021-07-16,0.2602739726027397,1.6875
