strike,2021-06-18,2021-07-16,2021-10-15
0.5,1.875,1.25,1.25
1.0,1.875,1.75,1.25
1.5,1.75,1.5,1.5625
2.0,1.75,1.875,1.5
2.5,1.75,1.875,1.75
3.0,1.75,1.875,1.6875
