contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
NXTD210521C00000500,2021-04-26 19:49:18,146,0.5,0.35,0.45,0.4,call,2021-05-21,0.0684931506849315,1.0
NXTD210521C00001000,2021-04-26 19:56:22,786,1.0,0.1,0.15,0.1,call,2021-05-21,0.0684931506849315,1.5
NXTD210521C00001500,2021-04-26 19:56:47,525,1.5,0.05,0.1,0.05,call,2021-05-21,0.0684931506849315,1.875
NXTD210521C00002000,2021-04-26 19:25:51,50,2.0,0.0,0.05,0.05,call,2021-05-21,0.0684931506849315,
NXTD210521C00002500,2021-04-26 16:32:45,251,2.5,0.0,0.05,0.05,call,2021-05-21,0.0684931506849315,
NXTD210521C00003000,2021-04-13 19:43:40,10,3.0,0.0,0.05,0.07,call,2021-05-21,0.0684931506849315,
NXTD210521C00003500,2021-04-26 19:22:46,40,3.5,0.0,0.05,0.05,call,2021-05-21,0.0684931506849315,
NXTD210521P00000500,2021-04-26 18:35:01,100,0.5,0.0,0.05,0.02,put,2021-05-21,0.0684931506849315,1.75
NXTD210521P00001000,2021-04-26 19:46:11,66,1.0,0.15,0.25,0.15,put,2021-05-21,0.0684931506849315,1.0
NXTD210521P00001500,2021-04-26 17:17:36,2,1.5,0.6,0.75,0.65,put,2021-05-21,0.0684931506849315,1.875
NXTD210521P00002000,2021-04-19 13:38:16,2,2.0,1.15,1.25,1.0,put,2021-05-21,0.0684931506849315,
NXTD210521P00002500,2021-04-15 18:24:09,19,2.5,1.55,1.8,1.47,put,2021-05-21,0.0684931506849315,
NXTD210521P00003000,2021-04-23 19:36:06,2,3.0,1.95,2.35,2.25,put,2021-05-21,0.0684931506849315,
NXTD210521P00003500,2021-04-23 14:19:23,1,3.5,2.4,2.85,2.7,put,2021-05-21,0.0684931506849315,
NXTD210618C00000500,2021-04-26 19:38:44,29,0.5,0.35,0.45,0.4,call,2021-06-18,0.14520547945205478,1.0
NXTD210618C00001000,2021-04-26 19:27:00,438,1.0,0.15,0.2,0.15,call,2021-06-18,0.14520547945205478,1.375
NXTD210618C00001500,2021-04-26 18:59:59,177,1.5,0.05,0.1,0.1,call,2021-06-18,0.14520547945205478,1.75
NXTD210618C00002000,2021-04-21 16:35:59,4,2.0,0.05,0.1,0.05,call,2021-06-18,0.14520547945205478,1.75
NXTD210618P00000500,2021-04-22 14:52:05,5,0.5,0.0,0.05,0.05,put,2021-06-18,0.14520547945205478,1.75
NXTD210618P00001000,2021-04-23 17:06:32,5,1.0,0.2,0.3,0.31,put,2021-06-18,0.14520547945205478,1.75
NXTD210618P00001500,2021-04-26 13:32:52,1,1.5,0.65,0.8,0.76,put,2021-06-18,0.14520547945205478,
NXTD210716C00000500,2021-04-26 18:59:18,40,0.5,0.4,0.45,0.45,call,2021-07-16,0.2219178082191781,1.5
NXTD210716C00001000,2021-04-26 19:47:19,163,1.0,0.15,0.25,0.2,call,2021-07-16,0.2219178082191781,1.375
NXTD210716C00001500,2021-04-26 17:18:57,41,1.5,0.1,0.2,0.15,call,2021-07-16,0.2219178082191781,1.75
NXTD210716C00002000,2021-04-26 19:23:36,140,2.0,0.1,0.15,0.1,call,2021-07-16,0.2219178082191781,1.75
NXTD210716C00002500,2021-04-26 19:23:19,182,2.5,0.05,0.1,0.1,call,2021-07-16,0.2219178082191781,
NXTD210716C00003000,2021-04-26 19:25:37,480,3.0,0.05,0.1,0.1,call,2021-07-16,0.2219178082191781,
NXTD210716C00003500,2021-04-26 16:57:24,10,3.5,0.0,0.15,0.05,call,2021-07-16,0.2219178082191781,1.9375
NXTD210716P00000500,2021-04-21 16:45:46,1,0.5,0.0,0.1,0.06,put,2021-07-16,0.2219178082191781,1.5
NXTD210716P00001000,2021-04-22 18:53:24,9,1.0,0.3,0.35,0.35,put,2021-07-16,0.2219178082191781,1.75
NXTD210716P00001500,2021-04-20 18:38:57,1,1.5,0.6,0.9,0.95,put,2021-07-16,0.2219178082191781,
NXTD210716P00002000,2021-03-24 19:10:17,110,2.0,1.25,1.4,1.0,put,2021-07-16,0.2219178082191781,
NXTD210716P00002500,2021-04-23 19:15:34,1,2.5,1.6,1.8,1.7,put,2021-07-16,0.2219178082191781,
NXTD211015C00000500,2021-04-26 18:58:04,52,0.5,0.35,0.55,0.55,call,2021-10-15,0.4712328767123288,1.75
NXTD211015C00001000,2021-04-26 19:52:20,201,1.0,0.25,0.3,0.3,call,2021-10-15,0.4712328767123288,1.375
NXTD211015C00001500,2021-04-26 18:58:10,70,1.5,0.2,0.25,0.24,call,2021-10-15,0.4712328767123288,1.625
NXTD211015C00002000,2021-04-26 19:57:23,46,2.0,0.15,0.2,0.16,call,2021-10-15,0.4712328767123288,1.5
NXTD211015C00002500,2021-04-26 19:50:47,87,2.5,0.15,0.2,0.16,call,2021-10-15,0.4712328767123288,1.6875
NXTD211015C00003000,2021-04-26 18:50:17,25,3.0,0.1,0.15,0.15,call,2021-10-15,0.4712328767123288,1.75
NXTD211015C00003500,2021-04-26 18:50:03,63,3.5,0.1,0.15,0.15,call,2021-10-15,0.4712328767123288,1.875
NXTD211015P00000500,2021-04-26 18:27:00,2,0.5,0.05,0.15,0.1,put,2021-10-15,0.4712328767123288,1.375
NXTD211015P00001000,2021-04-26 17:56:03,1,1.0,0.35,0.45,0.4,put,2021-10-15,0.4712328767123288,1.375
NXTD211015P00001500,2021-04-20 18:42:18,32,1.5,0.8,0.9,0.95,put,2021-10-15,0.4712328767123288,
NXTD211015P00002000,2021-04-26 16:07:51,1,2.0,1.15,1.35,1.33,put,2021-10-15,0.4712328767123288,1.75
NXTD211015P00002500,2021-04-26 16:21:25,1,2.5,1.65,1.85,1.7,put,2021-10-15,0.4712328767123288,1.4375
NXTD211015P00003500,2021-04-05 15:09:17,4,3.5,2.65,2.85,2.3,put,2021-10-15,0.4712328767123288,
