contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
UVXY210423C00008000,2021-04-20 19:54:12,1743.0,8.0,0.01,0.02,0.02,call,2021-04-23,0.00821917808219178,
UVXY210423C00008500,2021-04-20 18:14:19,397.0,8.5,0.01,0.03,0.02,call,2021-04-23,0.00821917808219178,
UVXY210423C00009000,2021-04-20 18:17:36,428.0,9.0,0.0,0.02,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00009500,2021-04-20 18:17:49,222.0,9.5,0.01,0.0,0.02,call,2021-04-23,0.00821917808219178,
UVXY210423C00010000,2021-04-20 19:30:13,499.0,10.0,0.0,0.02,0.02,call,2021-04-23,0.00821917808219178,
UVXY210423C00010500,2021-04-20 15:42:09,14.0,10.5,0.0,0.02,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00011000,2021-04-20 19:29:33,218.0,11.0,0.0,0.02,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00011500,2021-04-19 16:35:44,19.0,11.5,0.0,0.02,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00012000,2021-04-20 14:41:52,2.0,12.0,0.0,0.02,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00012500,2021-04-19 16:35:55,6.0,12.5,0.0,0.02,0.02,call,2021-04-23,0.00821917808219178,
UVXY210423C00013000,2021-04-20 16:07:18,80.0,13.0,0.0,0.02,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00013500,2021-04-12 15:31:51,11.0,13.5,0.0,0.02,0.02,call,2021-04-23,0.00821917808219178,
UVXY210423C00014000,2021-04-19 16:41:04,5.0,14.0,0.0,0.02,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00014500,2021-04-15 19:57:27,12.0,14.5,0.0,0.02,0.03,call,2021-04-23,0.00821917808219178,
UVXY210423C00015000,2021-04-19 18:26:29,2.0,15.0,0.0,0.02,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00015500,2021-04-16 19:28:55,19.0,15.5,0.0,0.02,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00016000,2021-04-20 16:27:28,1.0,16.0,0.0,0.01,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00017000,2021-04-20 14:11:44,5.0,17.0,0.0,0.01,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00018000,2021-04-16 19:26:20,366.0,18.0,0.0,0.01,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423C00019000,2021-04-16 18:23:35,189.0,19.0,0.0,0.01,0.01,call,2021-04-23,0.00821917808219178,
UVXY210423P00009000,2021-04-19 17:58:22,11.0,9.0,4.05,4.15,4.12,put,2021-04-23,0.00821917808219178,1.0
UVXY210423P00009500,2021-04-19 16:32:34,4.0,9.5,4.6,4.65,4.45,put,2021-04-23,0.00821917808219178,
UVXY210423P00010000,2021-04-20 16:13:42,7.0,10.0,5.05,5.15,5.1,put,2021-04-23,0.00821917808219178,
UVXY210423P00010500,2021-04-19 16:19:42,5.0,10.5,5.6,5.65,5.45,put,2021-04-23,0.00821917808219178,
UVXY210423P00011000,2021-04-19 16:25:56,6.0,11.0,6.05,6.15,6.2,put,2021-04-23,0.00821917808219178,
UVXY210423P00012000,2021-04-14 19:39:53,80.0,12.0,7.1,7.15,7.4,put,2021-04-23,0.00821917808219178,
UVXY210423P00012500,2021-03-25 18:32:11,20.0,12.5,7.55,7.65,7.6,put,2021-04-23,0.00821917808219178,
UVXY210423P00013000,2021-04-13 19:52:33,1.0,13.0,8.05,8.15,8.3,put,2021-04-23,0.00821917808219178,
UVXY210423P00013500,2021-03-30 17:43:29,2.0,13.5,8.55,8.65,7.83,put,2021-04-23,0.00821917808219178,
UVXY210423P00014000,2021-04-19 18:58:58,20.0,14.0,9.05,9.15,9.27,put,2021-04-23,0.00821917808219178,
UVXY210423P00015000,2021-03-26 18:14:01,2.0,15.0,10.05,10.15,9.1,put,2021-04-23,0.00821917808219178,
UVXY210423P00015500,2021-04-09 16:57:00,5.0,15.5,10.55,10.65,10.65,put,2021-04-23,0.00821917808219178,
UVXY210423P00016000,2021-03-16 18:25:40,5.0,16.0,11.3,11.5,9.54,put,2021-04-23,0.00821917808219178,
UVXY210423P00017000,2021-04-15 19:42:29,9.0,17.0,12.05,12.15,12.45,put,2021-04-23,0.00821917808219178,
UVXY210423P00018000,2021-04-20 18:27:40,15.0,18.0,13.05,13.15,13.0,put,2021-04-23,0.00821917808219178,
UVXY210423P00019000,2021-03-15 04:00:05,,19.0,0.0,0.0,11.7,put,2021-04-23,0.00821917808219178,
UVXY210430C00006500,2021-04-20 19:54:03,2152.0,6.5,0.15,0.16,0.16,call,2021-04-30,0.0273972602739726,1.875
UVXY210430C00007000,2021-04-20 19:46:30,1394.0,7.0,0.12,0.13,0.12,call,2021-04-30,0.0273972602739726,1.875
UVXY210430C00007500,2021-04-20 19:45:54,571.0,7.5,0.1,0.11,0.11,call,2021-04-30,0.0273972602739726,
UVXY210430C00008000,2021-04-20 19:53:07,539.0,8.0,0.08,0.09,0.09,call,2021-04-30,0.0273972602739726,
UVXY210430C00008500,2021-04-20 19:44:16,940.0,8.5,0.06,0.08,0.07,call,2021-04-30,0.0273972602739726,
UVXY210430C00009000,2021-04-20 19:15:59,854.0,9.0,0.05,0.07,0.06,call,2021-04-30,0.0273972602739726,
UVXY210430C00009500,2021-04-20 18:07:17,48.0,9.5,0.05,0.07,0.07,call,2021-04-30,0.0273972602739726,
UVXY210430C00010000,2021-04-20 19:51:59,350.0,10.0,0.04,0.06,0.06,call,2021-04-30,0.0273972602739726,
UVXY210430C00010500,2021-04-20 17:58:32,54.0,10.5,0.04,0.05,0.06,call,2021-04-30,0.0273972602739726,
UVXY210430C00011000,2021-04-20 19:50:06,450.0,11.0,0.03,0.05,0.03,call,2021-04-30,0.0273972602739726,
UVXY210430C00011500,2021-04-20 19:49:16,505.0,11.5,0.03,0.04,0.03,call,2021-04-30,0.0273972602739726,
UVXY210430C00012000,2021-04-20 19:42:12,402.0,12.0,0.02,0.04,0.03,call,2021-04-30,0.0273972602739726,
