contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,put_call,exp_date
MSFT210416P00240000,2021-03-01 20:34:03,240.0,9.85,10.35,10.17,put,2021-04-16
MSFT210416P00245000,2021-03-01 20:34:03,245.0,12.75,13.25,13.07,put,2021-04-16
MSFT210416P00250000,2021-03-01 17:48:46,250.0,16.0,16.65,16.5,put,2021-04-16
MSFT210416P00255000,2021-03-01 20:50:25,255.0,19.75,20.5,21.45,put,2021-04-16
MSFT210416P00260000,2021-02-26 14:32:23,260.0,23.9,25.35,29.9,put,2021-04-16
MSFT210521C00215000,2021-03-01 20:21:54,215.0,26.25,28.15,27.54,call,2021-05-21
MSFT210521C00220000,2021-03-01 20:48:40,220.0,22.5,24.0,23.4,call,2021-05-21
MSFT210521C00225000,2021-03-01 19:37:02,225.0,18.8,20.75,20.0,call,2021-05-21
MSFT210521C00230000,2021-03-01 20:51:50,230.0,16.6,17.45,16.55,call,2021-05-21
MSFT210521C00235000,2021-03-01 20:52:01,235.0,12.75,14.45,13.7,call,2021-05-21
MSFT210521C00240000,2021-03-01 20:52:04,240.0,11.0,11.6,11.29,call,2021-05-21
MSFT210521C00245000,2021-03-01 20:47:07,245.0,8.45,9.45,9.0,call,2021-05-21
MSFT210521C00250000,2021-03-01 20:49:38,250.0,6.15,7.5,7.0,call,2021-05-21
MSFT210521C00255000,2021-03-01 19:57:33,255.0,4.85,5.9,5.63,call,2021-05-21
MSFT210521C00260000,2021-03-01 20:44:22,260.0,3.1,4.5,4.35,call,2021-05-21
MSFT210521P00215000,2021-03-01 19:39:51,215.0,5.2,5.9,5.4,put,2021-05-21
MSFT210521P00220000,2021-03-01 20:23:35,220.0,6.4,6.8,6.63,put,2021-05-21
MSFT210521P00225000,2021-03-01 20:59:19,225.0,7.8,9.4,8.1,put,2021-05-21
MSFT210521P00230000,2021-03-01 20:59:15,230.0,9.6,11.1,9.9,put,2021-05-21
MSFT210521P00235000,2021-03-01 20:33:47,235.0,11.65,12.5,11.85,put,2021-05-21
MSFT210521P00240000,2021-03-01 20:33:09,240.0,14.05,15.75,14.35,put,2021-05-21
MSFT210521P00245000,2021-03-01 20:23:11,245.0,16.75,18.6,17.05,put,2021-05-21
MSFT210521P00250000,2021-03-01 18:44:20,250.0,19.85,21.7,20.61,put,2021-05-21
MSFT210521P00255000,2021-03-01 18:44:20,255.0,23.25,25.1,24.01,put,2021-05-21
MSFT210521P00260000,2021-02-26 19:58:57,260.0,26.95,27.75,30.6,put,2021-05-21
MSFT210618C00215000,2021-03-01 17:13:30,215.0,27.45,29.6,28.9,call,2021-06-18
MSFT210618C00220000,2021-03-01 20:56:23,220.0,23.75,25.8,25.6,call,2021-06-18
MSFT210618C00225000,2021-03-01 20:45:51,225.0,20.3,22.45,21.78,call,2021-06-18
MSFT210618C00230000,2021-03-01 20:59:49,230.0,17.35,19.3,19.0,call,2021-06-18
MSFT210618C00235000,2021-03-01 20:48:08,235.0,15.6,16.2,15.9,call,2021-06-18
MSFT210618C00240000,2021-03-01 20:59:29,240.0,12.0,13.6,13.5,call,2021-06-18
MSFT210618C00245000,2021-03-01 20:51:26,245.0,10.6,11.45,11.2,call,2021-06-18
MSFT210618C00250000,2021-03-01 20:53:35,250.0,7.5,9.4,8.8,call,2021-06-18
MSFT210618C00255000,2021-03-01 20:57:24,255.0,6.0,7.75,7.32,call,2021-06-18
MSFT210618C00260000,2021-03-01 20:59:12,260.0,4.5,6.25,5.97,call,2021-06-18
MSFT210618P00215000,2021-03-01 19:57:05,215.0,6.7,7.15,6.9,put,2021-06-18
MSFT210618P00220000,2021-03-01 15:51:16,220.0,8.1,9.9,8.85,put,2021-06-18
MSFT210618P00225000,2021-03-01 19:08:02,225.0,9.7,10.3,10.03,put,2021-06-18
MSFT210618P00230000,2021-03-01 16:46:11,230.0,11.55,13.5,12.04,put,2021-06-18
MSFT210618P00235000,2021-03-01 20:38:32,235.0,13.7,15.65,14.0,put,2021-06-18
MSFT210618P00240000,2021-03-01 20:38:32,240.0,16.1,17.6,16.6,put,2021-06-18
MSFT210618P00245000,2021-03-01 19:50:07,245.0,18.65,20.9,19.15,put,2021-06-18
MSFT210618P00250000,2021-03-01 20:39:54,250.0,21.8,23.9,22.5,put,2021-06-18
MSFT210618P00255000,2021-02-25 20:10:16,255.0,25.05,25.8,31.8,put,2021-06-18
MSFT210618P00260000,2021-02-26 19:58:57,260.0,28.6,30.45,30.2,put,2021-06-18
MSFT210716C00215000,2021-03-01 16:40:56,215.0,28.55,31.2,30.55,call,2021-07-16
MSFT210716C00220000,2021-03-01 20:43:25,220.0,25.0,27.65,27.15,call,2021-07-16
MSFT210716C00225000,2021-03-01 20:43:01,225.0,21.7,24.3,23.7,call,2021-07-16
MSFT210716C00230000,2021-03-01 20:41:53,230.0,18.5,21.2,20.55,call,2021-07-16
MSFT210716C00235000,2021-03-01 20:59:17,235.0,15.65,18.4,18.0,call,2021-07-16
MSFT210716C00240000,2021-03-01 20:50:02,240.0,14.0,15.85,15.4,call,2021-07-16
MSFT210716C00245000,2021-03-01 19:49:56,245.0,10.9,13.4,13.15,call,2021-07-16
