strike,2021-04-16,2021-05-21,2021-07-16,2021-08-20
20.0,0.625,1.5,1.71875,0.861328125
25.0,0.625,1.5,1.46484375,0.861328125
30.0,0.625,1.5,1.296875,0.861328125
33.0,0.625,1.5,1.02734375,0.861328125
34.0,0.625,1.5,1.0810546875,0.861328125
35.0,0.625,1.5,1.134765625,0.861328125
36.0,0.625,1.5,1.1067708333333333,0.861328125
37.0,0.625,1.5,1.0787760416666667,1.013671875
38.0,0.625,1.34375,1.05078125,1.166015625
39.0,0.625,1.375,1.00390625,0.990234375
40.0,0.625,0.8828125,0.95703125,0.841796875
41.0,0.6265625,1.3515625,0.775390625,0.46875
42.0,0.628125,1.025390625,0.59375,0.44140625
43.0,0.6296875,1.71484375,0.5657552083333334,0.94921875
44.0,0.63125,0.521484375,0.5377604166666666,1.150390625
45.0,0.6328125,0.9453125,0.509765625,0.81640625
46.0,0.6,1.05859375,0.7626953125,0.814453125
47.0,0.5671875,0.56640625,1.015625,0.853515625
48.0,0.534375,0.521484375,0.8411458333333334,0.646484375
49.0,0.5015625,0.607421875,0.6666666666666667,0.53125
50.0,0.46875,0.53515625,0.4921875,0.5693359375
55.0,0.515625,0.54296875,0.5,0.513671875
60.0,0.5625,0.53125,0.48828125,0.5078125
65.0,0.6875,0.578125,0.53125,0.568359375
70.0,0.9375,0.6875,0.5390625,0.583984375
75.0,1.046875,0.890625,0.50390625,0.515625
80.0,1.15625,0.828125,0.515625,0.6953125
