strike,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-06-18,2021-06-30,2021-09-17,2021-09-30
16.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.8828125
17.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.8828125
18.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.8828125
19.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.8828125
20.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.8828125
21.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,1.1015625
22.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.90625
23.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.87890625
24.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.8515625
25.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.82421875
26.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.7890625
27.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.75390625
28.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8359375,0.3125,1.01171875,0.71484375
29.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,1.12109375,0.3125,1.01171875,0.69921875
30.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.84375,0.8828125,0.3125,1.01171875,0.328125
31.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.9322916666666666,1.015625,0.3125,1.01171875,0.61328125
32.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,1.0208333333333333,0.86328125,0.3125,1.01171875,0.43359375
33.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,1.109375,0.7109375,0.3125,0.736328125,0.625
34.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,1.1328125,0.25,0.3125,0.4609375,0.541015625
35.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,0.5,0.609375,0.3125,0.544921875,0.45703125
36.0,0.3125,1.90625,0.2890625,0.296875,0.30078125,0.65234375,1.85546875,0.515625,0.3125,0.41015625,0.544921875
