contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
NXTD210521C00000500,2021-05-05 19:39:01,64,0.5,0.3,0.35,0.3,call,2021-05-21,0.043835616438356165,
NXTD210521C00001000,2021-05-05 19:54:27,279,1.0,0.0,0.05,0.04,call,2021-05-21,0.043835616438356165,1.5
NXTD210521C00001500,2021-05-05 13:30:00,1,1.5,0.0,0.05,0.05,call,2021-05-21,0.043835616438356165,
NXTD210521C00002000,2021-05-03 14:00:41,11,2.0,0.0,0.0,0.05,call,2021-05-21,0.043835616438356165,
NXTD210521C00002500,2021-05-03 16:24:00,1,2.5,0.0,0.05,0.05,call,2021-05-21,0.043835616438356165,
NXTD210521C00003000,2021-05-03 16:24:15,1,3.0,0.0,0.0,0.05,call,2021-05-21,0.043835616438356165,
NXTD210521P00000500,2021-04-28 19:54:45,3,0.5,0.0,0.05,0.05,put,2021-05-21,0.043835616438356165,
NXTD210521P00001000,2021-05-05 16:52:52,14,1.0,0.2,0.25,0.21,put,2021-05-21,0.043835616438356165,1.0
NXTD210521P00001500,2021-04-30 19:53:24,1,1.5,0.65,0.75,0.7,put,2021-05-21,0.043835616438356165,1.5
NXTD210521P00002000,2021-04-28 13:32:07,1,2.0,1.05,1.4,1.1,put,2021-05-21,0.043835616438356165,
NXTD210521P00002500,2021-04-15 18:24:09,19,2.5,1.45,0.0,1.47,put,2021-05-21,0.043835616438356165,
NXTD210521P00003000,2021-04-23 19:36:06,2,3.0,1.95,0.0,2.25,put,2021-05-21,0.043835616438356165,
NXTD210618C00000500,2021-05-05 16:43:28,2,0.5,0.3,0.4,0.35,call,2021-06-18,0.12054794520547946,1.5
NXTD210618C00001000,2021-05-05 19:59:03,82,1.0,0.05,0.1,0.09,call,2021-06-18,0.12054794520547946,1.375
NXTD210618C00001500,2021-05-05 19:47:06,56,1.5,0.0,0.05,0.05,call,2021-06-18,0.12054794520547946,1.75
NXTD210618C00002000,2021-04-28 16:56:32,2,2.0,0.0,0.1,0.05,call,2021-06-18,0.12054794520547946,
NXTD210618P00000500,2021-04-22 14:52:05,5,0.5,0.0,0.05,0.05,put,2021-06-18,0.12054794520547946,1.75
NXTD210618P00001000,2021-05-05 13:37:03,1,1.0,0.2,0.3,0.25,put,2021-06-18,0.12054794520547946,1.0
NXTD210618P00001500,2021-04-26 13:32:52,1,1.5,0.7,0.8,0.76,put,2021-06-18,0.12054794520547946,1.875
NXTD210716C00000500,2021-05-05 19:39:45,68,0.5,0.3,0.4,0.35,call,2021-07-16,0.19726027397260273,1.25
NXTD210716C00001000,2021-05-05 15:58:00,60,1.0,0.1,0.15,0.15,call,2021-07-16,0.19726027397260273,1.5
NXTD210716C00001500,2021-05-05 19:31:20,9,1.5,0.05,0.1,0.1,call,2021-07-16,0.19726027397260273,1.75
NXTD210716C00002000,2021-05-03 13:30:02,7,2.0,0.0,0.1,0.06,call,2021-07-16,0.19726027397260273,1.75
NXTD210716C00002500,2021-05-05 17:54:13,35,2.5,0.0,0.05,0.05,call,2021-07-16,0.19726027397260273,1.875
NXTD210716C00003000,2021-05-05 14:55:58,36,3.0,0.0,0.05,0.05,call,2021-07-16,0.19726027397260273,
NXTD210716P00000500,2021-04-21 16:45:46,1,0.5,0.0,0.1,0.06,put,2021-07-16,0.19726027397260273,1.5
NXTD210716P00001000,2021-04-27 18:57:46,12,1.0,0.25,0.4,0.25,put,2021-07-16,0.19726027397260273,0.875
NXTD210716P00001500,2021-04-29 19:30:19,1,1.5,0.7,0.85,0.75,put,2021-07-16,0.19726027397260273,1.5
NXTD210716P00002000,2021-05-04 17:27:04,4,2.0,1.2,1.35,1.2,put,2021-07-16,0.19726027397260273,1.0
NXTD210716P00002500,2021-05-04 17:27:04,2,2.5,1.65,1.9,1.74,put,2021-07-16,0.19726027397260273,1.9375
NXTD211015C00000500,2021-05-05 15:53:56,31,0.5,0.3,0.5,0.42,call,2021-10-15,0.4465753424657534,1.375
NXTD211015C00001000,2021-05-05 17:18:48,32,1.0,0.2,0.3,0.24,call,2021-10-15,0.4465753424657534,1.375
NXTD211015C00001500,2021-05-05 14:56:59,33,1.5,0.0,0.2,0.15,call,2021-10-15,0.4465753424657534,1.375
NXTD211015C00002000,2021-05-05 19:58:34,83,2.0,0.1,0.15,0.15,call,2021-10-15,0.4465753424657534,1.625
NXTD211015C00002500,2021-05-05 14:36:08,4,2.5,0.1,0.15,0.15,call,2021-10-15,0.4465753424657534,1.875
NXTD211015C00003000,2021-05-05 19:57:28,248,3.0,0.05,0.15,0.1,call,2021-10-15,0.4465753424657534,1.75
NXTD211015P00000500,2021-04-26 18:27:00,2,0.5,0.0,0.15,0.1,put,2021-10-15,0.4465753424657534,1.375
NXTD211015P00001000,2021-05-05 14:17:55,1,1.0,0.35,0.5,0.4,put,2021-10-15,0.4465753424657534,1.25
NXTD211015P00001500,2021-05-05 19:10:40,2,1.5,0.75,1.05,0.8,put,2021-10-15,0.4465753424657534,1.25
NXTD211015P00002000,2021-04-29 18:47:33,10,2.0,1.25,1.4,1.25,put,2021-10-15,0.4465753424657534,1.25
NXTD211015P00002500,2021-05-04 19:16:41,3,2.5,1.6,1.9,1.75,put,2021-10-15,0.4465753424657534,1.375
