,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,0.12363897962032212,0.0431696146708707,0.01105265938145026,0.015425105100206601,0.08151980201409892,0.0012470290658201243,0.049294473172263716,0.03553242095992195,0.008521138756288692,0.023714614265136623,0.06932666848333832,0.11088491532814183,0.11589073551955005,0.015161289335649877,0.04991933867035688,0.12530791435003444,0.06797535126727981,0.00599600295944649,-0.1794810548666536,0.011461672360883905,0.02286010685541169
APHA,0.0431696146708707,1.0555027898816711,0.06541137494542527,0.0863009042540202,0.09823464797475245,0.1044319513155591,0.6988026283983425,0.0914096294311918,0.05808069182977406,0.08350598808508013,0.024239502514563208,0.23109238839268045,0.31701857116502,0.04962483991203208,1.1748136829807971,0.1776625602807008,0.4313303462012944,0.05449922563873873,-0.22688322836301564,0.10645755816528747,0.027878992614488906
BAC,0.01105265938145026,0.06541137494542527,0.1378116928257169,0.13849318120840537,-0.004073278835720678,0.10434878207848186,0.0816763060393734,0.06450821504937108,0.11250328743790734,0.10239471949156306,0.009180744261666828,0.044785408463026366,0.07710904932586463,0.06685596633367343,0.10884978902801007,0.01666186688125148,0.026390773549888957,0.12900577236581431,-0.14927596739184934,0.10924968170135392,0.02149971164952473
C,0.015425105100206601,0.0863009042540202,0.13849318120840537,0.17957135220675677,-0.0019034928064936697,0.12081448635740055,0.09893678292805334,0.0739061069190273,0.11795161166979126,0.11611074290266023,0.012911700478780534,0.07297839483434385,0.11950844286396843,0.07901820838689701,0.12615489312070793,0.01884155079106835,0.0376392982357321,0.1325211927506699,-0.1804545395227972,0.12264876015476671,0.021919364865001956
DT,0.08151980201409892,0.09823464797475245,-0.004073278835720678,-0.0019034928064936697,0.2715791672735277,-0.028775890117554888,0.05942951372774809,0.045214901726851046,-0.005169502639078793,0.011398928338413465,0.07972583620196452,0.2644955441072769,0.1883209547982085,0.008385309223938932,0.11539510763377428,0.14272189133039417,0.11222431163459469,-0.009379606141556559,-0.24180316050039127,0.010412863213720014,0.02696369332411526
GE,0.0012470290658201243,0.1044319513155591,0.10434878207848186,0.12081448635740055,-0.028775890117554888,0.1993265401622752,0.11772421222046764,0.06828781371963626,0.08998145412178116,0.09607140563052963,0.0009363220232053394,0.0652026940649042,0.07621365487701211,0.0635602771799233,0.13107272263093814,0.018198514606602073,0.010979445279198159,0.1060492840018241,-0.17032774142597915,0.11375960281993103,0.023199253304824346
HEXO,0.049294473172263716,0.6988026283983425,0.0816763060393734,0.09893678292805334,0.05942951372774809,0.11772421222046764,1.1672775771308315,0.08736672156298117,0.07095251581462848,0.0761843945233446,0.022554448441674767,0.22474413554314956,0.28236946108351885,0.057209914091344655,0.9644872142481671,0.11609882727562885,0.31679219867384717,0.0769016776696038,-0.2626839883687349,0.09258793375142732,0.02555727977910111
IWM,0.03553242095992195,0.0914096294311918,0.06450821504937108,0.0739061069190273,0.045214901726851046,0.06828781371963626,0.08736672156298117,0.067571061001,0.0553517822942498,0.06129317843563911,0.028672818163642932,0.11888450354668595,0.14093215197636455,0.04218948752363537,0.11046784491824417,0.06910163341570542,0.06873079355578922,0.06452201453034079,-0.1840174425326685,0.07244216862277483,0.024534206721475695
JPM,0.008521138756288692,0.05808069182977406,0.11250328743790734,0.11795161166979126,-0.005169502639078793,0.08998145412178116,0.07095251581462848,0.0553517822942498,0.10768176550016897,0.09317792146793714,0.008146417264560007,0.022374126718294942,0.07553420449733413,0.05883525177257356,0.09332722077395242,0.017109660982872393,0.03288604670414202,0.11347860063758307,-0.1315973489209674,0.09473165167012375,0.019441318307236437
MS,0.023714614265136623,0.08350598808508013,0.10239471949156306,0.11611074290266023,0.011398928338413465,0.09607140563052963,0.0761843945233446,0.06129317843563911,0.09317792146793714,0.11680898736050467,0.017084774600244716,0.07448937361241224,0.0880071684629703,0.06132873233341563,0.10204805285576452,0.041697786921432466,0.0310422155981235,0.10094963462142084,-0.15681183525010664,0.09484110803120285,0.022623187199746965
MSFT,0.06932666848333832,0.024239502514563208,0.009180744261666828,0.012911700478780534,0.07972583620196452,0.0009363220232053394,0.022554448441674767,0.028672818163642932,0.008146417264560007,0.017084774600244716,0.07775580097944687,0.13303890319898193,0.09054829047741364,0.012391951643279856,0.033658862586771185,0.10068078528597452,0.047928417107138535,0.0035868064789188474,-0.15699021660573098,0.010988390452661577,0.024479045513534196
NXTD,0.11088491532814183,0.23109238839268045,0.044785408463026366,0.07297839483434385,0.2644955441072769,0.0652026940649042,0.22474413554314956,0.11888450354668595,0.022374126718294942,0.07448937361241224,0.13303890319898193,3.084569417279765,0.4121853848986901,0.027650626933354586,0.2453294087191561,0.27733177317191277,0.12928826981918365,0.032815500661885356,-0.5313890025499558,0.07748475681525388,0.04844107411112458
PLUG,0.11589073551955005,0.31701857116502,0.07710904932586463,0.11950844286396843,0.1883209547982085,0.07621365487701211,0.28236946108351885,0.14093215197636455,0.07553420449733413,0.0880071684629703,0.09054829047741364,0.4121853848986901,1.1383388666779668,0.04604178084775504,0.4037522390936908,0.2910830108421999,0.4170726343180673,0.07405539782087714,-0.45158472335859745,0.08167610971184065,0.03880942004589482
TD,0.015161289335649877,0.04962483991203208,0.06685596633367343,0.07901820838689701,0.008385309223938932,0.0635602771799233,0.057209914091344655,0.04218948752363537,0.05883525177257356,0.06132873233341563,0.012391951643279856,0.027650626933354586,0.04604178084775504,0.05698721442668375,0.0492585735423394,0.03406217719216969,0.031757924747729316,0.06764547356317614,-0.11471166276536919,0.06568677168490306,0.016158659259676095
TLRY,0.04991933867035688,1.1748136829807971,0.10884978902801007,0.12615489312070793,0.11539510763377428,0.13107272263093814,0.9644872142481671,0.11046784491824417,0.09332722077395242,0.10204805285576452,0.033658862586771185,0.2453294087191561,0.4037522390936908,0.0492585735423394,2.04742774433631,0.1524359656954868,0.6474131076387396,0.09939179009929464,-0.2792324541014253,0.13269641040648422,0.023159892161634825
TSLA,0.12530791435003444,0.1776625602807008,0.01666186688125148,0.01884155079106835,0.14272189133039417,0.018198514606602073,0.11609882727562885,0.06910163341570542,0.017109660982872393,0.041697786921432466,0.10068078528597452,0.27733177317191277,0.2910830108421999,0.03406217719216969,0.1524359656954868,0.5284935895724638,0.17450435674010392,0.010564359728946546,-0.26152238007568873,0.02285417948843786,0.036809811047237476
UAMY,0.06797535126727981,0.4313303462012944,0.026390773549888957,0.0376392982357321,0.11222431163459469,0.010979445279198159,0.31679219867384717,0.06873079355578922,0.03288604670414202,0.0310422155981235,0.047928417107138535,0.12928826981918365,0.4170726343180673,0.031757924747729316,0.6474131076387396,0.17450435674010392,2.237765395256854,0.040071459866272106,-0.13304632827957988,0.07920382067519442,0.03133326599602434
USB,0.00599600295944649,0.05449922563873873,0.12900577236581431,0.1325211927506699,-0.009379606141556559,0.1060492840018241,0.0769016776696038,0.06452201453034079,0.11347860063758307,0.10094963462142084,0.0035868064789188474,0.032815500661885356,0.07405539782087714,0.06764547356317614,0.09939179009929464,0.010564359728946546,0.040071459866272106,0.14605298053955884,-0.1413823853108021,0.10843462552456133,0.02161890888154754
UVXY,-0.1794810548666536,-0.22688322836301564,-0.14927596739184934,-0.1804545395227972,-0.24180316050039127,-0.17032774142597915,-0.2626839883687349,-0.1840174425326685,-0.1315973489209674,-0.15681183525010664,-0.15699021660573098,-0.5313890025499558,-0.45158472335859745,-0.11471166276536919,-0.2792324541014253,-0.26152238007568873,-0.13304632827957988,-0.1413823853108021,1.1477330937928039,-0.18414796625030252,-0.10440165622066513
XLE,0.011461672360883905,0.10645755816528747,0.10924968170135392,0.12264876015476671,0.010412863213720014,0.11375960281993103,0.09258793375142732,0.07244216862277483,0.09473165167012375,0.09484110803120285,0.010988390452661577,0.07748475681525388,0.08167610971184065,0.06568677168490306,0.13269641040648422,0.02285417948843786,0.07920382067519442,0.10843462552456133,-0.18414796625030252,0.16703495105590752,0.027245647364380166
XLV,0.02286010685541169,0.027878992614488906,0.02149971164952473,0.021919364865001956,0.02696369332411526,0.023199253304824346,0.02555727977910111,0.024534206721475695,0.019441318307236437,0.022623187199746965,0.024479045513534196,0.04844107411112458,0.03880942004589482,0.016158659259676095,0.023159892161634825,0.036809811047237476,0.03133326599602434,0.02161890888154754,-0.10440165622066513,0.027245647364380166,0.025726072181116267
