contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,put_call,exp_date
AAPL210319C00136000,2021-03-01 20:59:19,136.0,0.87,0.91,0.88,call,2021-03-19
AAPL210319C00137000,2021-03-01 20:58:42,137.0,0.72,0.75,0.74,call,2021-03-19
AAPL210319C00137500,2021-03-01 20:54:58,137.5,0.66,0.68,0.65,call,2021-03-19
AAPL210319C00138000,2021-03-01 20:55:26,138.0,0.6,0.63,0.61,call,2021-03-19
AAPL210319C00139000,2021-03-01 20:52:35,139.0,0.5,0.53,0.51,call,2021-03-19
AAPL210319C00140000,2021-03-01 20:59:16,140.0,0.42,0.43,0.43,call,2021-03-19
AAPL210319P00116000,2021-03-01 20:20:31,116.0,0.62,0.65,0.62,put,2021-03-19
AAPL210319P00117000,2021-03-01 20:54:59,117.0,0.7,0.74,0.74,put,2021-03-19
AAPL210319P00117500,2021-03-01 20:54:58,117.5,0.75,0.79,0.76,put,2021-03-19
AAPL210319P00118000,2021-03-01 20:52:03,118.0,0.81,0.84,0.81,put,2021-03-19
AAPL210319P00119000,2021-03-01 20:58:59,119.0,0.93,0.97,0.96,put,2021-03-19
AAPL210319P00120000,2021-03-01 20:59:12,120.0,1.08,1.12,1.09,put,2021-03-19
AAPL210319P00121000,2021-03-01 20:55:17,121.0,1.27,1.31,1.24,put,2021-03-19
AAPL210319P00122000,2021-03-01 20:59:52,122.0,1.47,1.52,1.47,put,2021-03-19
AAPL210319P00122500,2021-03-01 20:59:56,122.5,1.59,1.64,1.61,put,2021-03-19
AAPL210319P00123000,2021-03-01 20:57:03,123.0,1.73,1.78,1.71,put,2021-03-19
AAPL210319P00124000,2021-03-01 20:59:02,124.0,2.01,2.07,2.0,put,2021-03-19
AAPL210319P00125000,2021-03-01 20:59:56,125.0,2.35,2.41,2.35,put,2021-03-19
AAPL210319P00126000,2021-03-01 20:57:51,126.0,2.73,2.79,2.84,put,2021-03-19
AAPL210319P00127000,2021-03-01 20:59:23,127.0,3.1,3.2,3.12,put,2021-03-19
AAPL210319P00127500,2021-03-01 20:55:57,127.5,3.35,3.45,3.35,put,2021-03-19
AAPL210319P00128000,2021-03-01 20:58:00,128.0,3.55,3.7,3.62,put,2021-03-19
AAPL210319P00129000,2021-03-01 20:50:23,129.0,4.1,4.25,4.2,put,2021-03-19
AAPL210319P00130000,2021-03-01 20:55:41,130.0,4.65,4.85,4.72,put,2021-03-19
AAPL210319P00131000,2021-03-01 20:09:00,131.0,5.25,5.4,5.44,put,2021-03-19
AAPL210319P00132000,2021-03-01 19:54:24,132.0,5.9,6.15,6.12,put,2021-03-19
AAPL210319P00132500,2021-03-01 20:55:30,132.5,6.25,6.45,6.46,put,2021-03-19
AAPL210319P00133000,2021-03-01 20:16:03,133.0,6.6,6.85,6.99,put,2021-03-19
AAPL210319P00134000,2021-03-01 20:17:31,134.0,7.35,7.6,7.8,put,2021-03-19
AAPL210319P00135000,2021-03-01 20:55:42,135.0,8.15,8.4,8.12,put,2021-03-19
AAPL210319P00136000,2021-03-01 20:56:23,136.0,8.95,9.2,9.15,put,2021-03-19
AAPL210319P00137000,2021-03-01 19:43:08,137.0,9.8,10.05,10.3,put,2021-03-19
AAPL210319P00137500,2021-03-01 19:41:57,137.5,10.2,10.5,10.5,put,2021-03-19
AAPL210319P00138000,2021-03-01 18:48:37,138.0,10.65,10.9,10.93,put,2021-03-19
AAPL210319P00139000,2021-02-26 17:14:18,139.0,11.55,11.8,14.17,put,2021-03-19
AAPL210319P00140000,2021-03-01 20:58:31,140.0,12.5,12.8,12.55,put,2021-03-19
AAPL210326C00116000,2021-03-01 19:38:15,116.0,12.6,12.95,12.1,call,2021-03-26
AAPL210326C00117000,2021-03-01 18:03:28,117.0,11.75,12.05,10.4,call,2021-03-26
AAPL210326C00118000,2021-03-01 20:39:03,118.0,10.95,11.2,11.0,call,2021-03-26
AAPL210326C00119000,2021-03-01 20:39:03,119.0,10.1,10.35,10.02,call,2021-03-26
AAPL210326C00120000,2021-03-01 20:57:07,120.0,9.3,9.55,9.52,call,2021-03-26
AAPL210326C00121000,2021-03-01 20:30:12,121.0,8.55,8.75,8.5,call,2021-03-26
AAPL210326C00122000,2021-03-01 20:58:59,122.0,7.8,8.0,7.75,call,2021-03-26
AAPL210326C00123000,2021-03-01 20:57:00,123.0,7.1,7.3,7.0,call,2021-03-26
AAPL210326C00124000,2021-03-01 20:56:24,124.0,6.4,6.6,6.5,call,2021-03-26
AAPL210326C00125000,2021-03-01 20:59:50,125.0,5.8,5.95,5.9,call,2021-03-26
AAPL210326C00126000,2021-03-01 20:57:28,126.0,5.2,5.35,5.15,call,2021-03-26
AAPL210326C00127000,2021-03-01 20:59:57,127.0,4.65,4.8,4.7,call,2021-03-26
AAPL210326C00128000,2021-03-01 20:58:49,128.0,4.1,4.25,4.2,call,2021-03-26
AAPL210326C00129000,2021-03-01 20:58:01,129.0,3.65,3.75,3.7,call,2021-03-26
AAPL210326C00130000,2021-03-01 20:59:38,130.0,3.2,3.3,3.25,call,2021-03-26
AAPL210326C00131000,2021-03-01 20:59:25,131.0,2.8,2.85,2.86,call,2021-03-26
AAPL210326C00132000,2021-03-01 20:56:19,132.0,2.44,2.49,2.46,call,2021-03-26
AAPL210326C00133000,2021-03-01 20:59:38,133.0,2.11,2.16,2.15,call,2021-03-26
AAPL210326C00134000,2021-03-01 20:58:33,134.0,1.82,1.86,1.87,call,2021-03-26
AAPL210326C00135000,2021-03-01 20:58:30,135.0,1.56,1.6,1.58,call,2021-03-26
AAPL210326C00136000,2021-03-01 20:59:55,136.0,1.34,1.38,1.34,call,2021-03-26
AAPL210326C00137000,2021-03-01 20:59:10,137.0,1.14,1.18,1.17,call,2021-03-26
AAPL210326C00138000,2021-03-01 20:42:57,138.0,0.98,1.01,1.0,call,2021-03-26
AAPL210326C00139000,2021-03-01 20:54:50,139.0,0.83,0.87,0.84,call,2021-03-26
AAPL210326C00140000,2021-03-01 20:58:48,140.0,0.71,0.74,0.72,call,2021-03-26
AAPL210326P00116000,2021-03-01 19:57:04,116.0,0.92,0.95,0.96,put,2021-03-26
AAPL210326P00117000,2021-03-01 20:56:00,117.0,1.04,1.08,1.07,put,2021-03-26
AAPL210326P00118000,2021-03-01 20:57:35,118.0,1.18,1.22,1.19,put,2021-03-26
AAPL210326P00119000,2021-03-01 20:53:59,119.0,1.34,1.38,1.42,put,2021-03-26
AAPL210326P00120000,2021-03-01 20:59:09,120.0,1.53,1.58,1.55,put,2021-03-26
AAPL210326P00121000,2021-03-01 20:30:16,121.0,1.75,1.8,1.86,put,2021-03-26
AAPL210326P00122000,2021-03-01 20:52:03,122.0,2.0,2.05,2.17,put,2021-03-26
AAPL210326P00123000,2021-03-01 20:52:03,123.0,2.29,2.34,2.33,put,2021-03-26
AAPL210326P00124000,2021-03-01 20:51:06,124.0,2.61,2.67,2.65,put,2021-03-26
AAPL210326P00125000,2021-03-01 20:44:34,125.0,2.97,3.05,3.2,put,2021-03-26
AAPL210326P00126000,2021-03-01 20:50:43,126.0,3.35,3.45,3.4,put,2021-03-26
AAPL210326P00127000,2021-03-01 20:54:48,127.0,3.8,3.9,3.8,put,2021-03-26
AAPL210326P00128000,2021-03-01 20:23:50,128.0,4.25,4.4,4.37,put,2021-03-26
AAPL210326P00129000,2021-03-01 19:50:30,129.0,4.75,4.9,4.88,put,2021-03-26
AAPL210326P00130000,2021-03-01 20:25:29,130.0,5.3,5.45,5.35,put,2021-03-26
AAPL210326P00131000,2021-03-01 17:09:28,131.0,5.9,6.05,7.05,put,2021-03-26
AAPL210326P00132000,2021-03-01 20:24:28,132.0,6.5,6.75,6.7,put,2021-03-26
AAPL210326P00133000,2021-03-01 20:23:50,133.0,7.2,7.4,7.42,put,2021-03-26
AAPL210326P00134000,2021-03-01 17:26:29,134.0,7.9,8.15,8.2,put,2021-03-26
AAPL210326P00135000,2021-03-01 19:52:19,135.0,8.6,8.8,8.85,put,2021-03-26
AAPL210326P00136000,2021-02-26 19:20:41,136.0,9.4,9.65,9.82,put,2021-03-26
AAPL210326P00137000,2021-03-01 15:37:54,137.0,10.2,10.45,11.72,put,2021-03-26
AAPL210326P00138000,2021-03-01 19:56:20,138.0,11.0,11.3,11.28,put,2021-03-26
AAPL210326P00139000,2021-02-26 14:30:00,139.0,11.85,12.15,17.18,put,2021-03-26
AAPL210326P00140000,2021-03-01 19:53:32,140.0,12.75,13.05,13.01,put,2021-03-26
AAPL210401C00116000,2021-03-01 19:43:48,116.0,12.9,13.2,12.8,call,2021-04-01
AAPL210401C00117000,2021-03-01 19:15:24,117.0,12.05,12.35,11.65,call,2021-04-01
AAPL210401C00118000,2021-03-01 19:19:42,118.0,11.3,11.5,11.45,call,2021-04-01
AAPL210401C00119000,2021-03-01 20:10:09,119.0,10.5,10.75,10.3,call,2021-04-01
AAPL210401C00120000,2021-03-01 20:51:16,120.0,9.65,9.95,9.85,call,2021-04-01
AAPL210401C00121000,2021-03-01 20:19:07,121.0,8.9,9.2,9.0,call,2021-04-01
AAPL210401C00122000,2021-03-01 20:59:01,122.0,8.2,8.45,8.25,call,2021-04-01
AAPL210401C00123000,2021-03-01 20:55:48,123.0,7.55,7.75,7.45,call,2021-04-01
AAPL210401C00124000,2021-03-01 20:57:27,124.0,6.9,7.1,7.0,call,2021-04-01
AAPL210401C00125000,2021-03-01 20:59:45,125.0,6.15,6.5,6.35,call,2021-04-01
AAPL210401C00126000,2021-03-01 20:49:27,126.0,5.7,5.85,5.5,call,2021-04-01
AAPL210401C00127000,2021-03-01 20:56:48,127.0,5.15,5.3,5.25,call,2021-04-01
AAPL210401C00128000,2021-03-01 20:59:50,128.0,4.6,4.75,4.7,call,2021-04-01
AAPL210401C00129000,2021-03-01 20:55:45,129.0,4.15,4.25,4.1,call,2021-04-01
AAPL210401C00130000,2021-03-01 20:59:54,130.0,3.7,3.8,3.75,call,2021-04-01
AAPL210401C00131000,2021-03-01 20:55:18,131.0,3.25,3.35,3.3,call,2021-04-01
AAPL210401C00132000,2021-03-01 20:59:12,132.0,2.91,2.97,2.95,call,2021-04-01
AAPL210401C00133000,2021-03-01 20:45:29,133.0,2.57,2.62,2.46,call,2021-04-01
AAPL210401C00134000,2021-03-01 20:59:14,134.0,2.25,2.31,2.3,call,2021-04-01
AAPL210401C00135000,2021-03-01 20:58:24,135.0,1.98,2.03,2.0,call,2021-04-01
AAPL210401C00136000,2021-03-01 20:53:07,136.0,1.73,1.78,1.66,call,2021-04-01
AAPL210401C00137000,2021-03-01 20:59:30,137.0,1.51,1.56,1.56,call,2021-04-01
AAPL210401C00138000,2021-03-01 20:41:02,138.0,1.32,1.36,1.3,call,2021-04-01
AAPL210401C00139000,2021-03-01 20:53:54,139.0,1.15,1.19,1.14,call,2021-04-01
AAPL210401C00140000,2021-03-01 20:59:10,140.0,1.0,1.04,1.03,call,2021-04-01
AAPL210401P00116000,2021-03-01 20:40:18,116.0,1.16,1.21,1.21,put,2021-04-01
AAPL210401P00117000,2021-03-01 20:56:11,117.0,1.31,1.36,1.36,put,2021-04-01
AAPL210401P00118000,2021-03-01 20:59:34,118.0,1.48,1.53,1.47,put,2021-04-01
AAPL210401P00119000,2021-03-01 20:58:15,119.0,1.67,1.72,1.76,put,2021-04-01
AAPL210401P00120000,2021-03-01 20:58:38,120.0,1.88,1.94,1.91,put,2021-04-01
AAPL210401P00121000,2021-03-01 20:45:15,121.0,2.13,2.19,2.3,put,2021-04-01
AAPL210401P00122000,2021-03-01 20:51:27,122.0,2.41,2.47,2.59,put,2021-04-01
AAPL210401P00123000,2021-03-01 20:38:11,123.0,2.72,2.78,2.84,put,2021-04-01
AAPL210401P00124000,2021-03-01 19:41:27,124.0,3.05,3.15,3.15,put,2021-04-01
AAPL210401P00125000,2021-03-01 20:54:48,125.0,3.4,3.5,3.46,put,2021-04-01
AAPL210401P00126000,2021-03-01 20:39:29,126.0,3.8,3.95,3.9,put,2021-04-01
AAPL210401P00127000,2021-03-01 20:54:50,127.0,4.25,4.4,4.35,put,2021-04-01
AAPL210401P00128000,2021-03-01 20:54:15,128.0,4.7,4.85,4.87,put,2021-04-01
AAPL210401P00129000,2021-03-01 16:28:56,129.0,5.25,5.4,6.47,put,2021-04-01
AAPL210401P00130000,2021-03-01 20:54:55,130.0,5.8,6.0,5.85,put,2021-04-01
AAPL210401P00131000,2021-03-01 15:11:27,131.0,6.35,6.55,7.44,put,2021-04-01
AAPL210401P00132000,2021-03-01 19:57:20,132.0,7.0,7.25,7.22,put,2021-04-01
AAPL210401P00133000,2021-03-01 19:21:57,133.0,7.65,7.8,8.2,put,2021-04-01
AAPL210401P00134000,2021-03-01 20:43:11,134.0,8.3,8.5,8.57,put,2021-04-01
AAPL210401P00135000,2021-03-01 20:59:09,135.0,9.05,9.3,9.17,put,2021-04-01
AAPL210401P00136000,2021-03-01 17:57:16,136.0,9.8,10.05,11.21,put,2021-04-01
AAPL210401P00137000,2021-03-01 20:54:14,137.0,10.55,10.85,10.57,put,2021-04-01
AAPL210401P00138000,2021-02-26 19:08:55,138.0,11.35,11.6,11.52,put,2021-04-01
AAPL210401P00139000,2021-02-24 17:56:55,139.0,12.2,12.4,15.57,put,2021-04-01
AAPL210401P00140000,2021-03-01 20:54:14,140.0,13.0,13.25,13.5,put,2021-04-01
AAPL210409C00116000,2021-03-01 19:10:44,116.0,12.65,13.5,13.18,call,2021-04-09
AAPL210409C00117000,2021-02-26 14:32:30,117.0,11.8,12.7,9.7,call,2021-04-09
AAPL210409C00118000,2021-03-01 18:36:38,118.0,11.7,11.9,11.35,call,2021-04-09
AAPL210409C00119000,2021-02-26 20:07:51,119.0,10.2,11.15,8.35,call,2021-04-09
AAPL210409C00120000,2021-03-01 19:10:44,120.0,9.45,10.35,9.47,call,2021-04-09
AAPL210409C00121000,2021-03-01 17:17:24,121.0,9.45,9.65,8.5,call,2021-04-09
AAPL210409C00122000,2021-03-01 18:31:34,122.0,8.75,8.9,8.9,call,2021-04-09
AAPL210409C00123000,2021-03-01 20:39:11,123.0,7.35,8.2,7.9,call,2021-04-09
AAPL210409C00124000,2021-03-01 20:51:49,124.0,7.45,7.6,7.18,call,2021-04-09
AAPL210409C00125000,2021-03-01 20:57:02,125.0,6.8,7.0,6.98,call,2021-04-09
AAPL210409C00126000,2021-03-01 20:42:45,126.0,6.25,6.4,6.22,call,2021-04-09
AAPL210409C00127000,2021-03-01 20:41:41,127.0,5.7,5.85,5.7,call,2021-04-09
AAPL210409C00128000,2021-03-01 20:59:22,128.0,5.2,5.3,5.25,call,2021-04-09
AAPL210409C00129000,2021-03-01 20:37:59,129.0,4.7,4.85,4.65,call,2021-04-09
AAPL210409C00130000,2021-03-01 20:51:23,130.0,4.25,4.4,4.26,call,2021-04-09
AAPL210409C00131000,2021-03-01 20:52:19,131.0,3.85,3.95,3.83,call,2021-04-09
AAPL210409C00132000,2021-03-01 20:44:45,132.0,3.45,3.6,3.45,call,2021-04-09
AAPL210409C00133000,2021-03-01 20:53:19,133.0,3.1,3.2,3.05,call,2021-04-09
AAPL210409C00134000,2021-03-01 20:22:33,134.0,2.79,2.87,2.74,call,2021-04-09
AAPL210409C00135000,2021-03-01 20:56:36,135.0,2.5,2.57,2.5,call,2021-04-09
AAPL210409C00136000,2021-03-01 20:54:47,136.0,2.23,2.3,2.23,call,2021-04-09
AAPL210409C00137000,2021-03-01 20:24:18,137.0,1.99,2.05,1.96,call,2021-04-09
AAPL210409C00138000,2021-03-01 20:21:31,138.0,1.77,1.83,1.72,call,2021-04-09
AAPL210409C00139000,2021-03-01 20:51:15,139.0,1.57,1.64,1.53,call,2021-04-09
