strike,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-18,2021-08-20,2021-09-17
65.0,0.5625,0.34375,0.75,0.5625,0.201171875,0.359375,0.234375,0.265625,0.46875
70.0,0.5625,0.34375,0.75,0.5625,0.201171875,0.359375,0.234375,0.265625,0.443359375
80.0,0.5625,0.34375,0.75,0.5625,0.201171875,0.359375,0.234375,0.265625,0.41796875
85.0,0.5625,0.34375,0.75,0.5625,0.201171875,0.359375,0.234375,0.265625,0.361328125
90.0,0.5625,0.34375,0.625,0.5625,0.201171875,0.359375,0.234375,0.265625,0.3046875
95.0,0.5625,0.34375,0.5234375,0.46484375,0.201171875,0.359375,0.234375,0.265625,0.25
100.0,0.5625,0.34375,0.421875,0.3671875,0.201171875,0.375,0.234375,0.265625,0.2333984375
102.0,0.5625,0.34375,0.3984375,0.349609375,0.201171875,0.3671875,0.234375,0.265625,0.22265625
103.0,0.5625,0.34375,0.375,0.33203125,0.201171875,0.359375,0.234375,0.265625,0.2236328125
104.0,0.5625,0.34375,0.3515625,0.314453125,0.201171875,0.3515625,0.234375,0.265625,0.240234375
105.0,0.5625,0.34375,0.328125,0.296875,0.201171875,0.34375,0.234375,0.234375,0.236328125
106.0,0.5625,0.34375,0.3203125,0.2903645833333333,0.201171875,0.3326822916666667,0.21875,0.2958984375,0.234375
107.0,0.5625,0.34375,0.3125,0.2838541666666667,0.201171875,0.3216145833333333,0.21875,0.2652994791666667,0.2314453125
107.5,0.5625,0.34375,0.3046875,0.27734375,0.201171875,0.310546875,0.216796875,0.23470052083333334,0.24072265625
108.0,0.5625,0.34375,0.296875,0.2708333333333333,0.201171875,0.2994791666666667,0.21484375,0.2041015625,0.25
108.5,0.5625,0.34375,0.359375,0.2643229166666667,0.201171875,0.2884114583333333,0.212890625,0.2294921875,0.2265625
109.0,0.5625,0.34375,0.3359375,0.2578125,0.201171875,0.27734375,0.2109375,0.2548828125,0.203125
109.5,0.5,0.328125,0.42578125,0.3193359375,0.201171875,0.271484375,0.20703125,0.22705078125,0.20263671875
110.0,0.53125,0.3125,0.328125,0.380859375,0.201171875,0.265625,0.203125,0.19921875,0.2021484375
110.5,0.5,0.328125,0.421875,0.25,0.201171875,0.259765625,0.19921875,0.1953125,0.22216796875
111.0,0.5,0.3125,0.375,0.32421875,0.201171875,0.25390625,0.1953125,0.19140625,0.2421875
111.5,0.46875,0.28125,0.33203125,0.30078125,0.201171875,0.248046875,0.1943359375,0.1923828125,0.21728515625
112.0,0.4375,0.265625,0.3125,0.27734375,0.201171875,0.2421875,0.193359375,0.193359375,0.1923828125
112.5,0.4375,0.28125,0.33203125,0.2734375,0.201171875,0.2470703125,0.1904296875,0.20751953125,0.2216796875
113.0,0.4375,0.3125,0.37890625,0.26953125,0.201171875,0.251953125,0.1875,0.2216796875,0.2509765625
113.5,0.40625,0.25,0.265625,0.35546875,0.197265625,0.23828125,0.1865234375,0.20166015625,0.24072265625
114.0,0.46875,0.25,0.396484375,0.2734375,0.193359375,0.224609375,0.185546875,0.181640625,0.23046875
114.5,0.34375,0.2421875,0.29296875,0.19140625,0.1904296875,0.2109375,0.1826171875,0.1796875,0.206787109375
115.0,0.3125,0.234375,0.2421875,0.1953125,0.1875,0.181640625,0.1796875,0.177734375,0.18310546875
115.5,0.3125,0.21875,0.21875,0.18359375,0.181640625,0.1796875,0.1767578125,0.17919921875,0.18212890625
116.0,0.328125,0.21875,0.1953125,0.18359375,0.17578125,0.177734375,0.173828125,0.1806640625,0.18115234375
116.5,0.28125,0.20703125,0.1875,0.32421875,0.17333984375,0.19140625,0.1689453125,0.17724609375,0.180419921875
117.0,0.28125,0.1953125,0.18359375,0.193359375,0.1708984375,0.2890625,0.1640625,0.173828125,0.1796875
117.5,0.265625,0.19140625,0.32421875,0.1953125,0.17041015625,0.236328125,0.1640625,0.172119140625,0.17724609375
118.0,0.234375,0.1875,0.181640625,0.197265625,0.169921875,0.1630859375,0.1640625,0.17041015625,0.1748046875
118.5,0.203125,0.18359375,0.173828125,0.18489583333333334,0.166015625,0.1640625,0.1611328125,0.168701171875,0.171142578125
119.0,0.203125,0.1796875,0.166015625,0.17252604166666666,0.162109375,0.1796875,0.158203125,0.1669921875,0.16748046875
119.5,0.203125,0.17578125,0.173828125,0.16015625,0.16015625,0.1796875,0.15478515625,0.169921875,0.170654296875
120.0,0.193359375,0.15234375,0.162109375,0.1591796875,0.158203125,0.17236328125,0.1513671875,0.1728515625,0.173828125
120.5,0.18359375,0.15234375,0.169921875,0.158203125,0.150390625,0.1650390625,0.16064453125,0.1728515625,0.170166015625
121.0,0.1640625,0.15234375,0.177734375,0.150390625,0.142578125,0.15185546875,0.169921875,0.1728515625,0.16650390625
121.5,0.1484375,0.154296875,0.177734375,0.142578125,0.1455078125,0.138671875,0.1630859375,0.1728515625,0.291015625
122.0,0.1328125,0.15625,0.177734375,0.142578125,0.1484375,0.138671875,0.15625,0.1728515625,0.41552734375
122.5,0.1328125,0.328125,0.177734375,0.142578125,0.17431640625,0.138671875,0.3408203125,0.1728515625,0.371337890625
123.0,0.1328125,0.177734375,0.177734375,0.142578125,0.2001953125,0.138671875,0.525390625,0.1728515625,0.3271484375
123.5,0.1328125,0.177734375,0.177734375,0.142578125,0.17041015625,0.138671875,0.42822265625,0.1728515625,0.282958984375
124.0,0.1328125,0.177734375,0.177734375,0.142578125,0.140625,0.138671875,0.3310546875,0.1728515625,0.23876953125
124.5,0.1328125,0.177734375,0.177734375,0.142578125,0.1357421875,0.138671875,0.23388671875,0.1728515625,0.21142578125
125.0,0.1328125,0.177734375,0.177734375,0.142578125,0.130859375,0.138671875,0.13671875,0.1728515625,0.18408203125
126.0,0.1328125,0.177734375,0.177734375,0.142578125,0.22705078125,0.138671875,0.243359375,0.1728515625,0.213427734375
127.0,0.1328125,0.177734375,0.177734375,0.142578125,0.3232421875,0.138671875,0.35,0.1728515625,0.2427734375
128.0,0.1328125,0.177734375,0.177734375,0.142578125,0.41943359375,0.138671875,0.456640625,0.1728515625,0.272119140625
129.0,0.1328125,0.177734375,0.177734375,0.142578125,0.515625,0.138671875,0.56328125,0.1728515625,0.30146484375
130.0,0.1328125,0.177734375,0.177734375,0.142578125,0.61181640625,0.138671875,0.669921875,0.1728515625,0.330810546875
131.0,0.1328125,0.177734375,0.177734375,0.142578125,0.7080078125,0.138671875,0.669921875,0.1728515625,0.36015625
132.0,0.1328125,0.177734375,0.177734375,0.142578125,0.80419921875,0.138671875,0.669921875,0.1728515625,0.389501953125
135.0,0.1328125,0.177734375,0.177734375,0.142578125,0.900390625,0.138671875,0.669921875,0.1728515625,0.41884765625
140.0,0.1328125,0.177734375,0.177734375,0.142578125,0.99658203125,0.138671875,0.669921875,0.1728515625,0.448193359375
145.0,0.1328125,0.177734375,0.177734375,0.142578125,1.0927734375,0.138671875,0.669921875,0.1728515625,0.4775390625
150.0,0.1328125,0.177734375,0.177734375,0.142578125,1.18896484375,0.138671875,0.669921875,0.1728515625,0.4775390625
160.0,0.1328125,0.177734375,0.177734375,0.142578125,1.28515625,0.138671875,0.669921875,0.1728515625,0.4775390625
175.0,0.1328125,0.177734375,0.177734375,0.142578125,1.28515625,0.138671875,0.669921875,0.1728515625,0.4775390625
