contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
MSFT210409C00135000,2021-03-29 13:57:32,,135.0,111.25,113.8,98.25,call,2021-04-09,0.00821917808219178,
MSFT210409C00140000,2021-03-29 18:20:58,4.0,140.0,106.25,108.8,94.58,call,2021-04-09,0.00821917808219178,
MSFT210409C00145000,2021-04-01 18:06:08,,145.0,101.3,103.5,87.95,call,2021-04-09,0.00821917808219178,
MSFT210409C00160000,2021-02-26 17:30:19,2.0,160.0,75.5,77.7,74.99,call,2021-04-09,0.00821917808219178,
MSFT210409C00165000,2021-03-29 15:14:11,,165.0,81.25,83.85,68.2,call,2021-04-09,0.00821917808219178,
MSFT210409C00170000,2021-04-01 15:01:29,20.0,170.0,76.25,78.95,71.91,call,2021-04-09,0.00821917808219178,
MSFT210409C00175000,2021-03-29 15:00:01,,175.0,71.25,73.75,58.65,call,2021-04-09,0.00821917808219178,
MSFT210409C00180000,2021-04-05 17:02:15,11.0,180.0,66.7,68.7,69.15,call,2021-04-09,0.00821917808219178,
MSFT210409C00185000,2021-04-05 19:06:41,12.0,185.0,61.25,63.85,64.02,call,2021-04-09,0.00821917808219178,
MSFT210409C00190000,2021-04-06 19:43:08,16.0,190.0,56.95,58.45,58.1,call,2021-04-09,0.00821917808219178,1.4375
MSFT210409C00195000,2021-04-01 13:59:29,2.0,195.0,51.6,53.85,51.74,call,2021-04-09,0.00821917808219178,
MSFT210409C00200000,2021-04-06 13:32:14,2.0,200.0,46.75,48.35,47.15,call,2021-04-09,0.00821917808219178,
MSFT210409C00202500,2021-03-15 04:09:24,,202.5,44.35,46.25,32.9,call,2021-04-09,0.00821917808219178,
MSFT210409C00205000,2021-04-01 13:36:55,1.0,205.0,41.55,43.95,34.32,call,2021-04-09,0.00821917808219178,
MSFT210409C00207500,2021-04-06 19:40:01,11.0,207.5,39.2,41.15,40.72,call,2021-04-09,0.00821917808219178,1.1171875
MSFT210409C00210000,2021-04-05 18:38:10,1.0,210.0,37.1,38.45,38.65,call,2021-04-09,0.00821917808219178,1.234375
MSFT210409C00212500,2021-04-05 19:13:34,18.0,212.5,33.75,36.25,36.3,call,2021-04-09,0.00821917808219178,1.2265625
MSFT210409C00215000,2021-04-05 14:23:04,4.0,215.0,31.25,33.7,32.9,call,2021-04-09,0.00821917808219178,0.625
MSFT210409C00217500,2021-04-05 19:46:51,1.0,217.5,28.8,31.3,30.95,call,2021-04-09,0.00821917808219178,0.953125
MSFT210409C00220000,2021-04-06 19:58:29,9.0,220.0,26.9,28.55,27.6,call,2021-04-09,0.00821917808219178,
MSFT210409C00230000,2021-04-06 19:54:42,36.0,230.0,17.55,18.35,17.75,call,2021-04-09,0.00821917808219178,
MSFT210409C00232500,2021-04-06 19:53:32,91.0,232.5,14.9,15.9,15.3,call,2021-04-09,0.00821917808219178,
MSFT210409C00235000,2021-04-06 19:22:57,89.0,235.0,12.45,13.1,13.72,call,2021-04-09,0.00821917808219178,0.5390625
MSFT210409C00237500,2021-04-06 19:55:39,325.0,237.5,10.2,10.65,10.4,call,2021-04-09,0.00821917808219178,0.1875
MSFT210409C00240000,2021-04-06 19:58:48,925.0,240.0,7.85,8.25,7.85,call,2021-04-09,0.00821917808219178,
MSFT210409C00242500,2021-04-06 19:59:10,868.0,242.5,5.5,6.0,5.64,call,2021-04-09,0.00821917808219178,0.19921875
MSFT210409C00245000,2021-04-06 19:59:05,2631.0,245.0,3.5,3.7,3.5,call,2021-04-09,0.00821917808219178,0.185546875
MSFT210409C00247500,2021-04-06 19:59:36,6485.0,247.5,1.86,2.08,1.93,call,2021-04-09,0.00821917808219178,0.19140625
MSFT210409C00250000,2021-04-06 19:59:53,24472.0,250.0,0.89,0.95,0.93,call,2021-04-09,0.00821917808219178,0.19921875
MSFT210409C00252500,2021-04-06 19:57:49,5693.0,252.5,0.37,0.48,0.4,call,2021-04-09,0.00821917808219178,0.20703125
MSFT210409C00255000,2021-04-06 19:59:30,4479.0,255.0,0.18,0.21,0.2,call,2021-04-09,0.00821917808219178,0.23046875
MSFT210409C00257500,2021-04-06 19:55:38,3216.0,257.5,0.1,0.12,0.12,call,2021-04-09,0.00821917808219178,0.2578125
MSFT210409C00260000,2021-04-06 19:59:46,6430.0,260.0,0.04,0.09,0.08,call,2021-04-09,0.00821917808219178,0.28125
MSFT210409C00262500,2021-04-06 19:59:09,450.0,262.5,0.05,0.06,0.05,call,2021-04-09,0.00821917808219178,0.3125
MSFT210409C00265000,2021-04-06 19:40:51,525.0,265.0,0.02,0.04,0.03,call,2021-04-09,0.00821917808219178,0.328125
MSFT210409C00270000,2021-04-06 19:59:58,309.0,270.0,0.02,0.03,0.03,call,2021-04-09,0.00821917808219178,0.40625
MSFT210409C00275000,2021-04-06 17:46:37,40.0,275.0,0.01,0.02,0.01,call,2021-04-09,0.00821917808219178,0.375
MSFT210409C00280000,2021-04-06 19:36:19,394.0,280.0,0.01,0.02,0.01,call,2021-04-09,0.00821917808219178,0.5
MSFT210409C00285000,2021-04-06 19:31:31,85.0,285.0,0.0,0.03,0.01,call,2021-04-09,0.00821917808219178,0.5
MSFT210409C00290000,2021-04-06 19:17:01,3.0,290.0,0.0,0.01,0.01,call,2021-04-09,0.00821917808219178,0.5
MSFT210409C00295000,2021-04-06 18:49:18,173.0,295.0,0.0,0.02,0.01,call,2021-04-09,0.00821917808219178,0.5
MSFT210409P00155000,2021-03-25 16:46:40,515.0,155.0,0.0,0.08,0.01,put,2021-04-09,0.00821917808219178,1.5
MSFT210409P00160000,2021-03-25 17:19:09,95.0,160.0,0.0,0.08,0.01,put,2021-04-09,0.00821917808219178,1.5
MSFT210409P00165000,2021-03-31 13:50:46,1.0,165.0,0.0,0.08,0.02,put,2021-04-09,0.00821917808219178,1.625
MSFT210409P00170000,2021-04-06 13:50:29,1.0,170.0,0.0,0.04,0.04,put,2021-04-09,0.00821917808219178,1.625
MSFT210409P00175000,2021-04-01 19:25:48,12.0,175.0,0.0,0.01,0.01,put,2021-04-09,0.00821917808219178,1.0
MSFT210409P00180000,2021-04-05 13:41:17,1.0,180.0,0.0,0.01,0.02,put,2021-04-09,0.00821917808219178,1.25
MSFT210409P00185000,2021-04-06 15:13:30,2.0,185.0,0.0,0.08,0.04,put,2021-04-09,0.00821917808219178,1.25
MSFT210409P00190000,2021-04-05 14:20:54,265.0,190.0,0.0,0.01,0.01,put,2021-04-09,0.00821917808219178,1.0
MSFT210409P00195000,2021-04-05 17:04:00,456.0,195.0,0.0,0.05,0.01,put,2021-04-09,0.00821917808219178,1.0
MSFT210409P00200000,2021-04-06 19:05:00,157.0,200.0,0.0,0.01,0.01,put,2021-04-09,0.00821917808219178,0.75
MSFT210409P00202500,2021-04-06 15:06:09,5.0,202.5,0.0,0.02,0.01,put,2021-04-09,0.00821917808219178,0.5
MSFT210409P00205000,2021-04-06 19:31:24,41.0,205.0,0.0,0.01,0.01,put,2021-04-09,0.00821917808219178,0.5
MSFT210409P00207500,2021-04-06 19:52:50,40.0,207.5,0.01,0.05,0.01,put,2021-04-09,0.00821917808219178,0.5
MSFT210409P00210000,2021-04-06 18:56:02,55.0,210.0,0.01,0.02,0.02,put,2021-04-09,0.00821917808219178,0.6875
MSFT210409P00212500,2021-04-06 19:33:15,53.0,212.5,0.0,0.04,0.02,put,2021-04-09,0.00821917808219178,0.6875
MSFT210409P00215000,2021-04-06 19:31:24,58.0,215.0,0.02,0.03,0.03,put,2021-04-09,0.00821917808219178,0.625
MSFT210409P00217500,2021-04-06 19:55:32,136.0,217.5,0.01,0.03,0.02,put,2021-04-09,0.00821917808219178,0.5625
MSFT210409P00220000,2021-04-06 19:16:20,198.0,220.0,0.02,0.03,0.02,put,2021-04-09,0.00821917808219178,0.5
MSFT210409P00222500,2021-04-06 19:40:52,133.0,222.5,0.01,0.04,0.04,put,2021-04-09,0.00821917808219178,0.53125
MSFT210409P00225000,2021-04-06 19:54:53,553.0,225.0,0.02,0.04,0.04,put,2021-04-09,0.00821917808219178,0.46875
MSFT210409P00235000,2021-04-06 19:54:16,1265.0,235.0,0.08,0.11,0.1,put,2021-04-09,0.00821917808219178,0.3359375
MSFT210409P00237500,2021-04-06 19:58:58,700.0,237.5,0.11,0.16,0.15,put,2021-04-09,0.00821917808219178,0.296875
MSFT210409P00240000,2021-04-06 19:58:46,2550.0,240.0,0.22,0.26,0.21,put,2021-04-09,0.00821917808219178,0.2578125
MSFT210409P00242500,2021-04-06 19:57:44,2494.0,242.5,0.4,0.42,0.44,put,2021-04-09,0.00821917808219178,0.2421875
MSFT210409P00245000,2021-04-06 19:59:58,7812.0,245.0,0.74,0.82,0.8,put,2021-04-09,0.00821917808219178,0.2109375
MSFT210409P00247500,2021-04-06 19:59:31,6237.0,247.5,1.5,1.63,1.6,put,2021-04-09,0.00821917808219178,0.19921875
MSFT210409P00250000,2021-04-06 19:59:34,4409.0,250.0,3.0,3.1,3.1,put,2021-04-09,0.00821917808219178,0.20703125
MSFT210409P00252500,2021-04-06 19:59:34,91.0,252.5,4.5,5.4,5.07,put,2021-04-09,0.00821917808219178,0.21875
MSFT210409P00255000,2021-04-06 19:51:04,265.0,255.0,6.85,7.85,7.4,put,2021-04-09,0.00821917808219178,0.25
MSFT210409P00257500,2021-04-06 15:19:08,8.0,257.5,9.05,10.75,9.0,put,2021-04-09,0.00821917808219178,
MSFT210409P00260000,2021-04-06 19:15:57,12.0,260.0,11.5,13.55,12.5,put,2021-04-09,0.00821917808219178,0.3984375
MSFT210409P00265000,2021-04-06 14:34:56,5.0,265.0,16.45,18.75,17.35,put,2021-04-09,0.00821917808219178,0.453125
MSFT210409P00270000,2021-04-06 15:00:08,3.0,270.0,21.45,23.75,21.4,put,2021-04-09,0.00821917808219178,
MSFT210409P00275000,2021-04-01 13:43:37,2.0,275.0,26.75,28.75,29.85,put,2021-04-09,0.00821917808219178,1.23828125
MSFT210409P00280000,2021-03-18 16:53:54,,280.0,31.4,33.75,47.7,put,2021-04-09,0.00821917808219178,
MSFT210409P00295000,2021-04-06 19:57:55,11.0,295.0,46.4,48.05,47.3,put,2021-04-09,0.00821917808219178,0.953125
MSFT210416C00165000,2021-04-06 17:09:24,3.0,165.0,81.45,83.75,83.54,call,2021-04-16,0.0273972602739726,1.3828125
MSFT210416C00170000,2021-04-06 16:45:39,10.0,170.0,76.5,78.5,79.16,call,2021-04-16,0.0273972602739726,1.453125
MSFT210416C00175000,2021-04-06 18:30:24,2.0,175.0,71.5,73.65,73.95,call,2021-04-16,0.0273972602739726,1.3046875
MSFT210416C00180000,2021-04-01 14:15:14,1.0,180.0,66.65,68.55,61.39,call,2021-04-16,0.0273972602739726,
MSFT210416C00185000,2021-04-05 15:48:48,1.0,185.0,61.85,63.65,64.05,call,2021-04-16,0.0273972602739726,1.15625
MSFT210416C00190000,2021-04-06 19:40:28,3.0,190.0,56.9,58.1,58.05,call,2021-04-16,0.0273972602739726,0.734375
MSFT210416C00195000,2021-04-06 16:52:08,1.0,195.0,52.05,53.55,54.14,call,2021-04-16,0.0273972602739726,1.0078125
MSFT210416C00200000,2021-04-06 19:39:18,13.0,200.0,47.05,48.6,48.23,call,2021-04-16,0.0273972602739726,0.703125
MSFT210416C00205000,2021-04-06 19:54:39,10.0,205.0,41.85,43.15,42.67,call,2021-04-16,0.0273972602739726,
MSFT210416C00207500,2021-03-25 19:54:50,,207.5,39.05,41.25,26.25,call,2021-04-16,0.0273972602739726,
MSFT210416C00210000,2021-04-06 19:50:49,44.0,210.0,36.75,38.1,38.0,call,2021-04-16,0.0273972602739726,0.4375
MSFT210416C00212500,2021-04-05 15:57:52,1.0,212.5,34.1,36.15,36.85,call,2021-04-16,0.0273972602739726,0.7421875
MSFT210416C00215000,2021-04-06 19:58:35,272.0,215.0,32.35,33.15,32.78,call,2021-04-16,0.0273972602739726,
MSFT210416C00217500,2021-04-05 16:41:20,1.0,217.5,29.15,31.3,32.05,call,2021-04-16,0.0273972602739726,0.6796875
MSFT210416C00220000,2021-04-06 19:57:49,65.0,220.0,27.3,28.35,27.7,call,2021-04-16,0.0273972602739726,
MSFT210416C00222500,2021-04-06 17:05:33,4.0,222.5,24.5,26.15,26.36,call,2021-04-16,0.0273972602739726,0.509765625
MSFT210416C00225000,2021-04-06 19:21:43,52.0,225.0,22.45,23.3,22.8,call,2021-04-16,0.0273972602739726,
MSFT210416C00227500,2021-04-06 17:48:49,4.0,227.5,19.4,20.9,21.25,call,2021-04-16,0.0273972602739726,0.412109375
MSFT210416C00230000,2021-04-06 19:58:35,496.0,230.0,17.85,18.3,18.07,call,2021-04-16,0.0273972602739726,0.25
MSFT210416C00232500,2021-04-06 17:49:09,13.0,232.5,15.2,15.95,15.45,call,2021-04-16,0.0273972602739726,0.125
MSFT210416C00270000,2021-04-06 19:38:53,1109.0,270.0,0.1,0.17,0.13,call,2021-04-16,0.0273972602739726,0.2734375
MSFT210416C00275000,2021-04-06 19:40:02,1132.0,275.0,0.07,0.13,0.11,call,2021-04-16,0.0273972602739726,0.3125
MSFT210416C00280000,2021-04-06 19:37:46,591.0,280.0,0.05,0.11,0.08,call,2021-04-16,0.0273972602739726,0.34375
MSFT210416C00285000,2021-04-06 19:31:19,490.0,285.0,0.03,0.1,0.08,call,2021-04-16,0.0273972602739726,0.390625
MSFT210416C00290000,2021-04-06 18:34:40,374.0,290.0,0.05,0.09,0.06,call,2021-04-16,0.0273972602739726,0.40625
MSFT210416C00295000,2021-04-06 19:57:47,293.0,295.0,0.01,0.07,0.04,call,2021-04-16,0.0273972602739726,0.4375
MSFT210416C00300000,2021-04-06 19:52:44,267.0,300.0,0.03,0.04,0.04,call,2021-04-16,0.0273972602739726,0.46875
MSFT210416C00305000,2021-04-06 16:18:04,64.0,305.0,0.01,0.05,0.03,call,2021-04-16,0.0273972602739726,0.5
MSFT210416C00310000,2021-04-06 18:31:10,438.0,310.0,0.01,0.04,0.03,call,2021-04-16,0.0273972602739726,0.53125
MSFT210416C00315000,2021-04-06 16:18:04,32.0,315.0,0.0,0.03,0.03,call,2021-04-16,0.0273972602739726,0.5625
MSFT210416C00320000,2021-04-06 17:52:21,6.0,320.0,0.01,0.03,0.02,call,2021-04-16,0.0273972602739726,0.5625
MSFT210416C00325000,2021-04-05 16:03:07,30.0,325.0,0.01,0.03,0.02,call,2021-04-16,0.0273972602739726,0.5625
MSFT210416C00330000,2021-04-06 16:50:46,1.0,330.0,0.01,0.03,0.02,call,2021-04-16,0.0273972602739726,0.625
MSFT210416C00335000,2021-04-05 19:04:23,5.0,335.0,0.01,0.02,0.03,call,2021-04-16,0.0273972602739726,0.6875
MSFT210416C00340000,2021-04-05 14:01:59,43.0,340.0,0.01,0.02,0.02,call,2021-04-16,0.0273972602739726,0.6875
MSFT210416C00345000,2021-03-25 15:50:34,1.0,345.0,0.01,0.04,0.01,call,2021-04-16,0.0273972602739726,0.5
MSFT210416C00350000,2021-04-05 15:21:40,30.0,350.0,0.0,0.04,0.02,call,2021-04-16,0.0273972602739726,0.75
MSFT210416C00355000,2021-04-05 18:13:35,3.0,355.0,0.0,0.04,0.02,call,2021-04-16,0.0273972602739726,0.75
MSFT210416C00360000,2021-04-05 19:01:48,55.0,360.0,0.0,0.04,0.01,call,2021-04-16,0.0273972602739726,0.75
MSFT210416C00365000,2021-04-06 19:23:14,1.0,365.0,0.0,0.01,0.01,call,2021-04-16,0.0273972602739726,0.75
MSFT210416P00165000,2021-04-06 19:55:13,150.0,165.0,0.0,0.03,0.02,put,2021-04-16,0.0273972602739726,0.875
MSFT210416P00170000,2021-04-05 16:12:32,52.0,170.0,0.0,0.03,0.02,put,2021-04-16,0.0273972602739726,0.8125
MSFT210416P00175000,2021-04-06 19:27:14,70.0,175.0,0.01,0.04,0.02,put,2021-04-16,0.0273972602739726,0.75
MSFT210416P00180000,2021-04-06 17:59:04,29.0,180.0,0.01,0.02,0.02,put,2021-04-16,0.0273972602739726,0.6875
MSFT210416P00185000,2021-04-06 17:11:21,22.0,185.0,0.02,0.07,0.03,put,2021-04-16,0.0273972602739726,0.6875
MSFT210416P00190000,2021-04-06 19:49:35,47.0,190.0,0.02,0.03,0.03,put,2021-04-16,0.0273972602739726,0.625
MSFT210416P00195000,2021-04-06 18:13:38,37.0,195.0,0.03,0.05,0.02,put,2021-04-16,0.0273972602739726,0.5625
MSFT210416P00200000,2021-04-06 18:54:05,141.0,200.0,0.04,0.08,0.05,put,2021-04-16,0.0273972602739726,0.5625
MSFT210416P00205000,2021-04-06 19:50:05,157.0,205.0,0.06,0.09,0.06,put,2021-04-16,0.0273972602739726,0.5
MSFT210416P00207500,2021-04-06 13:43:25,100.0,207.5,0.07,0.13,0.1,put,2021-04-16,0.0273972602739726,0.5
MSFT210416P00210000,2021-04-06 19:48:53,117.0,210.0,0.08,0.11,0.09,put,2021-04-16,0.0273972602739726,0.46875
MSFT210416P00212500,2021-04-06 16:34:28,23.0,212.5,0.09,0.15,0.1,put,2021-04-16,0.0273972602739726,0.4375
MSFT210416P00215000,2021-04-06 19:59:22,750.0,215.0,0.08,0.13,0.1,put,2021-04-16,0.0273972602739726,0.4140625
MSFT210416P00217500,2021-04-06 17:11:43,124.0,217.5,0.09,0.16,0.12,put,2021-04-16,0.0273972602739726,0.390625
MSFT210416P00220000,2021-04-06 19:51:59,2160.0,220.0,0.15,0.18,0.16,put,2021-04-16,0.0273972602739726,0.390625
MSFT210416P00222500,2021-04-06 19:59:22,349.0,222.5,0.13,0.2,0.17,put,2021-04-16,0.0273972602739726,0.359375
MSFT210416P00225000,2021-04-06 19:56:18,923.0,225.0,0.17,0.21,0.2,put,2021-04-16,0.0273972602739726,0.3359375
MSFT210416P00227500,2021-04-06 19:47:43,176.0,227.5,0.21,0.25,0.24,put,2021-04-16,0.0273972602739726,0.3125
MSFT210416P00230000,2021-04-06 19:54:40,488.0,230.0,0.26,0.31,0.28,put,2021-04-16,0.0273972602739726,0.2890625
MSFT210416P00232500,2021-04-06 19:50:05,359.0,232.5,0.33,0.39,0.35,put,2021-04-16,0.0273972602739726,0.26953125
MSFT210416P00270000,2021-04-05 17:17:38,7.0,270.0,21.5,23.3,21.01,put,2021-04-16,0.0273972602739726,
MSFT210416P00275000,2021-03-19 14:46:59,8.0,275.0,26.65,28.05,44.15,put,2021-04-16,0.0273972602739726,1.6640625
MSFT210416P00280000,2021-03-26 14:23:41,1.0,280.0,31.35,33.6,47.55,put,2021-04-16,0.0273972602739726,1.67578125
MSFT210416P00285000,2021-04-05 14:07:19,1.0,285.0,36.4,38.6,37.5,put,2021-04-16,0.0273972602739726,0.50390625
MSFT210416P00290000,2021-03-29 15:33:32,8.0,290.0,41.4,43.35,56.35,put,2021-04-16,0.0273972602739726,1.744140625
MSFT210416P00295000,2021-03-18 15:30:32,13.0,295.0,46.35,48.55,62.6,put,2021-04-16,0.0273972602739726,1.9052734375
MSFT210416P00300000,2021-03-24 13:41:08,20.0,300.0,51.35,53.55,63.7,put,2021-04-16,0.0273972602739726,1.705078125
MSFT210416P00305000,2021-03-11 18:34:43,7.0,305.0,56.45,58.55,66.8,put,2021-04-16,0.0273972602739726,1.646484375
MSFT210416P00310000,2021-04-01 17:38:27,10.0,310.0,61.45,63.55,68.7,put,2021-04-16,0.0273972602739726,1.50390625
MSFT210416P00315000,2021-03-18 15:13:53,,315.0,66.5,68.55,82.3,put,2021-04-16,0.0273972602739726,
