contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
JPM210910C00146000,2021-09-01 14:00:02,3.0,146.0,12.65,14.2,13.35,call,2021-09-10
JPM210910C00148000,2021-09-03 14:36:20,2.0,148.0,0.0,0.0,11.98,call,2021-09-10
JPM210910C00149000,2021-08-26 16:17:58,,149.0,9.9,11.2,13.65,call,2021-09-10
JPM210910C00150000,2021-09-02 18:58:37,4.0,150.0,8.85,10.1,10.4,call,2021-09-10
JPM210910C00152500,2021-09-03 14:45:28,5.0,152.5,0.0,0.0,7.3,call,2021-09-10
JPM210910C00155000,2021-09-03 19:54:27,146.0,155.0,0.0,0.0,5.0,call,2021-09-10
JPM210910C00157500,2021-09-03 19:58:26,617.0,157.5,0.0,0.0,2.79,call,2021-09-10
JPM210910C00160000,2021-09-03 19:59:55,1895.0,160.0,0.0,0.0,1.16,call,2021-09-10
JPM210910C00162500,2021-09-03 19:59:53,3750.0,162.5,0.0,0.0,0.37,call,2021-09-10
JPM210910C00165000,2021-09-03 19:59:51,688.0,165.0,0.0,0.0,0.12,call,2021-09-10
JPM210910C00167500,2021-09-03 19:59:17,50.0,167.5,0.0,0.0,0.04,call,2021-09-10
JPM210910C00170000,2021-09-03 19:10:28,313.0,170.0,0.0,0.0,0.02,call,2021-09-10
JPM210910C00172500,2021-09-02 15:05:32,3.0,172.5,0.0,0.03,0.04,call,2021-09-10
JPM210910C00175000,2021-09-03 19:55:28,6.0,175.0,0.0,0.0,0.02,call,2021-09-10
JPM210910C00177500,2021-08-30 15:05:24,,177.5,0.0,0.1,0.03,call,2021-09-10
JPM210910C00180000,2021-08-30 17:49:38,5.0,180.0,0.0,0.02,0.03,call,2021-09-10
JPM210910C00182500,2021-09-03 14:13:51,1.0,182.5,0.0,0.0,0.05,call,2021-09-10
JPM210910C00185000,2021-08-31 14:20:30,30.0,185.0,0.0,0.12,0.02,call,2021-09-10
JPM210910C00190000,2021-08-25 17:32:04,140.0,190.0,0.0,0.13,0.03,call,2021-09-10
JPM210910C00195000,2021-08-26 17:03:31,100.0,195.0,0.0,0.16,0.05,call,2021-09-10
JPM210910P00132000,2021-08-31 15:05:59,,132.0,0.0,0.18,0.03,put,2021-09-10
JPM210910P00135000,2021-09-02 15:34:46,1.0,135.0,0.0,0.07,0.04,put,2021-09-10
JPM210910P00136000,2021-08-31 18:29:36,,136.0,0.0,0.08,0.04,put,2021-09-10
JPM210910P00138000,2021-08-31 14:14:31,,138.0,0.01,0.14,0.05,put,2021-09-10
JPM210910P00139000,2021-09-01 15:39:15,,139.0,0.0,0.18,0.03,put,2021-09-10
JPM210910P00140000,2021-09-03 19:57:19,109.0,140.0,0.0,0.0,0.03,put,2021-09-10
JPM210910P00141000,2021-09-03 19:34:47,5.0,141.0,0.0,0.0,0.03,put,2021-09-10
JPM210910P00142000,2021-08-30 13:48:53,5.0,142.0,0.0,0.1,0.09,put,2021-09-10
JPM210910P00143000,2021-09-03 14:34:29,10.0,143.0,0.0,0.0,0.04,put,2021-09-10
