contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
SPY250828C00623000,2025-08-27 19:35:29+00:00,7.0,623.0,0.0,0.0,23.85,call,2025-08-28
SPY250828C00624000,2025-08-20 15:29:58+00:00,,624.0,0.0,0.0,14.78,call,2025-08-28
SPY250828C00625000,2025-08-27 20:00:37+00:00,67.0,625.0,0.0,0.0,21.75,call,2025-08-28
SPY250828C00626000,2025-08-27 19:22:53+00:00,13.0,626.0,0.0,0.0,20.7,call,2025-08-28
SPY250828C00627000,2025-08-27 18:31:56+00:00,9.0,627.0,0.0,0.0,20.37,call,2025-08-28
SPY250828C00628000,2025-08-27 15:00:44+00:00,35.0,628.0,0.0,0.0,18.36,call,2025-08-28
SPY250828C00629000,2025-08-27 15:58:23+00:00,5.0,629.0,0.0,0.0,17.79,call,2025-08-28
SPY250828C00630000,2025-08-27 20:12:32+00:00,462.0,630.0,0.0,0.0,16.72,call,2025-08-28
SPY250828C00631000,2025-08-27 19:58:42+00:00,13.0,631.0,0.0,0.0,16.2,call,2025-08-28
SPY250828C00632000,2025-08-27 19:25:11+00:00,16.0,632.0,0.0,0.0,14.73,call,2025-08-28
SPY250828C00633000,2025-08-27 20:03:52+00:00,37.0,633.0,0.0,0.0,13.78,call,2025-08-28
SPY250828C00634000,2025-08-27 20:14:26+00:00,88.0,634.0,0.0,0.0,12.73,call,2025-08-28
SPY250828C00635000,2025-08-27 19:58:59+00:00,587.0,635.0,0.0,0.0,12.4,call,2025-08-28
SPY250828C00636000,2025-08-27 19:58:26+00:00,58.0,636.0,0.0,0.0,11.4,call,2025-08-28
SPY250828C00637000,2025-08-27 20:12:48+00:00,256.0,637.0,0.0,0.0,9.89,call,2025-08-28
SPY250828C00638000,2025-08-27 20:11:01+00:00,329.0,638.0,0.0,0.0,9.05,call,2025-08-28
SPY250828C00639000,2025-08-27 20:12:59+00:00,976.0,639.0,0.0,0.0,8.01,call,2025-08-28
SPY250828C00640000,2025-08-27 20:12:30+00:00,840.0,640.0,0.0,0.0,7.19,call,2025-08-28
SPY250828C00641000,2025-08-27 20:13:26+00:00,1140.0,641.0,0.0,0.0,6.3,call,2025-08-28
SPY250828C00642000,2025-08-27 20:14:52+00:00,3793.0,642.0,0.0,0.0,5.49,call,2025-08-28
SPY250828C00660000,2025-08-27 20:14:36+00:00,4097.0,660.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00661000,2025-08-27 19:59:47+00:00,925.0,661.0,0.0,0.0,0.02,call,2025-08-28
SPY250828C00662000,2025-08-27 20:05:14+00:00,133.0,662.0,0.0,0.0,0.02,call,2025-08-28
SPY250828C00663000,2025-08-27 20:12:25+00:00,840.0,663.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00664000,2025-08-27 14:53:33+00:00,3.0,664.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00665000,2025-08-27 19:50:53+00:00,27.0,665.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00666000,2025-08-22 19:57:43+00:00,41.0,666.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00667000,2025-08-27 14:49:09+00:00,10.0,667.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00668000,2025-08-27 14:49:27+00:00,10.0,668.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00669000,2025-08-27 14:49:43+00:00,10.0,669.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00670000,2025-08-25 15:08:22+00:00,2.0,670.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00671000,2025-08-27 20:11:48+00:00,2.0,671.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00672000,2025-08-25 17:08:51+00:00,1.0,672.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00674000,2025-08-25 16:53:40+00:00,1.0,674.0,0.0,0.0,0.02,call,2025-08-28
SPY250828C00675000,2025-08-25 17:03:52+00:00,2001.0,675.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00680000,2025-08-20 18:50:14+00:00,450.0,680.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00690000,2025-08-19 16:12:23+00:00,2.0,690.0,0.0,0.0,0.02,call,2025-08-28
SPY250828C00700000,2025-08-27 13:44:38+00:00,1.0,700.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00705000,2025-08-19 13:30:11+00:00,1.0,705.0,0.0,0.0,0.01,call,2025-08-28
SPY250828C00710000,2025-08-19 14:56:35+00:00,,710.0,0.0,0.0,0.02,call,2025-08-28
SPY250828P00510000,2025-08-22 15:18:27+00:00,487.0,510.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00515000,2025-08-22 14:08:46+00:00,10.0,515.0,0.0,0.0,0.02,put,2025-08-28
SPY250828P00520000,2025-08-22 14:11:51+00:00,73.0,520.0,0.0,0.0,0.02,put,2025-08-28
SPY250828P00525000,2025-08-22 14:30:28+00:00,54.0,525.0,0.0,0.0,0.02,put,2025-08-28
SPY250828P00530000,2025-08-22 16:43:41+00:00,885.0,530.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00535000,2025-08-25 17:51:24+00:00,11.0,535.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00540000,2025-08-25 19:30:13+00:00,706.0,540.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00545000,2025-08-26 13:30:03+00:00,40.0,545.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00550000,2025-08-22 19:39:35+00:00,3446.0,550.0,0.0,0.0,0.02,put,2025-08-28
SPY250828P00555000,2025-08-26 16:37:38+00:00,464.0,555.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00560000,2025-08-27 19:43:41+00:00,20.0,560.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00565000,2025-08-26 19:32:59+00:00,80.0,565.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00570000,2025-08-27 19:53:02+00:00,15.0,570.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00575000,2025-08-27 19:26:19+00:00,226.0,575.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00580000,2025-08-27 20:13:10+00:00,186.0,580.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00585000,2025-08-27 19:46:46+00:00,369.0,585.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00586000,2025-08-27 17:20:35+00:00,10.0,586.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00588000,2025-08-26 19:30:17+00:00,1.0,588.0,0.0,0.0,0.02,put,2025-08-28
SPY250828P00590000,2025-08-27 20:13:25+00:00,62.0,590.0,0.0,0.0,0.01,put,2025-08-28
SPY250828P00595000,2025-08-27 20:02:26+00:00,31.0,595.0,0.0,0.0,0.02,put,2025-08-28
SPY250828P00616000,2025-08-27 20:10:58+00:00,35.0,616.0,0.0,0.0,0.03,put,2025-08-28
SPY250828P00617000,2025-08-27 20:11:48+00:00,34.0,617.0,0.0,0.0,0.03,put,2025-08-28
SPY250828P00618000,2025-08-27 20:13:38+00:00,178.0,618.0,0.0,0.0,0.03,put,2025-08-28
SPY250828P00619000,2025-08-27 20:13:52+00:00,128.0,619.0,0.0,0.0,0.04,put,2025-08-28
SPY250828P00620000,2025-08-27 20:04:39+00:00,734.0,620.0,0.0,0.0,0.03,put,2025-08-28
SPY250828P00621000,2025-08-27 20:13:02+00:00,261.0,621.0,0.0,0.0,0.05,put,2025-08-28
SPY250828P00622000,2025-08-27 20:14:30+00:00,298.0,622.0,0.0,0.0,0.04,put,2025-08-28
SPY250828P00623000,2025-08-27 20:14:45+00:00,245.0,623.0,0.0,0.0,0.05,put,2025-08-28
SPY250828P00624000,2025-08-27 20:03:18+00:00,709.0,624.0,0.0,0.0,0.04,put,2025-08-28
SPY250828P00625000,2025-08-27 20:14:48+00:00,1070.0,625.0,0.0,0.0,0.05,put,2025-08-28
SPY250828P00626000,2025-08-27 20:12:20+00:00,824.0,626.0,0.0,0.0,0.06,put,2025-08-28
SPY250828P00627000,2025-08-27 20:05:32+00:00,2347.0,627.0,0.0,0.0,0.06,put,2025-08-28
