strike,2021-04-16,2021-05-21,2021-07-16,2021-08-20
20.0,1.9375,0.734375,0.75,0.8359375
25.0,1.9375,0.734375,0.75,0.8359375
30.0,1.9375,0.734375,0.59375,0.8359375
33.0,1.9375,0.734375,0.7421875,0.8359375
34.0,1.9375,0.734375,0.640625,0.8359375
35.0,1.9375,0.734375,0.5390625,0.66796875
36.0,1.9375,0.734375,0.53515625,1.037109375
37.0,1.9375,0.734375,0.53125,0.8271484375
38.0,1.9375,0.8125,0.52734375,0.6171875
39.0,1.9375,0.78125,0.6259765625,1.08984375
40.0,1.9375,0.6875,0.724609375,0.7265625
41.0,1.9375,0.69921875,0.7265625,0.7587890625
42.0,1.9375,0.671875,0.728515625,0.791015625
43.0,1.9375,0.59375,0.6536458333333334,0.671875
44.0,1.9375,0.8671875,0.5787760416666666,0.6328125
45.0,1.9375,0.58984375,0.50390625,0.736328125
46.0,1.75,0.671875,0.4873046875,0.68359375
47.0,1.5625,0.54296875,0.470703125,0.708984375
48.0,1.375,0.53125,0.5384114583333334,0.734375
49.0,1.1875,0.5234375,0.6061197916666666,0.7216796875
50.0,1.0,0.546875,0.673828125,0.708984375
55.0,0.453125,0.515625,0.474609375,0.798828125
60.0,0.453125,0.875,0.3984375,0.90234375
65.0,0.453125,1.25390625,0.685546875,0.796875
70.0,0.453125,1.25390625,0.97265625,0.69140625
75.0,0.453125,1.25390625,0.97265625,0.5859375
80.0,0.453125,1.25390625,0.97265625,0.4296875
