contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
AAPL210409C00101000,2021-04-05 14:38:00,4.0,101.0,29.25,29.4,24.5,call,2021-04-09,0.0027397260273972603,
AAPL210409C00102000,2021-03-31 15:24:49,1.0,102.0,28.2,28.3,24.1,call,2021-04-09,0.0027397260273972603,
AAPL210409C00103000,2021-04-05 14:01:31,4.0,103.0,27.25,27.4,22.14,call,2021-04-09,0.0027397260273972603,
AAPL210409C00105000,2021-04-08 19:49:49,27.0,105.0,25.2,25.3,25.18,call,2021-04-09,0.0027397260273972603,
AAPL210409C00106000,2021-04-05 13:51:53,50.0,106.0,24.25,24.35,20.3,call,2021-04-09,0.0027397260273972603,
AAPL210409C00107000,2021-04-07 19:54:51,2.0,107.0,23.25,23.35,22.12,call,2021-04-09,0.0027397260273972603,
AAPL210409C00108000,2021-04-07 13:46:46,1.0,108.0,22.25,22.4,21.08,call,2021-04-09,0.0027397260273972603,
AAPL210409C00109000,2021-04-07 18:52:28,7.0,109.0,21.2,21.35,18.7,call,2021-04-09,0.0027397260273972603,
AAPL210409C00110000,2021-04-08 19:49:49,50.0,110.0,20.25,20.35,20.2,call,2021-04-09,0.0027397260273972603,
AAPL210409C00111000,2021-04-08 17:28:29,3.0,111.0,19.2,19.35,19.0,call,2021-04-09,0.0027397260273972603,
AAPL210409C00112000,2021-04-07 16:15:47,1.0,112.0,18.2,18.35,15.35,call,2021-04-09,0.0027397260273972603,
AAPL210409C00113000,2021-04-07 14:00:54,2.0,113.0,17.2,17.35,13.09,call,2021-04-09,0.0027397260273972603,
AAPL210409C00114000,2021-04-08 16:56:17,14.0,114.0,16.2,16.35,15.88,call,2021-04-09,0.0027397260273972603,
AAPL210409C00115000,2021-04-08 18:51:11,75.0,115.0,15.25,15.35,15.16,call,2021-04-09,0.0027397260273972603,
AAPL210409C00116000,2021-04-08 18:44:51,20.0,116.0,14.2,14.35,14.25,call,2021-04-09,0.0027397260273972603,
