strike,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-18,2021-09-17
8.0,1.0,0.4375,0.5,0.4375,0.390625,0.5,0.5,0.453125
9.0,1.0,0.4375,0.5,0.4375,0.390625,0.5,0.5625,0.453125
10.0,1.0,0.4375,0.5,0.4375,0.390625,0.5,0.5,0.40625
10.5,1.0,0.4375,0.5,0.4375,0.390625,0.5,0.46875,0.39453125
11.0,1.0,0.4375,0.5,0.4375,0.390625,0.40625,0.4375,0.3828125
11.5,0.5,0.4375,0.5,0.4375,0.390625,0.390625,0.4140625,0.375
12.0,0.75,0.4375,0.4375,0.40625,0.390625,0.390625,0.390625,0.3671875
12.5,0.6875,0.4375,0.40625,0.375,0.359375,0.359375,0.375,0.357421875
13.0,0.625,0.4375,0.40625,0.390625,0.359375,0.359375,0.359375,0.34765625
13.5,0.65625,0.4375,0.359375,0.375,0.34375,0.328125,0.34375,0.3515625
14.0,0.625,0.4375,0.40625,0.359375,0.34375,0.328125,0.328125,0.35546875
14.5,0.625,0.453125,0.359375,0.375,0.359375,0.328125,0.33203125,0.357421875
15.0,0.625,0.6770833333333334,0.6875,0.328125,0.3046875,0.328125,0.3359375,0.359375
15.5,0.625,0.9010416666666667,0.6875,0.9375,0.25,0.328125,0.44140625,0.36328125
16.0,0.625,1.125,0.6875,0.9479166666666666,0.25,0.328125,0.546875,0.3671875
16.5,0.625,0.875,0.6875,0.9583333333333334,0.25,0.328125,0.625,0.31640625
17.0,0.625,0.90625,0.6875,0.96875,0.25,0.328125,0.703125,0.265625
17.5,0.625,0.9375,0.6875,1.1328125,0.25,0.328125,0.78125,0.3203125
18.0,0.625,0.9375,0.6875,1.296875,0.25,0.328125,0.859375,0.375
18.5,0.625,0.9375,0.6875,1.4609375,0.25,0.328125,0.9375,0.609375
19.0,0.625,0.9375,0.6875,1.625,0.25,0.328125,1.015625,0.84375
19.5,0.625,0.9375,0.6875,1.46875,0.25,0.328125,0.8046875,0.68359375
20.0,0.625,0.9375,0.6875,1.3125,0.25,0.328125,0.59375,0.5234375
20.5,0.625,0.9375,0.6875,1.3125,0.25,0.328125,0.703125,0.5234375
21.0,0.625,0.9375,0.6875,1.3125,0.25,0.328125,0.8125,0.5234375
22.0,0.625,0.9375,0.6875,1.3125,0.25,0.328125,1.03125,0.5234375
23.0,0.625,0.9375,0.6875,1.3125,0.25,0.328125,1.0703125,0.5234375
24.0,0.625,0.9375,0.6875,1.3125,0.25,0.328125,1.109375,0.5234375
25.0,0.625,0.9375,0.6875,1.3125,0.25,0.328125,1.53125,0.5234375
26.0,0.625,0.9375,0.6875,1.3125,0.25,0.328125,1.53125,0.5234375
27.0,0.625,0.9375,0.6875,1.3125,0.25,0.328125,1.53125,0.5234375
