strike,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-30,2021-07-16,2021-08-20,2021-09-17,2021-09-30,2021-12-17,2021-12-31
53.0,0.2734375,0.3020833333333333,0.28125,0.30859375,0.2890625,0.29296875,0.31640625,0.314453125,0.35546875,0.322265625,0.3955078125,0.3583984375,0.5224609375
53.5,0.2734375,0.30078125,0.2890625,0.462890625,0.33984375,0.2958984375,0.322265625,0.3251953125,0.361328125,0.388671875,0.37158203125,0.3662109375,0.494140625
54.0,0.2734375,0.2994791666666667,0.28515625,0.6171875,0.390625,0.298828125,0.328125,0.3359375,0.3671875,0.455078125,0.34765625,0.3740234375,0.4658203125
54.5,0.28125,0.2981770833333333,0.49375,0.6697048611111112,0.416015625,0.29296875,0.494140625,0.3310546875,0.373046875,0.43212890625,0.34521484375,0.37109375,0.4375
55.0,0.578125,0.296875,0.70234375,0.7222222222222222,0.44140625,0.287109375,0.66015625,0.326171875,0.37890625,0.4091796875,0.3427734375,0.3681640625,0.4091796875
55.5,0.578125,0.298828125,0.9109375,0.7747395833333334,0.44140625,0.333984375,0.685546875,0.3408203125,0.384765625,0.51318359375,0.50341796875,0.37220982142857145,0.4315185546875
56.0,0.5625,0.30078125,1.11953125,0.8272569444444444,0.44140625,0.380859375,0.7109375,0.35546875,0.390625,0.6171875,0.6640625,0.37625558035714285,0.453857421875
56.5,0.546875,0.5078125,1.328125,0.8797743055555556,0.44140625,0.3486328125,0.796875,0.3447265625,0.396484375,0.5068359375,0.6669921875,0.3803013392857143,0.4761962890625
57.0,0.53125,1.34765625,1.328125,0.9322916666666667,0.44140625,0.31640625,0.8828125,0.333984375,0.40234375,0.396484375,0.669921875,0.3843470982142857,0.49853515625
58.0,0.515625,0.4453125,1.328125,0.9848090277777778,0.44140625,0.3125,0.357421875,0.423828125,0.6953125,0.55859375,0.732421875,0.38839285714285715,0.5208740234375
59.0,0.5,1.12109375,1.328125,1.0373263888888888,0.44140625,0.40234375,1.013671875,0.4765625,0.767578125,0.611328125,0.7119140625,0.3924386160714286,0.543212890625
60.0,0.484375,0.390625,1.328125,1.08984375,0.44140625,0.30859375,0.609375,0.51171875,0.767578125,0.7626953125,0.537109375,0.396484375,0.5655517578125
61.0,0.484375,0.869140625,1.328125,1.08984375,0.44140625,0.3046875,0.727734375,0.51171875,0.767578125,0.640625,0.806640625,0.405078125,0.587890625
62.0,0.484375,1.34765625,1.328125,1.08984375,0.44140625,0.86328125,0.84609375,0.51171875,0.767578125,0.69921875,0.6650390625,0.413671875,0.59814453125
63.0,0.484375,1.5052083333333333,1.328125,1.08984375,0.44140625,1.0,0.964453125,0.51171875,0.767578125,0.68359375,0.720703125,0.422265625,0.6083984375
64.0,0.484375,1.6627604166666667,1.328125,1.08984375,0.44140625,1.13671875,1.0828125,0.51171875,0.767578125,0.701171875,0.7138671875,0.430859375,0.61865234375
65.0,0.484375,1.8203125,1.328125,1.08984375,0.44140625,1.2734375,1.201171875,0.51171875,0.767578125,0.736328125,0.70703125,0.439453125,0.62890625
66.0,0.484375,1.65625,1.328125,1.08984375,0.44140625,1.09765625,1.201171875,0.51171875,0.767578125,0.4765625,0.70703125,0.439453125,0.62890625
67.0,0.484375,1.92578125,1.328125,1.08984375,0.44140625,1.326171875,1.201171875,0.51171875,0.767578125,0.720703125,0.70703125,0.439453125,0.62890625
68.0,0.484375,1.2109375,1.328125,1.08984375,0.44140625,0.9921875,1.201171875,0.51171875,0.767578125,0.728515625,0.70703125,0.439453125,0.62890625
69.0,0.484375,1.2578125,1.328125,1.08984375,0.44140625,0.9921875,1.201171875,0.51171875,0.767578125,0.732421875,0.70703125,0.439453125,0.62890625
70.0,0.484375,1.6015625,1.328125,1.08984375,0.44140625,0.9921875,1.201171875,0.51171875,0.767578125,0.740234375,0.70703125,0.439453125,0.62890625
71.0,0.484375,1.9453125,1.328125,1.08984375,0.44140625,0.9921875,1.201171875,0.51171875,0.767578125,0.837890625,0.70703125,0.439453125,0.62890625
72.0,0.484375,1.34765625,1.328125,1.08984375,0.44140625,0.9921875,1.201171875,0.51171875,0.767578125,0.828125,0.70703125,0.439453125,0.62890625
75.0,0.484375,0.75,1.328125,1.08984375,0.44140625,0.9921875,1.201171875,0.51171875,0.767578125,1.029296875,0.70703125,0.439453125,0.62890625
76.0,0.484375,0.75,1.328125,1.08984375,0.44140625,0.9921875,1.201171875,0.51171875,0.767578125,0.9388020833333334,0.70703125,0.439453125,0.62890625
77.0,0.484375,0.75,1.328125,1.08984375,0.44140625,0.9921875,1.201171875,0.51171875,0.767578125,0.8483072916666666,0.70703125,0.439453125,0.62890625
78.0,0.484375,0.75,1.328125,1.08984375,0.44140625,0.9921875,1.201171875,0.51171875,0.767578125,0.7578125,0.70703125,0.439453125,0.62890625
80.0,0.484375,0.75,1.328125,1.08984375,0.44140625,0.9921875,1.201171875,0.51171875,0.767578125,0.7578125,0.70703125,0.439453125,0.62890625
