contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
PLUG210409C00028000,2021-04-09 19:47:48,2.0,28.0,4.15,4.35,4.19,call,2021-04-09,0.0,
PLUG210409C00029000,2021-04-09 19:12:17,18.0,29.0,3.2,3.35,3.15,call,2021-04-09,0.0,
PLUG210409C00030000,2021-04-09 19:56:09,117.0,30.0,2.11,2.63,2.2,call,2021-04-09,0.0,
PLUG210409C00031000,2021-04-09 19:35:59,200.0,31.0,1.14,1.39,1.12,call,2021-04-09,0.0,
PLUG210409C00032000,2021-04-09 19:57:09,1176.0,32.0,0.19,0.44,0.25,call,2021-04-09,0.0,
PLUG210409C00032500,2021-04-09 19:57:41,2577.0,32.5,0.0,0.07,0.03,call,2021-04-09,0.0,
PLUG210409C00033000,2021-04-09 19:55:45,4778.0,33.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00034000,2021-04-09 19:39:27,1932.0,34.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00035000,2021-04-09 19:57:20,1875.0,35.0,0.01,0.02,0.01,call,2021-04-09,0.0,
PLUG210409C00036000,2021-04-09 19:25:12,749.0,36.0,0.01,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00036500,2021-04-09 19:05:08,78.0,36.5,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00037000,2021-04-09 19:44:06,269.0,37.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00037500,2021-04-09 19:36:55,113.0,37.5,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00038000,2021-04-09 19:13:57,219.0,38.0,0.0,0.01,0.02,call,2021-04-09,0.0,
PLUG210409C00038500,2021-04-09 19:05:47,44.0,38.5,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00039000,2021-04-09 19:57:49,103.0,39.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00040000,2021-04-09 19:13:55,215.0,40.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00041000,2021-04-09 19:37:06,8.0,41.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00042000,2021-04-09 19:26:53,48.0,42.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00043000,2021-04-09 19:13:38,5.0,43.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00047000,2021-04-08 15:00:48,25.0,47.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00047500,2021-04-09 18:35:29,4.0,47.5,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00048000,2021-04-09 14:54:28,10.0,48.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00048500,2021-04-07 14:08:35,3.0,48.5,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00049000,2021-04-07 14:07:38,16.0,49.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00049500,2021-04-07 14:02:41,1.0,49.5,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00050000,2021-04-09 19:39:44,14.0,50.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00050500,2021-04-05 16:49:08,3.0,50.5,0.0,0.01,0.03,call,2021-04-09,0.0,
PLUG210409C00051000,2021-04-07 14:03:28,107.0,51.0,0.0,0.02,0.01,call,2021-04-09,0.0,
PLUG210409C00051500,2021-04-08 17:47:30,5.0,51.5,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00052000,2021-04-09 18:35:29,4.0,52.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00052500,2021-03-31 17:06:20,1.0,52.5,0.0,0.18,0.03,call,2021-04-09,0.0,
PLUG210409C00053000,2021-04-08 13:58:33,2.0,53.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00053500,2021-04-05 13:39:14,1.0,53.5,0.0,0.19,0.01,call,2021-04-09,0.0,
PLUG210409C00054000,2021-04-08 15:54:12,5.0,54.0,0.0,0.02,0.01,call,2021-04-09,0.0,
PLUG210409C00055000,2021-04-08 15:01:49,6.0,55.0,0.0,0.01,0.01,call,2021-04-09,0.0,
PLUG210409C00060000,2021-04-09 17:53:54,3.0,60.0,0.0,0.01,0.01,call,2021-04-09,0.0,
