contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
USB210430C00050000,2021-03-17 13:30:08,,50.0,0.0,0.0,4.8,call,2021-04-30,0.010958904109589041,
USB210430C00051500,2021-03-23 15:04:12,,51.5,5.65,6.15,3.01,call,2021-04-30,0.010958904109589041,
USB210430C00053000,2021-04-12 15:08:45,1.0,53.0,4.45,4.95,4.65,call,2021-04-30,0.010958904109589041,
USB210430C00053500,2021-04-26 14:16:33,5.0,53.5,2.8,6.4,4.69,call,2021-04-30,0.010958904109589041,0.765625
USB210430C00054000,2021-04-23 18:22:57,1.0,54.0,3.75,3.9,3.5,call,2021-04-30,0.010958904109589041,
USB210430C00054500,2021-04-26 18:25:01,22.0,54.5,3.25,3.4,3.45,call,2021-04-30,0.010958904109589041,0.46875
USB210430C00055000,2021-04-26 18:26:00,18.0,55.0,2.78,2.91,3.09,call,2021-04-30,0.010958904109589041,0.515625
USB210430C00055500,2021-04-22 17:07:31,5.0,55.5,2.31,2.43,1.48,call,2021-04-30,0.010958904109589041,
USB210430C00056000,2021-04-26 16:14:35,3.0,56.0,1.85,1.97,2.15,call,2021-04-30,0.010958904109589041,0.421875
USB210430C00056500,2021-04-26 13:50:23,4.0,56.5,1.41,1.53,1.83,call,2021-04-30,0.010958904109589041,0.4453125
USB210430C00057000,2021-04-26 17:40:21,57.0,57.0,1.02,1.14,1.26,call,2021-04-30,0.010958904109589041,0.3359375
USB210430C00057500,2021-04-26 16:25:39,8.0,57.5,0.69,0.86,0.83,call,2021-04-30,0.010958904109589041,0.2734375
USB210430C00058000,2021-04-26 18:01:40,44.0,58.0,0.45,0.53,0.64,call,2021-04-30,0.010958904109589041,0.3046875
USB210430C00058500,2021-04-26 19:20:29,124.0,58.5,0.26,0.33,0.36,call,2021-04-30,0.010958904109589041,0.2734375
USB210430C00059000,2021-04-26 15:38:39,61.0,59.0,0.14,0.26,0.25,call,2021-04-30,0.010958904109589041,0.28125
USB210430C00059500,2021-04-26 14:29:25,16.0,59.5,0.08,0.11,0.17,call,2021-04-30,0.010958904109589041,0.296875
USB210430C00060000,2021-04-26 19:39:25,38.0,60.0,0.04,0.06,0.06,call,2021-04-30,0.010958904109589041,0.25
USB210430C00061000,2021-04-26 17:34:25,12.0,61.0,0.01,0.03,0.03,call,2021-04-30,0.010958904109589041,0.3125
USB210430C00062000,2021-04-19 17:18:04,1.0,62.0,0.0,0.03,0.06,call,2021-04-30,0.010958904109589041,0.40625
USB210430C00065000,2021-04-19 13:38:40,1.0,65.0,0.0,0.03,0.01,call,2021-04-30,0.010958904109589041,0.5
USB210430P00047000,2021-04-19 04:01:12,,47.0,,0.05,0.02,put,2021-04-30,0.010958904109589041,0.875
USB210430P00048000,2021-04-20 14:20:27,200.0,48.0,0.0,0.19,0.01,put,2021-04-30,0.010958904109589041,0.5
USB210430P00048500,2021-03-22 18:50:58,,48.5,0.0,0.05,0.47,put,2021-04-30,0.010958904109589041,1.421875
USB210430P00049000,2021-04-12 19:42:35,2.0,49.0,0.0,0.04,0.08,put,2021-04-30,0.010958904109589041,0.90625
USB210430P00049500,2021-03-31 16:16:35,3.0,49.5,0.0,0.04,0.35,put,2021-04-30,0.010958904109589041,1.203125
USB210430P00050000,2021-04-22 13:30:11,20.0,50.0,0.0,0.08,0.03,put,2021-04-30,0.010958904109589041,0.6875
USB210430P00050500,2021-04-14 18:00:35,1.0,50.5,0.0,0.04,0.1,put,2021-04-30,0.010958904109589041,0.78125
USB210430P00051000,2021-04-06 15:54:00,26.0,51.0,0.0,0.33,0.3,put,2021-04-30,0.010958904109589041,0.984375
USB210430P00051500,2021-03-26 19:56:57,1.0,51.5,0.0,0.21,0.67,put,2021-04-30,0.010958904109589041,1.21875
USB210430P00052000,2021-04-21 18:49:52,1.0,52.0,0.0,0.21,0.04,put,2021-04-30,0.010958904109589041,0.5625
USB210430P00052500,2021-04-23 13:42:04,5.0,52.5,0.0,0.05,0.06,put,2021-04-30,0.010958904109589041,0.546875
USB210430P00053000,2021-04-22 17:55:11,2.0,53.0,0.0,0.13,0.1,put,2021-04-30,0.010958904109589041,0.5625
USB210430P00053500,2021-04-23 15:06:00,1.0,53.5,0.0,0.03,0.04,put,2021-04-30,0.010958904109589041,0.4375
USB210430P00054000,2021-04-23 15:25:00,3.0,54.0,0.02,0.03,0.02,put,2021-04-30,0.010958904109589041,0.3125
USB210430P00054500,2021-04-26 19:54:33,9.0,54.5,0.03,0.04,0.03,put,2021-04-30,0.010958904109589041,0.3125
USB210430P00055000,2021-04-26 15:47:19,742.0,55.0,0.04,0.06,0.04,put,2021-04-30,0.010958904109589041,0.28125
USB210430P00055500,2021-04-26 14:49:37,3.0,55.5,0.06,0.09,0.06,put,2021-04-30,0.010958904109589041,0.28125
USB210430P00056000,2021-04-23 18:41:20,15.0,56.0,0.09,0.13,0.1,put,2021-04-30,0.010958904109589041,0.265625
USB210430P00056500,2021-04-26 18:14:41,9.0,56.5,0.15,0.23,0.13,put,2021-04-30,0.010958904109589041,0.234375
USB210430P00057000,2021-04-26 13:52:04,728.0,57.0,0.23,0.32,0.27,put,2021-04-30,0.010958904109589041,0.2421875
USB210430P00057500,2021-04-26 15:56:20,41.0,57.5,0.41,0.48,0.44,put,2021-04-30,0.010958904109589041,0.234375
USB210430P00058000,2021-04-26 19:53:44,246.0,58.0,0.63,0.74,0.68,put,2021-04-30,0.010958904109589041,0.234375
USB210430P00058500,2021-04-26 15:24:31,3.0,58.5,0.94,1.04,0.77,put,2021-04-30,0.010958904109589041,0.125
USB210430P00059000,2021-04-23 19:12:49,40.0,59.0,1.29,1.44,1.61,put,2021-04-30,0.010958904109589041,0.359375
USB210430P00059500,2021-04-23 14:40:52,1.0,59.5,1.64,1.85,2.45,put,2021-04-30,0.010958904109589041,0.59375
USB210430P00060000,2021-04-26 16:39:16,20.0,60.0,2.19,2.4,1.97,put,2021-04-30,0.010958904109589041,
USB210430P00065000,2021-04-13 15:34:49,6.0,65.0,6.45,8.25,7.93,put,2021-04-30,0.010958904109589041,1.21875
USB210507C00053000,2021-04-19 04:01:07,,53.0,4.45,5.45,5.3,call,2021-05-07,0.030136986301369864,0.546875
USB210507C00055000,2021-04-22 19:57:05,16.0,55.0,2.76,3.1,1.9,call,2021-05-07,0.030136986301369864,
USB210507C00055500,2021-04-26 19:50:12,2.0,55.5,2.48,2.62,2.62,call,2021-05-07,0.030136986301369864,0.28125
USB210507C00056000,2021-04-26 15:39:30,13.0,56.0,2.06,2.2,2.35,call,2021-05-07,0.030136986301369864,0.3125
USB210507C00056500,2021-04-26 14:54:39,1.0,56.5,1.56,1.88,1.99,call,2021-05-07,0.030136986301369864,0.3125
USB210507C00057000,2021-04-23 19:50:30,108.0,57.0,1.34,1.45,1.21,call,2021-05-07,0.030136986301369864,0.1875
USB210507C00057500,2021-04-26 13:52:48,11.0,57.5,1.04,1.16,1.28,call,2021-05-07,0.030136986301369864,0.28125
USB210507C00058000,2021-04-26 16:00:51,34.0,58.0,0.79,0.9,0.96,call,2021-05-07,0.030136986301369864,0.26171875
USB210507C00058500,2021-04-26 13:50:47,44.0,58.5,0.55,0.78,0.68,call,2021-05-07,0.030136986301369864,0.2421875
USB210507C00059000,2021-04-26 15:58:00,16.0,59.0,0.41,0.52,0.55,call,2021-05-07,0.030136986301369864,0.2578125
USB210507C00059500,2021-04-26 16:20:11,6.0,59.5,0.28,0.35,0.38,call,2021-05-07,0.030136986301369864,0.24609375
USB210507C00060000,2021-04-26 19:08:40,38.0,60.0,0.2,0.25,0.25,call,2021-05-07,0.030136986301369864,0.2421875
USB210507C00061000,2021-04-26 16:09:58,2.0,61.0,0.07,0.29,0.12,call,2021-05-07,0.030136986301369864,0.2421875
USB210507C00062000,2021-04-19 04:01:08,,62.0,0.02,0.15,0.27,call,2021-05-07,0.030136986301369864,0.3671875
USB210507P00048000,2021-03-29 17:48:38,,48.0,0.0,1.0,0.38,put,2021-05-07,0.030136986301369864,0.8515625
USB210507P00049500,2021-04-16 16:49:43,12.0,49.5,0.0,2.0,0.05,put,2021-05-07,0.030136986301369864,0.5
USB210507P00050000,2021-04-15 15:25:08,1.0,50.0,0.0,0.03,0.22,put,2021-05-07,0.030136986301369864,0.625
USB210507P00050500,2021-04-07 14:21:23,2.0,50.5,0.01,0.07,0.32,put,2021-05-07,0.030136986301369864,0.6328125
USB210507P00051000,2021-04-06 14:09:01,1.0,51.0,0.01,0.05,0.39,put,2021-05-07,0.030136986301369864,0.6328125
USB210507P00051500,2021-04-09 16:13:53,1.0,51.5,0.03,0.18,0.36,put,2021-05-07,0.030136986301369864,0.5859375
USB210507P00052000,2021-04-23 14:55:32,18.0,52.0,0.03,0.09,0.09,put,2021-05-07,0.030136986301369864,0.390625
USB210507P00052500,2021-04-21 19:56:25,2.0,52.5,0.02,0.09,0.14,put,2021-05-07,0.030136986301369864,0.40625
USB210507P00053000,2021-04-21 19:57:35,3.0,53.0,0.06,0.12,0.17,put,2021-05-07,0.030136986301369864,0.390625
USB210507P00053500,2021-04-22 17:07:38,76.0,53.5,0.04,0.11,0.21,put,2021-05-07,0.030136986301369864,0.375
USB210507P00054000,2021-04-26 14:05:10,5.0,54.0,0.09,0.28,0.1,put,2021-05-07,0.030136986301369864,0.28125
USB210507P00054500,2021-04-26 18:00:20,9.0,54.5,0.11,0.16,0.12,put,2021-05-07,0.030136986301369864,0.265625
USB210507P00055000,2021-04-26 16:03:48,3.0,55.0,0.16,0.22,0.15,put,2021-05-07,0.030136986301369864,0.25
USB210507P00055500,2021-04-23 13:41:49,20.0,55.5,0.18,0.28,0.23,put,2021-05-07,0.030136986301369864,0.25
USB210507P00056000,2021-04-26 16:38:31,10.0,56.0,0.3,0.37,0.28,put,2021-05-07,0.030136986301369864,0.23046875
