,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,1.0,0.11321348496398075,0.09470435864005572,0.11570986075916143,0.44357418095098455,0.024257766452967153,0.13036496552730456,0.3796708931875549,0.08012836055549943,0.20388063304163923,0.6999746590821705,0.17930876554375677,0.3079851625566303,0.19811385001484252,0.10104536951078816,0.48612439244633293,0.12549177473570697,0.05641882048775076,-0.47367672628905716,0.09727808051227838,0.4061879698193538
APHA,0.11321348496398075,1.0,0.19208128482248893,0.21964251135197094,0.15699423056909909,0.23347146340905758,0.6311275910413953,0.33780499821879506,0.19848780994232487,0.24916891650470208,0.08536608041226192,0.11040113292879278,0.2629293241273121,0.21723651216000514,0.7833324208426554,0.22003662497058252,0.27331172781065344,0.1720456021366,-0.20977353668202123,0.2657133094459537,0.18239587666366994
BAC,0.09470435864005572,0.19208128482248893,1.0,0.8888561796973737,-0.014031297783691688,0.6426853634064302,0.22917743384597944,0.6876168846894989,0.9277100787849564,0.8165289873253726,0.09355342024575299,0.08543167673129308,0.2128105070969874,0.7610204588251189,0.20478542203455496,0.07346062986067355,0.03968375862827616,0.91385581378197,-0.398695240885978,0.736507347153928,0.35602827368977225
C,0.11570986075916143,0.21964251135197094,0.8888561796973737,1.0,0.004368391183278361,0.6552698929575852,0.2524337327055164,0.695834153141921,0.8555841511918763,0.815324876884682,0.11690481751540668,0.11170511586304875,0.2782568885042508,0.7836477935191494,0.20875817695732987,0.07316383181287082,0.049204878343191816,0.8295557662291603,-0.4250441025741712,0.727441248271505,0.32036129703498095
DT,0.44357418095098455,0.15699423056909909,-0.014031297783691688,0.004368391183278361,1.0,-0.09077560522855656,0.12820450885040385,0.3259071691660665,-0.022012141867984655,0.08350303085758859,0.5448048560309937,0.2726403388396727,0.31538975991050733,0.08673056411557767,0.15359751954563106,0.3555415964122805,0.12464687705106414,-0.029087716637554162,-0.44441994192273687,0.05828480959580321,0.3307360697373363
GE,0.024257766452967153,0.23347146340905758,0.6426853634064302,0.6552698929575852,-0.09077560522855656,1.0,0.2862219451019533,0.6134432973070634,0.6229417549018119,0.6528242792423209,0.009310431091434599,0.08276522336180825,0.17434745918822753,0.6291754616327982,0.20312663369211537,0.06032922440117801,0.008367678397323412,0.6305088208063384,-0.3640581145829606,0.646358272945503,0.3120475276923529
HEXO,0.13036496552730456,0.6311275910413953,0.22917743384597944,0.2524337327055164,0.12820450885040385,0.2862219451019533,1.0,0.3499363517391904,0.21724388574285658,0.23964915330450914,0.08202446252620453,0.0999917112983537,0.24503018007899152,0.27341352896475685,0.6019214779314598,0.12926442354377113,0.16663914576906327,0.21806993027855173,-0.23225756562409622,0.24156783745468094,0.15515001221479488
IWM,0.3796708931875549,0.33780499821879506,0.6876168846894989,0.695834153141921,0.3259071691660665,0.6134432973070634,0.3499363517391904,1.0,0.660961417857088,0.708105965065733,0.381580466018209,0.25505967311608974,0.49746075732960116,0.708661537480532,0.2957352413485172,0.3533511845100925,0.15723078833797374,0.668407807756891,-0.6630674201488945,0.7134966191500649,0.5841018709892952
JPM,0.08012836055549943,0.19848780994232487,0.9277100787849564,0.8555841511918763,-0.022012141867984655,0.6229417549018119,0.21724388574285658,0.660961417857088,1.0,0.8345971884488628,0.0902261678897672,0.057482115258203854,0.23556192472067877,0.7568183725282944,0.20257813252369625,0.08233306199553998,0.06098351232528304,0.9080313009415651,-0.388421661920955,0.7186466536025501,0.3648310649584398
MS,0.20388063304163923,0.24916891650470208,0.8165289873253726,0.815324876884682,0.08350303085758859,0.6528242792423209,0.23964915330450914,0.708105965065733,0.8345971884488628,1.0,0.17797309749041437,0.12974056196338307,0.2500744829193629,0.7683638768044543,0.20906977389532622,0.16641659447591375,0.04457069224204404,0.7846080936742863,-0.44706139267438116,0.6995823239913799,0.41043793848911664
MSFT,0.6999746590821705,0.08536608041226192,0.09355342024575299,0.11690481751540668,0.5448048560309937,0.009310431091434599,0.08202446252620453,0.381580466018209,0.0902261678897672,0.17797309749041437,1.0,0.26915933743051207,0.2982987368458724,0.19716930559344997,0.08860966178146616,0.48904964635860876,0.11016706615682098,0.04504766298353187,-0.5157269000410731,0.10729947014884532,0.552330681795053
NXTD,0.17930876554375677,0.11040113292879278,0.08543167673129308,0.11170511586304875,0.2726403388396727,0.08276522336180825,0.0999917112983537,0.25505967311608974,0.057482115258203854,0.12974056196338307,0.26915933743051207,1.0,0.21865841611438924,0.07229351583993689,0.08910949587840152,0.2166397362906351,0.045246609032117094,0.07015545160380397,-0.2894824267876205,0.11317012714614992,0.17236036438291158
PLUG,0.3079851625566303,0.2629293241273121,0.2128105070969874,0.2782568885042508,0.31538975991050733,0.17434745918822753,0.24503018007899152,0.49746075732960116,0.23556192472067877,0.2500744829193629,0.2982987368458724,0.21865841611438924,1.0,0.18675477780357078,0.25514541445626127,0.3751144547648721,0.2671564138809709,0.20239385102317,-0.4023659050402797,0.2094719953328839,0.23444326068375923
TD,0.19811385001484252,0.21723651216000514,0.7610204588251189,0.7836477935191494,0.08673056411557767,0.6291754616327982,0.27341352896475685,0.708661537480532,0.7568183725282944,0.7683638768044543,0.19716930559344997,0.07229351583993689,0.18675477780357078,1.0,0.14820111462471433,0.20379788896572104,0.07539876582185515,0.7513456311900977,-0.4896416879272532,0.6930365669200839,0.4282596127044078
