,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,1.0,0.1441781671131892,0.16008494240576618,0.18172079965936072,0.48033025150930975,0.06426085067577574,0.135332591680159,0.4247996645787261,0.13048723573835233,0.2735867395668442,0.7351833404061081,0.16962984871620845,0.34721958624384325,0.2450430739022385,0.13438677569446508,0.5071360084810816,0.07687275768388507,0.1341015717910666,-0.5010016052072371,0.15746045941774756,0.4813272601158431
APHA,0.1441781671131892,1.0,0.20967719293836518,0.24120726272025916,0.17201856959658962,0.23727781985637547,0.5910116345835307,0.3319962167826768,0.2040606432812143,0.2540447266860225,0.12911584610236299,0.09607573317381916,0.26005971780003045,0.23040974840895212,0.7690083166634523,0.25722835686780715,0.24998473262878032,0.18915971660161762,-0.24187753960817124,0.2724112310725005,0.2171497693315386
BAC,0.16008494240576618,0.20967719293836518,1.0,0.9082993701997444,0.07526683051468185,0.6482914215501012,0.21918049097749634,0.7531338510892883,0.9423970013173018,0.8338417025869842,0.1692274888043005,0.09153267481270073,0.23071280947031889,0.7899776763384291,0.24403604650963834,0.13023509754364146,0.008511864788653175,0.9242990340770045,-0.44541654117989404,0.7591526555030851,0.4418451453988738
C,0.18172079965936072,0.24120726272025916,0.9082993701997444,1.0,0.09926986373887106,0.6605620587568833,0.23646376261754753,0.7587788129364366,0.8813587264539798,0.8136271570052526,0.19754102729090653,0.1079700312984405,0.29111730780256284,0.8104520400953459,0.24293909367081845,0.14503684113422585,0.012075718689774218,0.8709098643094201,-0.4613437298692946,0.744898488865928,0.4109180271466204
DT,0.48033025150930975,0.17201856959658962,0.07526683051468185,0.09926986373887106,1.0,-0.04706273510830607,0.10971348373234306,0.3872139176497225,0.05574692562690842,0.14937352029616244,0.5827553863619424,0.24746849436922233,0.3240179420545171,0.17462251369960527,0.17768267067153493,0.39320955143694847,0.08337875115828584,0.07042081817481842,-0.46318522252900296,0.12278515205804183,0.4131218977458373
GE,0.06426085067577574,0.23727781985637547,0.6482914215501012,0.6605620587568833,-0.04706273510830607,1.0,0.28515979798309754,0.6055050748731918,0.6335021347621739,0.6374993761333997,0.04184016182477485,0.07987525036881185,0.18455207288711076,0.6270540943709848,0.2151872349008813,0.07067189938169373,-0.02522049307723769,0.6427343073261869,-0.3709323478043409,0.6313934255885798,0.3409516605250562
HEXO,0.135332591680159,0.5910116345835307,0.21918049097749634,0.23646376261754753,0.10971348373234306,0.28515979798309754,1.0,0.31527105486858514,0.20797332445009706,0.2142529506251649,0.10751940606114965,0.08281737294360457,0.23095894937809444,0.2871448610035691,0.5682892209132284,0.14135811859697975,0.14700643399534374,0.22045470284752863,-0.23868834019045543,0.20944772715395502,0.14056715424785265
IWM,0.4247996645787261,0.3319962167826768,0.7531338510892883,0.7587788129364366,0.3872139176497225,0.6055050748731918,0.31527105486858514,1.0,0.7290624593178348,0.7533427447574662,0.4375149831289876,0.22420552241791292,0.47571759220973386,0.7577810957198161,0.3151447829995401,0.37032776667039474,0.08394059819073145,0.7443690558172505,-0.6652824051640883,0.7261501085467014,0.6421805256785033
JPM,0.13048723573835233,0.2040606432812143,0.9423970013173018,0.8813587264539798,0.05574692562690842,0.6335021347621739,0.20797332445009706,0.7290624593178348,1.0,0.8368798445928949,0.1482104027780779,0.06906374532796884,0.24317877263760349,0.769756628322287,0.2299812500648125,0.10768977037427666,0.02668251616532018,0.9253551366446712,-0.4118016512622019,0.7293829532768369,0.42901845965287094
MS,0.2735867395668442,0.2540447266860225,0.8338417025869842,0.8136271570052526,0.14937352029616244,0.6374993761333997,0.2142529506251649,0.7533427447574662,0.8368798445928949,1.0,0.26892797369275007,0.10367551910793998,0.28385282026729936,0.7643181760644776,0.23987497487250362,0.2026243167712625,0.007949421659177676,0.8031991256282628,-0.49297737220340193,0.7060129502663832,0.5214380182966575
MSFT,0.7351833404061081,0.12911584610236299,0.1692274888043005,0.19754102729090653,0.5827553863619424,0.04184016182477485,0.10751940606114965,0.4375149831289876,0.1482104027780779,0.26892797369275007,1.0,0.25211366880034997,0.34395975246692423,0.2609429717358479,0.13271696000306643,0.5098783602606134,0.0558092906107441,0.1367539547394794,-0.548470143748667,0.19859469191104817,0.6195191817547697
NXTD,0.16962984871620845,0.09607573317381916,0.09153267481270073,0.1079700312984405,0.24746849436922233,0.07987525036881185,0.08281737294360457,0.22420552241791292,0.06906374532796884,0.10367551910793998,0.25211366880034997,1.0,0.20571216811796533,0.06892636120425916,0.07722032596391248,0.20374489525029713,0.03483196783943175,0.07813219518945008,-0.2832198891366574,0.11280262770572777,0.15692692185525148
PLUG,0.34721958624384325,0.26005971780003045,0.23071280947031889,0.29111730780256284,0.3240179420545171,0.18455207288711076,0.23095894937809444,0.47571759220973386,0.24317877263760349,0.28385282026729936,0.34395975246692423,0.20571216811796533,1.0,0.2050566977423641,0.24223802479987716,0.39257891703620784,0.2328540890210945,0.22312409259185761,-0.4307094548681526,0.23091785318261687,0.28966189255244496
TD,0.2450430739022385,0.23040974840895212,0.7899776763384291,0.8104520400953459,0.17462251369960527,0.6270540943709848,0.2871448610035691,0.7577810957198161,0.769756628322287,0.7643181760644776,0.2609429717358479,0.06892636120425916,0.2050566977423641,1.0,0.19119735998745835,0.24823922656321584,0.03198200892234814,0.7954016601407037,-0.5137121844203466,0.710587749288756,0.4587409266477566
TLRY,0.13438677569446508,0.7690083166634523,0.24403604650963834,0.24293909367081845,0.17768267067153493,0.2151872349008813,0.5682892209132284,0.3151447829995401,0.2299812500648125,0.23987497487250362,0.13271696000306643,0.07722032596391248,0.24223802479987716,0.19119735998745835,1.0,0.1538210768849529,0.26620711615745446,0.2242178514298927,-0.21950850640567313,0.2517704397789678,0.16965086954287312
TSLA,0.5071360084810816,0.25722835686780715,0.13023509754364146,0.14503684113422585,0.39320955143694847,0.07067189938169373,0.14135811859697975,0.37032776667039474,0.10768977037427666,0.2026243167712625,0.5098783602606134,0.20374489525029713,0.39257891703620784,0.24823922656321584,0.1538210768849529,1.0,0.13672271570697883,0.1080099618863319,-0.37887637129157714,0.13496994780442625,0.34009401152331237
UAMY,0.07687275768388507,0.24998473262878032,0.008511864788653175,0.012075718689774218,0.08337875115828584,-0.02522049307723769,0.14700643399534374,0.08394059819073145,0.02668251616532018,0.007949421659177676,0.0558092906107441,0.03483196783943175,0.2328540890210945,0.03198200892234814,0.26620711615745446,0.13672271570697883,1.0,0.0131292661805155,-0.04609371382174018,0.08528943064768567,0.05309685354064069
USB,0.1341015717910666,0.18915971660161762,0.9242990340770045,0.8709098643094201,0.07042081817481842,0.6427343073261869,0.22045470284752863,0.7443690558172505,0.9253551366446712,0.8031991256282628,0.1367539547394794,0.07813219518945008,0.22312409259185761,0.7954016601407037,0.2242178514298927,0.1080099618863319,0.0131292661805155,1.0,-0.41831902810189997,0.7283623026013897,0.4235891216131424
UVXY,-0.5010016052072371,-0.24187753960817124,-0.44541654117989404,-0.4613437298692946,-0.46318522252900296,-0.3709323478043409,-0.23868834019045543,-0.6652824051640883,-0.4118016512622019,-0.49297737220340193,-0.548470143748667,-0.2832198891366574,-0.4307094548681526,-0.5137121844203466,-0.21950850640567313,-0.37887637129157714,-0.04609371382174018,-0.41831902810189997,1.0,-0.4920526996994321,-0.6398835746755163
XLE,0.15746045941774756,0.2724112310725005,0.7591526555030851,0.744898488865928,0.12278515205804183,0.6313934255885798,0.20944772715395502,0.7261501085467014,0.7293829532768369,0.7060129502663832,0.19859469191104817,0.11280262770572777,0.23091785318261687,0.710587749288756,0.2517704397789678,0.13496994780442625,0.08528943064768567,0.7283623026013897,-0.4920526996994321,1.0,0.4739646329389865
XLV,0.4813272601158431,0.2171497693315386,0.4418451453988738,0.4109180271466204,0.4131218977458373,0.3409516605250562,0.14056715424785265,0.6421805256785033,0.42901845965287094,0.5214380182966575,0.6195191817547697,0.15692692185525148,0.28966189255244496,0.4587409266477566,0.16965086954287312,0.34009401152331237,0.05309685354064069,0.4235891216131424,-0.6398835746755163,0.4739646329389865,1.0
