,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,0.13673372488790758,0.05299896154848503,0.025740038106762914,0.03442984625018959,0.09934041132334269,0.012377292221658797,0.05956241024944164,0.049208581443418366,0.018834809431544048,0.0396426883685529,0.08179508019933211,0.10765541132879036,0.1316330523838406,0.026429686882697374,0.07115990641161167,0.14352612274096302,0.04235750032491531,0.023050015393122434,-0.20350281505384965,0.027016743894165952,0.03421443896993109
APHA,0.05299896154848503,0.9882346449322498,0.09063628791241948,0.12286071526020217,0.09564308176249177,0.12286509832436002,0.6992912759644718,0.10339083203133258,0.07918531811719531,0.09896245357840845,0.038619201145198935,0.16392285606079782,0.26504891994053414,0.06681018140733014,1.094717563124143,0.1957120487824228,0.37030839918859054,0.08740941653130299,-0.26413080877039075,0.12565469361925757,0.041497367956569414
BAC,0.025740038106762914,0.09063628791241948,0.18907833002891272,0.20236831406623126,0.01830512500349757,0.14683598655721722,0.11343702198643002,0.10259162412882379,0.1599595417651681,0.14208058044343888,0.022140401476611598,0.06831133928907017,0.10285265362592821,0.1001953257566585,0.15195530659856807,0.043342863570339715,0.005515255476894341,0.18682410361968432,-0.21275545369826937,0.1531699828189876,0.03693363972334716
C,0.03442984625018959,0.12286071526020217,0.20236831406623126,0.26253381115059665,0.02844842576530282,0.1762980864235145,0.14420796876354114,0.12179421913077096,0.17627905242735087,0.1633609648086968,0.030453950144631998,0.09494926697240878,0.15292678636831136,0.12112441851756124,0.17825061631033626,0.05687738698826026,0.009219888061941298,0.2074270353498498,-0.25966339165313423,0.17709788882148225,0.04047426377955518
DT,0.09934041132334269,0.09564308176249177,0.01830512500349757,0.02844842576530282,0.31282134825075725,-0.013710923463370677,0.07303654815418816,0.06784502526240858,0.012170950333869215,0.032737992140683694,0.09806819704746034,0.23755483556792667,0.18579762809288553,0.02848788392412394,0.1423096257793162,0.16832201934859434,0.0694902088853162,0.018308332342303127,-0.2845747534831385,0.03186527811766191,0.04441785163606143
GE,0.012377292221658797,0.12286509832436002,0.14683598655721722,0.1762980864235145,-0.013710923463370677,0.2713205591081314,0.17679162687203587,0.09880478945830416,0.12880858554345376,0.1301221851978428,0.006557350684021132,0.07140840810395725,0.09855602830220084,0.09527042955039236,0.16050880754507527,0.028174537623733557,-0.019575594677041765,0.15562249100588524,-0.21224112618923294,0.15260370448026603,0.03414014044606593
HEXO,0.05956241024944164,0.6992912759644718,0.11343702198643002,0.14420796876354114,0.07303654815418816,0.17679162687203587,1.4166549534777855,0.11755334731406614,0.0966262339803914,0.0999284350387779,0.0385045987308806,0.1691800931493113,0.28183164264277416,0.09968845246088974,0.9685955566966077,0.12877201182732245,0.26072845100211367,0.12196941453398176,-0.3120733823994924,0.11567283063702477,0.032162295423031124
IWM,0.049208581443418366,0.10339083203133258,0.10259162412882379,0.12179421913077096,0.06784502526240858,0.09880478945830416,0.11755334731406614,0.09813811590501671,0.08915361776176567,0.09247869661748881,0.04123874986283338,0.12054825577150581,0.15278861159483037,0.06924276288258757,0.1413741450768621,0.08879199548547972,0.039184197541104644,0.10839436307836404,-0.22893825966166878,0.10555259959703092,0.038672934815037766
JPM,0.018834809431544048,0.07918531811719531,0.1599595417651681,0.17627905242735087,0.012170950333869215,0.12880858554345376,0.0966262339803914,0.08915361776176567,0.15237395975292767,0.128011420699583,0.01740715383080585,0.04627018870605985,0.0973204152700947,0.08764367462571754,0.12855495442164847,0.03217351494679803,0.015520374539267202,0.16790489056141866,-0.17657814168356148,0.13210968439777582,0.032193077710240325
MS,0.0396426883685529,0.09896245357840845,0.14208058044343888,0.1633609648086968,0.032737992140683694,0.1301221851978428,0.0999284350387779,0.09247869661748881,0.128011420699583,0.15355376322226533,0.031707347669757795,0.06972719877181832,0.11403715136692383,0.0873607157357335,0.13460344835011936,0.06077017372881002,0.004641793385962502,0.14630291803450854,-0.21220259916555004,0.12837089487380862,0.039279329577119326
MSFT,0.08179508019933211,0.038619201145198935,0.022140401476611598,0.030453950144631998,0.09806819704746034,0.006557350684021132,0.0385045987308806,0.04123874986283338,0.01740715383080585,0.031707347669757795,0.09052893385947033,0.13019246886028296,0.10610216482780019,0.022900821974512577,0.057182236808779145,0.11741645539517442,0.025021897722107164,0.01912639525286181,-0.18127594415518025,0.027725858882566276,0.03583270567900367
NXTD,0.10765541132879036,0.16392285606079782,0.06831133928907017,0.09494926697240878,0.23755483556792667,0.07140840810395725,0.1691800931493113,0.12054825577150581,0.04627018870605985,0.06972719877181832,0.13019246886028296,2.9457204841493727,0.3619750720655696,0.03450586212992311,0.18978785156622913,0.26764010162078056,0.08908279147446316,0.06233404681230641,-0.5339652534039419,0.08983356878976513,0.05177550759093835
PLUG,0.1316330523838406,0.26504891994053414,0.10285265362592821,0.15292678636831136,0.18579762809288553,0.09855602830220084,0.28183164264277416,0.15278861159483037,0.0973204152700947,0.11403715136692383,0.10610216482780019,0.3619750720655696,1.051104338669506,0.061320916513679956,0.35563643047425486,0.3080481246785812,0.35573518506258134,0.10633320659200729,-0.4850659628265593,0.10985102024639871,0.057088077778659874
TD,0.026429686882697374,0.06681018140733014,0.1001953257566585,0.12112441851756124,0.02848788392412394,0.09527042955039236,0.09968845246088974,0.06924276288258757,0.08764367462571754,0.0873607157357335,0.022900821974512577,0.03450586212992311,0.061320916513679956,0.08507922544915376,0.07986098577663128,0.05541800090837124,0.013900727929907424,0.10784444652165874,-0.16459821142110762,0.09617299673257415,0.025722335178056083
TLRY,0.07115990641161167,1.094717563124143,0.15195530659856807,0.17825061631033626,0.1423096257793162,0.16050880754507527,0.9685955566966077,0.1413741450768621,0.12855495442164847,0.13460344835011936,0.057182236808779145,0.18978785156622913,0.35563643047425486,0.07986098577663128,2.05060505292907,0.1685875663054278,0.5680423451208398,0.14924875852343222,-0.34529146832612556,0.1672897835616692,0.04670122186477759
TSLA,0.14352612274096302,0.1957120487824228,0.043342863570339715,0.05687738698826026,0.16832201934859434,0.028174537623733557,0.12877201182732245,0.08879199548547972,0.03217351494679803,0.06077017372881002,0.11741645539517442,0.26764010162078056,0.3080481246785812,0.05541800090837124,0.1685875663054278,0.5857838101219239,0.1559298990738577,0.0384266057080162,-0.3185368528127824,0.047932428306532264,0.050037869353533236
UAMY,0.04235750032491531,0.37030839918859054,0.005515255476894341,0.009219888061941298,0.0694902088853162,-0.019575594677041765,0.26072845100211367,0.039184197541104644,0.015520374539267202,0.004641793385962502,0.025021897722107164,0.08908279147446316,0.35573518506258134,0.013900727929907424,0.5680423451208398,0.1559298990738577,2.2204452994293358,0.009094106203305469,-0.07544930122334804,0.058971058588192335,0.015209676159143733
USB,0.023050015393122434,0.08740941653130299,0.18682410361968432,0.2074270353498498,0.018308332342303127,0.15562249100588524,0.12196941453398176,0.10839436307836404,0.16790489056141866,0.14630291803450854,0.01912639525286181,0.06233404681230641,0.10633320659200729,0.10784444652165874,0.14924875852343222,0.0384266057080162,0.009094106203305469,0.2160722817341095,-0.2135996959885259,0.15709800083976747,0.03785083539471643
UVXY,-0.20350281505384965,-0.26413080877039075,-0.21275545369826937,-0.25966339165313423,-0.2845747534831385,-0.21224112618923294,-0.3120733823994924,-0.22893825966166878,-0.17657814168356148,-0.21220259916555004,-0.18127594415518025,-0.5339652534039419,-0.4850659628265593,-0.16459821142110762,-0.34529146832612556,-0.3185368528127824,-0.07544930122334804,-0.2135996959885259,1.206665685633045,-0.2508007145472385,-0.13512185086772557
XLE,0.027016743894165952,0.12565469361925757,0.1531699828189876,0.17709788882148225,0.03186527811766191,0.15260370448026603,0.11567283063702477,0.10555259959703092,0.13210968439777582,0.12837089487380862,0.027725858882566276,0.08983356878976513,0.10985102024639871,0.09617299673257415,0.1672897835616692,0.047932428306532264,0.058971058588192335,0.15709800083976747,-0.2508007145472385,0.21530164019921294,0.04227666756610208
XLV,0.03421443896993109,0.041497367956569414,0.03693363972334716,0.04047426377955518,0.04441785163606143,0.03414014044606593,0.032162295423031124,0.038672934815037766,0.032193077710240325,0.039279329577119326,0.03583270567900367,0.05177550759093835,0.057088077778659874,0.025722335178056083,0.04670122186477759,0.050037869353533236,0.015209676159143733,0.03785083539471643,-0.13512185086772557,0.04227666756610208,0.036954070550495814
