strike,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-18,2021-09-17
0.5,1.0,1.0,1.9375,1.1875,1.0,1.0,1.0,1.0,1.25
1.0,1.0,1.0,1.9375,1.1875,1.0,1.0,1.0,1.0,1.25
2.0,1.0,1.0,1.9375,1.1875,1.0,1.0,1.0,1.0,1.125
2.5,1.0,1.0,1.9375,1.1875,1.0,0.9375,1.0,1.0625,1.234375
3.0,1.0,1.0,1.9375,1.1875,1.0,0.875,1.0,1.125,1.34375
3.5,1.0,1.0,1.9375,1.1875,1.0625,1.015625,1.0625,1.203125,1.3828125
4.0,1.0,1.0,1.9375,1.1875,1.15625,1.15625,1.15625,1.28125,1.421875
4.5,1.0,1.0,1.9375,1.1875,1.28125,1.265625,1.3125,1.359375,1.46875
5.0,1.0,1.0,1.9375,1.3125,1.3125,1.375,1.4375,1.4375,1.515625
5.5,1.0,1.0,1.9375,1.40625,1.5,1.46875,1.28125,1.515625,1.546875
6.0,1.0,1.0,1.9375,1.5625,1.53125,1.5625,1.59375,1.59375,1.578125
6.5,1.0,1.0,1.9375,1.0625,1.3125,1.65625,1.53125,1.671875,1.5859375
7.0,1.0,1.0,1.9375,1.5,1.71875,1.75,1.5625,1.75,1.59375
7.5,1.0,1.0,1.875,1.9375,1.625,1.8125,1.59375,1.765625,1.6796875
8.0,1.0,1.0,1.84375,1.0,1.3125,1.875,1.8125,1.78125,1.765625
8.5,1.0,1.0,1.8125,1.40625,1.15625,1.875,1.4375,1.7890625,1.7578125
9.0,1.0,1.0,1.78125,1.8125,1.0,1.875,1.625,1.796875,1.75
9.5,1.0,1.0,1.75,1.625,1.203125,1.875,1.3125,1.8828125,1.75
10.0,1.0,1.0,1.0,1.5,1.40625,1.875,1.3125,1.96875,1.75
10.5,1.0,1.0,1.0,1.375,1.609375,1.875,1.3125,1.921875,1.7734375
11.0,1.0,1.0,1.0,1.25,1.8125,1.875,1.3125,1.875,1.796875
11.5,1.0,1.0,1.0,1.125,1.8125,1.875,1.3125,1.90234375,1.734375
12.0,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.9296875,1.671875
12.5,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.95703125,1.71875
13.0,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.984375,1.765625
13.5,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.984375,1.8671875
14.0,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.984375,1.96875
14.5,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.984375,1.9609375
15.0,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.984375,1.953125
15.5,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.984375,1.8984375
16.0,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.984375,1.84375
17.0,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.984375,1.84375
18.0,1.0,1.0,1.0,1.0,1.8125,1.875,1.3125,1.984375,1.84375
