strike,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-07-16
5.0,1.0,1.09375,1.046875,1.0078125,1.046875,0.953125,0.9921875,0.875
6.0,1.0,1.09375,1.046875,1.0078125,1.046875,0.953125,0.9921875,0.875
7.0,1.0,1.09375,1.046875,1.0078125,1.046875,0.953125,0.9921875,1.140625
8.0,1.0,1.09375,1.046875,1.0078125,1.046875,0.953125,0.9921875,0.921875
9.0,1.0,1.09375,1.046875,1.0078125,1.046875,0.953125,0.9921875,0.96875
10.0,1.0,1.09375,1.046875,1.0078125,1.046875,0.953125,0.9921875,0.8671875
11.0,1.0,1.09375,1.046875,1.0078125,1.046875,0.953125,0.9921875,0.953125
12.0,1.0,1.09375,1.046875,1.0078125,1.046875,0.9375,0.9921875,0.90625
12.5,0.8125,1.09375,1.046875,1.0078125,1.046875,0.953125,0.9921875,0.90625
13.0,1.03125,1.09375,1.046875,1.0078125,0.96875,0.96875,0.9921875,0.90625
13.5,1.0,1.09375,1.046875,1.0078125,0.9375,0.9765625,0.9921875,0.94140625
14.0,1.0625,1.09375,1.046875,1.0078125,0.9765625,0.984375,0.9921875,0.9765625
14.5,1.09375,1.09375,1.046875,1.0078125,1.015625,1.0,0.98828125,0.96875
15.0,1.1875,1.09375,1.046875,1.0,1.03125,1.015625,0.984375,0.9609375
15.5,1.25,1.09375,1.046875,1.015625,1.046875,1.03125,1.0078125,0.9609375
16.0,1.375,1.09375,1.046875,1.0625,1.0625,1.046875,1.03125,0.9609375
16.5,1.375,1.125,1.09375,1.015625,1.140625,1.0234375,0.984375,0.97265625
17.0,1.5,1.125,1.15625,1.046875,1.171875,1.0,1.046875,0.984375
17.5,1.625,1.1875,1.1875,1.109375,1.03125,1.0390625,1.015625,0.98828125
18.0,1.625,1.25,1.21875,1.15625,1.03125,1.078125,1.0859375,0.9921875
18.5,1.75,1.3125,1.1875,1.21875,1.1875,1.09375,1.109375,1.0
19.0,1.75,1.34375,1.1875,1.15625,1.1875,1.109375,1.1276041666666667,1.0078125
19.5,1.875,1.375,1.21875,1.75,1.1875,1.125,1.1458333333333333,1.01171875
20.0,1.875,1.375,1.28125,1.21875,1.21875,1.140625,1.1640625,1.015625
20.5,1.875,1.4375,1.34375,1.28125,1.71875,1.1328125,1.12890625,1.01953125
21.0,1.875,1.5,1.34375,1.265625,1.265625,1.125,1.09375,1.0234375
21.5,1.875,1.53125,1.46875,1.3125,1.2890625,1.15625,1.125,1.04296875
22.0,1.875,1.59375,1.4375,1.328125,1.3125,1.1875,1.15625,1.0625
22.5,1.875,1.5625,1.4375,1.3828125,1.25,1.2109375,1.15625,1.06640625
23.0,1.875,1.625,1.4375,1.4375,1.1875,1.234375,1.15625,1.0703125
23.5,1.875,1.71875,1.625,1.40625,1.28125,1.2265625,1.15625,1.07421875
24.0,1.875,1.625,1.5625,1.375,1.375,1.21875,1.15625,1.078125
24.5,1.875,1.6875,1.5,1.375,1.375,1.234375,1.15625,1.0892857142857142
25.0,1.875,1.75,1.5625,1.375,1.375,1.25,1.15625,1.1004464285714286
26.0,1.875,1.9375,1.625,1.375,1.375,1.3125,1.15625,1.1116071428571428
26.5,1.875,1.75,1.71875,1.375,1.375,1.328125,1.15625,1.1227678571428572
27.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.1339285714285714
28.0,1.875,1.75,1.71875,1.375,1.375,1.40625,1.15625,1.1450892857142858
29.0,1.875,1.75,1.71875,1.375,1.375,1.46875,1.15625,1.15625
30.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.15625
31.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.234375
32.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.203125
33.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.46875
34.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.234375
35.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.21875
36.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.25
37.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.5234375
38.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.8203125
39.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.796875
40.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.28125
41.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.765625
42.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.296875
43.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.578125
44.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.6796875
45.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.3125
46.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.328125
47.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.359375
48.0,1.875,1.75,1.71875,1.375,1.375,1.34375,1.15625,1.359375
