strike,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-06-18,2021-09-17
1.0,1.625,1.75,1.4375,1.0,1.15625,0.75,0.875,0.75
2.0,1.625,1.75,1.4375,1.0,1.15625,0.75,0.875,0.75
3.0,1.625,1.75,1.4375,1.0,1.15625,0.75,0.875,1.1875
4.0,1.625,1.75,1.4375,1.0,1.15625,1.0625,1.1875,1.328125
4.5,1.625,1.75,1.4375,1.03125,1.15625,1.15625,1.25,1.3828125
5.0,1.625,1.75,1.4375,1.15625,1.15625,1.25,1.3125,1.4375
5.5,1.625,1.75,1.4375,1.28125,1.25,1.328125,1.375,1.4453125
6.0,1.625,1.75,1.4375,1.375,1.40625,1.40625,1.4375,1.453125
6.5,1.625,1.75,1.4375,1.4375,1.46875,1.46875,1.46875,1.4921875
7.0,1.75,1.75,1.5625,1.53125,1.5,1.53125,1.5,1.53125
7.5,1.75,1.75,1.5625,1.625,1.59375,1.59375,1.546875,1.59375
8.0,1.8125,1.75,1.6875,1.625,1.59375,1.65625,1.59375,1.65625
8.5,1.875,1.875,1.75,1.75,1.6875,1.671875,1.6328125,1.6328125
9.0,1.875,1.875,1.75,1.71875,1.6875,1.6875,1.671875,1.609375
9.5,1.875,1.875,1.875,1.8125,1.734375,1.71875,1.7109375,1.625
10.0,1.875,1.875,1.875,1.875,1.78125,1.75,1.75,1.640625
10.5,1.875,1.875,1.875,1.875,1.8125,1.8125,1.75,1.671875
11.0,1.875,1.875,1.875,1.875,1.84375,1.875,1.75,1.703125
11.5,1.875,1.875,1.875,1.875,1.875,1.90625,1.765625,1.7265625
12.0,1.875,1.875,1.875,1.875,1.875,1.9375,1.78125,1.75
12.5,1.875,1.875,1.875,1.875,1.875,1.9375,1.8125,1.7578125
13.0,1.875,1.875,1.875,1.875,1.875,1.9375,1.84375,1.765625
13.5,1.875,1.875,1.875,1.875,1.875,1.9375,1.875,1.796875
14.0,1.875,1.875,1.875,1.875,1.875,1.9375,1.90625,1.828125
14.5,1.875,1.875,1.875,1.875,1.875,1.9375,1.921875,1.8359375
15.0,1.875,1.875,1.875,1.875,1.875,1.9375,1.9375,1.84375
15.5,1.875,1.875,1.875,1.875,1.875,1.9375,1.9375,1.8515625
16.0,1.875,1.875,1.875,1.875,1.875,1.9375,1.9375,1.859375
17.0,1.875,1.875,1.875,1.875,1.875,1.9375,1.9375,1.875
18.0,1.875,1.875,1.875,1.875,1.875,1.9375,1.9375,1.875
19.0,1.875,1.875,1.875,1.875,1.875,1.9375,1.9375,1.984375
