contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
TLRY250829C00000500,2025-08-27 19:28:59+00:00,70.0,0.5,0.0,0.0,0.88,call,2025-08-29
TLRY250829C00001000,2025-08-27 19:59:15+00:00,1431.0,1.0,0.0,0.0,0.38,call,2025-08-29
TLRY250829C00001500,2025-08-27 19:59:56+00:00,24997.0,1.5,0.0,0.0,0.06,call,2025-08-29
TLRY250829C00002000,2025-08-27 19:59:55+00:00,3389.0,2.0,0.0,0.0,0.01,call,2025-08-29
TLRY250829C00002500,2025-08-27 14:37:20+00:00,76.0,2.5,0.0,0.0,0.01,call,2025-08-29
TLRY250829C00003000,2025-08-27 16:39:59+00:00,6.0,3.0,0.0,0.0,0.01,call,2025-08-29
TLRY250829P00000500,2025-08-25 13:39:10+00:00,2.0,0.5,0.0,0.0,0.01,put,2025-08-29
TLRY250829P00001000,2025-08-27 19:59:55+00:00,503.0,1.0,0.0,0.0,0.01,put,2025-08-29
TLRY250829P00001500,2025-08-27 19:55:36+00:00,1694.0,1.5,0.0,0.0,0.18,put,2025-08-29
TLRY250829P00002000,2025-08-27 17:44:54+00:00,52.0,2.0,0.0,0.0,0.57,put,2025-08-29
TLRY250829P00002500,2025-08-27 19:56:13+00:00,4.0,2.5,0.0,0.0,1.15,put,2025-08-29
TLRY250829P00003000,2025-08-27 18:16:45+00:00,29.0,3.0,0.0,0.0,1.61,put,2025-08-29
TLRY250905C00000500,2025-08-27 19:40:42+00:00,24.0,0.5,0.0,0.0,0.9,call,2025-09-05
TLRY250905C00001000,2025-08-27 19:57:28+00:00,717.0,1.0,0.0,0.0,0.39,call,2025-09-05
TLRY250905C00001500,2025-08-27 19:58:48+00:00,8463.0,1.5,0.0,0.0,0.12,call,2025-09-05
TLRY250905C00002000,2025-08-27 19:56:51+00:00,6834.0,2.0,0.0,0.0,0.05,call,2025-09-05
TLRY250905C00002500,2025-08-27 19:44:47+00:00,977.0,2.5,0.0,0.0,0.02,call,2025-09-05
