strike,2021-03-26,2021-03-31,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-21,2021-06-18,2021-06-30,2021-08-20
143.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
144.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
145.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
146.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
147.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
148.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
149.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
150.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
151.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
152.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
153.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
154.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
155.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
156.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
157.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
158.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
159.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
160.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
161.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
162.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
163.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
164.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
165.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
166.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
167.0,0.64453125,0.5,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
168.0,0.64453125,0.64453125,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
169.0,0.64453125,0.7890625,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
170.0,0.64453125,0.93359375,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
171.0,0.64453125,0.94140625,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
172.0,0.64453125,0.94921875,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
173.0,0.64453125,1.16015625,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.619140625,0.28125,0.37646484375
174.0,0.64453125,1.37109375,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.4248046875,0.28125,0.37646484375
175.0,0.64453125,1.58203125,0.392578125,0.27734375,0.44921875,0.38671875,0.22265625,0.4755859375,0.4052734375,0.28125,0.37646484375
