,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,0.1494816800168935,0.06095151836413742,0.04628665620591178,0.05398652298643766,0.11194564963982702,0.031675716066240645,0.07006088239995997,0.06149473996251875,0.03663165359422472,0.06141956789825905,0.09565514046454668,0.12014952430497707,0.13623764193269772,0.04257075179017088,0.07846709092576501,0.15411589530989606,0.0567987063164156,0.03640464603931311,-0.23042243398988999,0.04692362547236752,0.045884107208275224
APHA,0.06095151836413742,1.0091316073586438,0.10726795658125424,0.14292426878043543,0.09838618482058557,0.14116683597142055,0.7668933220656587,0.11183528482428841,0.09576561705676957,0.11404895181789029,0.045638671960439,0.17288391762204794,0.25955741186467646,0.08237244755163248,1.1802493198152382,0.19924105742763146,0.3772329553737855,0.10833193522766438,-0.2727652478331239,0.14620246339380566,0.05186778396309116
BAC,0.04628665620591178,0.10726795658125424,0.2198147909318003,0.23281424291152059,0.04234014784295655,0.17472882241849758,0.13739140881387038,0.12086816557981088,0.1861641678970957,0.17498970764088514,0.04337450442855176,0.08803453905194124,0.11227597580641843,0.12424866476158587,0.17522289144872083,0.06288280679015967,0.031820275302499534,0.2076095863828319,-0.243895921078563,0.18203672614744326,0.05429148790024825
C,0.05398652298643766,0.14292426878043543,0.23281424291152059,0.29386483819443715,0.04976943779552262,0.20511002375939075,0.1800646491737751,0.13954545291549195,0.20330996204020807,0.19514275830273997,0.050720219251366785,0.11329008217855907,0.15947818949800285,0.14547893078226506,0.21909602001062584,0.07424813791438181,0.03291712875922065,0.230730302286419,-0.2868281614400112,0.20656156994498304,0.058143382451626154
DT,0.11194564963982702,0.09838618482058557,0.04234014784295655,0.04976943779552262,0.33457279856588823,0.008476609588295674,0.06666048705862983,0.07904767575290353,0.03287323164811203,0.060910014297813925,0.11024503446044659,0.2428547260208793,0.19159934695296035,0.05026291195021138,0.12688484086725682,0.18663512849764416,0.0802760549320636,0.02850353608352035,-0.301949320736829,0.057334931175715906,0.05491329129797292
GE,0.031675716066240645,0.14116683597142055,0.17472882241849758,0.20511002375939075,0.008476609588295674,0.3034877643376471,0.20098218239497564,0.11656057816718789,0.15554054830504654,0.16147858816434368,0.02695735042043515,0.08591649963990809,0.10567317789747188,0.1245456397756321,0.19193363055591248,0.050246538905237295,-0.002479998574751662,0.1752899899489591,-0.23743955459431765,0.18487520047919082,0.05221329515180841
HEXO,0.07006088239995997,0.7668933220656587,0.13739140881387038,0.1800646491737751,0.06666048705862983,0.20098218239497564,1.6520767941810883,0.1338241421373326,0.11607942071023193,0.11640499219129573,0.03945163083696346,0.21074539499103964,0.28877539050057016,0.1181123184779538,1.2527991395530218,0.13796241385979421,0.31272876190433013,0.16734006310599364,-0.33873595209417046,0.14502412996240557,0.04448257473253075
IWM,0.06149473996251875,0.11183528482428841,0.12086816557981088,0.13954545291549195,0.07904767575290353,0.11656057816718789,0.1338241421373326,0.10808219977113129,0.10544694191765934,0.11180966478875524,0.05455867193571875,0.12804722375780106,0.15074568577783692,0.0847359262424254,0.15701654156001793,0.09759146220073747,0.04824647690367607,0.1214302343924633,-0.2484269293965606,0.12454331826996765,0.05022195819676569
JPM,0.03663165359422472,0.09576561705676957,0.1861641678970957,0.20330996204020807,0.03287323164811203,0.15554054830504654,0.11607942071023193,0.10544694191765934,0.1769662930400728,0.15553448493539607,0.03611845571016895,0.06339669240888801,0.1060464296200977,0.11012367080318687,0.15020606624407765,0.04938982172048882,0.032975954375186044,0.1864497382255039,-0.20145220549774467,0.15794245340756508,0.04769271115669205
MS,0.06141956789825905,0.11404895181789029,0.17498970764088514,0.19514275830273997,0.060910014297813925,0.16147858816434368,0.11640499219129573,0.11180966478875524,0.15553448493539607,0.18886841793818138,0.05368360767023741,0.08869322553671255,0.12481216628789618,0.11557526207995628,0.15012675840370945,0.08537912976961355,0.031171581767319642,0.1663494404171791,-0.24343849303586132,0.16063560270192645,0.0577240270780902
MSFT,0.09565514046454668,0.045638671960439,0.04337450442855176,0.050720219251366785,0.11024503446044659,0.02695735042043515,0.03945163083696346,0.05455867193571875,0.03611845571016895,0.05368360767023741,0.10688284200922327,0.144032831315584,0.10945753874984455,0.03831894541916955,0.05587356156673595,0.1259897265870782,0.038886911173211317,0.033684575492848125,-0.20942794241063878,0.04634791886867979,0.049274629954245905
NXTD,0.12014952430497707,0.17288391762204794,0.08803453905194124,0.11329008217855907,0.2428547260208793,0.08591649963990809,0.21074539499103964,0.12804722375780106,0.06339669240888801,0.08869322553671255,0.144032831315584,2.9453876154094276,0.34689398670052607,0.04854370708408928,0.22579174043345482,0.2690479117913596,0.0928284560157594,0.07784844267370512,-0.5593823356412101,0.11193605776384723,0.06366410378385193
PLUG,0.13623764193269772,0.25955741186467646,0.11227597580641843,0.15947818949800285,0.19159934695296035,0.10567317789747188,0.28877539050057016,0.15074568577783692,0.1060464296200977,0.12481216628789618,0.10945753874984455,0.34689398670052607,1.0263539093882559,0.07244714520876047,0.353863771403656,0.30888972409742926,0.33873812148420557,0.11007901211137755,-0.4791243229657743,0.1255914220201525,0.06181409921430871
TD,0.04257075179017088,0.08237244755163248,0.12424866476158587,0.14547893078226506,0.05026291195021138,0.1245456397756321,0.1181123184779538,0.0847359262424254,0.11012367080318687,0.11557526207995628,0.03831894541916955,0.04854370708408928,0.07244714520876047,0.11196420459268545,0.10116973582653975,0.08002119649418916,0.03237061349370035,0.1223692285330731,-0.18756517827764907,0.12452984551716371,0.0399275578440094
TLRY,0.07846709092576501,1.1802493198152382,0.17522289144872083,0.21909602001062584,0.12688484086725682,0.19193363055591248,1.2527991395530218,0.15701654156001793,0.15020606624407765,0.15012675840370945,0.05587356156673595,0.22579174043345482,0.353863771403656,0.10116973582653975,2.418019888691246,0.1741990466997549,0.6219720099507978,0.20719457926465573,-0.34912892005891466,0.19782032782457093,0.06291062226191535
TSLA,0.15411589530989606,0.19924105742763146,0.06288280679015967,0.07424813791438181,0.18663512849764416,0.050246538905237295,0.13796241385979421,0.09759146220073747,0.04938982172048882,0.08537912976961355,0.1259897265870782,0.2690479117913596,0.30888972409742926,0.08002119649418916,0.1741990466997549,0.6056772560146766,0.16170183473027244,0.04659789346444049,-0.33075329036023143,0.0753084634406626,0.05949370026476363
UAMY,0.0567987063164156,0.3772329553737855,0.031820275302499534,0.03291712875922065,0.0802760549320636,-0.002479998574751662,0.31272876190433013,0.04824647690367607,0.032975954375186044,0.031171581767319642,0.038886911173211317,0.0928284560157594,0.33873812148420557,0.03237061349370035,0.6219720099507978,0.16170183473027244,2.237594145521402,0.030206828728948643,-0.09538563051124048,0.08607069857228872,0.029964229803050756
USB,0.03640464603931311,0.10833193522766438,0.2076095863828319,0.230730302286419,0.02850353608352035,0.1752899899489591,0.16734006310599364,0.1214302343924633,0.1864497382255039,0.1663494404171791,0.033684575492848125,0.07784844267370512,0.11007901211137755,0.1223692285330731,0.20719457926465573,0.04659789346444049,0.030206828728948643,0.2370956995995764,-0.2322773743450535,0.1755402072843871,0.051296775978234566
UVXY,-0.23042243398988999,-0.2727652478331239,-0.243895921078563,-0.2868281614400112,-0.301949320736829,-0.23743955459431765,-0.33873595209417046,-0.2484269293965606,-0.20145220549774467,-0.24343849303586132,-0.20942794241063878,-0.5593823356412101,-0.4791243229657743,-0.18756517827764907,-0.34912892005891466,-0.33075329036023143,-0.09538563051124048,-0.2322773743450535,1.2722122285651813,-0.282657551867543,-0.15592748445722554
XLE,0.04692362547236752,0.14620246339380566,0.18203672614744326,0.20656156994498304,0.057334931175715906,0.18487520047919082,0.14502412996240557,0.12454331826996765,0.15794245340756508,0.16063560270192645,0.04634791886867979,0.11193605776384723,0.1255914220201525,0.12452984551716371,0.19782032782457093,0.0753084634406626,0.08607069857228872,0.1755402072843871,-0.282657551867543,0.2460466397752646,0.05864954695827721
XLV,0.045884107208275224,0.05186778396309116,0.05429148790024825,0.058143382451626154,0.05491329129797292,0.05221329515180841,0.04448257473253075,0.05022195819676569,0.04769271115669205,0.0577240270780902,0.049274629954245905,0.06366410378385193,0.06181409921430871,0.0399275578440094,0.06291062226191535,0.05949370026476363,0.029964229803050756,0.051296775978234566,-0.15592748445722554,0.05864954695827721,0.04849778105013149
