strike,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-18,2021-06-30,2021-07-16,2021-08-20,2021-09-17,2021-09-30
19.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.90625,1.125,0.6328125,0.359375,0.53125,1.0625
20.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.90625,1.125,0.6328125,0.359375,0.53125,0.640625
21.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.90625,1.0375,0.6328125,0.359375,0.53125,0.96484375
22.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.90625,0.95,0.6328125,0.359375,0.53125,0.5625
23.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.90625,0.8625,0.6328125,0.359375,0.53125,0.5625
24.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.75,0.775,0.6328125,0.359375,0.53125,0.6640625
25.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.75,0.6875,0.6328125,0.359375,0.53125,0.546875
26.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.6875,0.71875,0.6328125,0.359375,0.53125,0.5390625
27.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.65625,0.828125,0.6328125,0.359375,0.6171875,0.5
28.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.625,0.625,0.6328125,0.359375,0.515625,0.4765625
29.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.5625,0.5625,0.6328125,0.359375,0.40625,0.40625
30.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.5,0.65625,0.6328125,0.359375,0.421875,0.421875
31.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.65625,0.859375,0.5890625,0.359375,0.484375,0.4765625
32.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.5,0.609375,0.5453125,0.359375,0.40625,0.390625
33.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.546875,0.53125,0.5015625,0.359375,0.390625,0.4140625
34.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.46875,0.5078125,0.4578125,0.359375,0.39453125,0.4453125
35.0,0.328125,0.296875,0.30078125,0.59375,0.3046875,1.1953125,0.4375,0.4453125,0.4140625,0.359375,0.38671875,0.515625
36.0,0.328125,0.296875,0.30078125,0.625,0.3046875,1.1953125,0.4296875,0.4453125,0.40234375,0.359375,0.375,0.494140625
37.0,0.328125,0.296875,0.30078125,0.5,0.3046875,1.1953125,0.40625,0.40625,0.390625,0.359375,0.36328125,0.37109375
38.0,0.328125,0.296875,0.30078125,0.5,0.3046875,1.1953125,0.421875,0.4296875,0.37890625,0.359375,0.357421875,0.37890625
39.0,0.328125,0.296875,0.30078125,0.46875,0.3046875,1.1953125,0.3671875,0.3828125,0.3671875,0.359375,0.373046875,0.3776041666666667
40.0,0.328125,0.296875,0.30078125,0.40625,0.3046875,1.1953125,0.359375,0.3671875,0.35546875,0.359375,0.341796875,0.3763020833333333
40.5,0.328125,0.296875,0.30078125,0.3984375,0.3046875,1.1953125,0.353515625,0.369140625,0.375,0.353515625,0.349609375,0.375
41.0,0.328125,0.296875,0.30078125,0.390625,0.3046875,0.3671875,0.34765625,0.37109375,0.39453125,0.34765625,0.357421875,0.3736979166666667
