strike,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-21,2021-06-18,2021-09-17
9.0,1.375,1.25,1.25,1.1875,1.03125,1.34375,1.171875,1.125
10.0,1.375,1.25,1.25,1.1875,1.03125,1.34375,1.15625,1.125
11.0,1.375,1.25,1.25,1.1875,1.03125,1.34375,1.1171875,1.125
12.0,1.375,1.25,1.25,1.1875,1.03125,1.34375,1.140625,1.07421875
13.0,1.375,1.25,1.25,1.1875,1.03125,1.34375,1.125,1.10546875
14.0,1.375,1.25,1.25,1.265625,1.03125,1.34375,1.1015625,1.12109375
15.0,1.375,1.28125,1.21875,1.234375,1.109375,1.34375,1.140625,1.1328125
16.0,1.375,1.21875,1.15625,1.078125,1.125,1.34375,1.125,1.17578125
17.0,1.375,1.1875,1.140625,1.140625,1.1015625,1.34375,1.2109375,1.15234375
17.5,1.375,1.1640625,1.1171875,1.1223958333333333,1.0078125,1.34375,1.189453125,1.166015625
18.0,1.375,1.140625,1.09375,1.1041666666666667,1.1953125,1.34375,1.16796875,1.1796875
18.5,1.375,1.1510416666666667,1.09375,1.0859375,1.21875,1.34375,1.177734375,1.181640625
19.0,1.375,1.1614583333333333,1.09375,1.15625,1.1328125,1.34375,1.1875,1.18359375
19.5,1.375,1.171875,1.109375,1.203125,1.171875,1.34375,1.189453125,1.19140625
20.0,1.375,1.125,1.125,1.1875,1.2421875,1.34375,1.19140625,1.19921875
20.5,1.375,1.1640625,1.1328125,1.1875,1.2265625,1.34375,1.1796875,1.212890625
21.0,1.375,1.1328125,1.140625,1.1796875,1.140625,1.34375,1.16796875,1.2265625
21.5,1.375,1.171875,1.17578125,1.140625,1.2734375,1.34375,1.232421875,1.2265625
22.0,1.375,1.1796875,1.2109375,1.2578125,1.1796875,1.34375,1.296875,1.2265625
22.5,1.375,1.140625,1.23828125,1.3125,1.265625,1.34375,1.244140625,1.255859375
23.0,1.375,1.34375,1.265625,1.28125,1.28125,1.34375,1.19140625,1.28515625
23.5,1.375,1.2109375,1.33984375,1.328125,1.328125,1.34375,1.22265625,1.255859375
24.0,1.375,1.3046875,1.4140625,1.3359375,1.234375,1.34375,1.25390625,1.2265625
24.5,1.34375,1.5078125,1.37109375,1.1796875,1.1484375,1.3203125,1.267578125,1.2578125
25.0,1.3125,1.4140625,1.328125,1.2109375,1.390625,1.296875,1.28125,1.2890625
25.5,1.53125,1.578125,1.3203125,1.3046875,1.33984375,1.30859375,1.283203125,1.27734375
26.0,1.75,1.7421875,1.3125,1.2513020833333333,1.2890625,1.3203125,1.28515625,1.265625
26.5,1.671875,1.3125,1.3671875,1.1979166666666667,1.1953125,1.359375,1.3359375,1.2451171875
27.0,1.59375,1.4140625,1.421875,1.14453125,1.390625,1.3984375,1.38671875,1.224609375
27.5,1.609375,1.515625,1.4765625,1.0911458333333333,0.9453125,1.47265625,1.3828125,1.2587890625
28.0,1.625,1.6171875,1.53125,1.0377604166666667,1.3203125,1.546875,1.37890625,1.29296875
28.5,1.703125,1.71875,1.59375,0.984375,1.3125,1.4296875,1.3916666666666666,1.29296875
29.0,1.78125,1.8203125,1.65625,1.328125,1.3515625,1.3125,1.4044270833333334,1.29296875
29.5,1.7954545454545454,1.71875,1.66796875,0.96875,1.3203125,1.3671875,1.4171875,1.279296875
