strike,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-21,2021-06-18,2021-09-17
9.0,1.0,0.9375,1.15625,1.03125,0.9921875,1.140625,1.171875,1.0546875
10.0,1.0,0.9375,1.15625,1.03125,0.9921875,1.140625,1.140625,1.0546875
11.0,1.0,0.9375,1.15625,1.03125,0.9921875,1.140625,1.125,1.0546875
12.0,1.0,0.9375,1.15625,1.03125,0.9921875,1.140625,1.125,1.078125
13.0,1.0,0.9375,1.15625,1.03125,0.9921875,1.140625,1.03125,1.05859375
14.0,1.5,0.9375,1.15625,1.03125,0.9921875,1.140625,1.078125,1.1484375
15.0,1.0,0.9375,1.0,1.03125,0.9921875,1.140625,1.0546875,1.04296875
16.0,1.125,0.9375,1.03125,0.984375,0.9921875,1.140625,1.0390625,1.08984375
17.0,0.875,0.9375,0.984375,0.984375,0.9921875,1.140625,1.078125,1.109375
17.5,0.859375,0.9375,0.9817708333333334,0.9921875,0.9921875,1.140625,1.08203125,1.08203125
18.0,0.84375,0.9375,0.9791666666666666,0.96875,0.9921875,1.140625,1.0859375,1.0546875
18.5,0.8333333333333334,0.9375,0.9765625,0.96875,1.078125,1.140625,1.09375,1.0703125
19.0,0.8229166666666666,0.9375,0.9609375,0.9765625,1.03125,1.140625,1.1015625,1.0859375
19.5,0.8125,0.9375,1.0,1.0234375,1.0234375,1.140625,1.08984375,1.076171875
20.0,0.75,0.9375,1.015625,1.0,1.015625,1.140625,1.078125,1.06640625
20.5,0.78125,0.96875,0.9375,1.0,0.9921875,1.140625,1.099609375,1.140625
21.0,0.8125,0.953125,1.03125,1.0078125,0.96875,1.140625,1.12109375,1.21484375
21.5,0.796875,0.96875,1.0390625,1.0078125,1.015625,1.140625,1.126953125,1.18359375
22.0,0.828125,0.984375,1.0,0.9765625,1.0625,1.140625,1.1328125,1.15234375
22.5,0.84375,1.0078125,1.046875,1.0546875,1.046875,1.140625,1.1484375,1.1552734375
23.0,0.875,1.015625,1.015625,0.984375,1.03125,1.140625,1.1640625,1.158203125
23.5,0.90625,1.03125,0.9375,1.0390625,0.984375,1.140625,1.15234375,1.1416015625
24.0,0.890625,1.03125,1.1015625,1.09375,1.3046875,1.140625,1.140625,1.125
24.5,0.953125,0.96875,1.390625,1.0546875,1.158203125,1.140625,1.111328125,1.1328125
25.0,0.9375,1.0859375,1.1171875,1.0859375,1.01171875,1.140625,1.08203125,1.140625
25.5,1.046875,1.0859375,0.796875,1.1484375,1.1318359375,1.140625,1.1015625,1.150390625
26.0,1.03125,1.0625,1.109375,1.0625,1.251953125,1.140625,1.12109375,1.16015625
26.5,1.05,1.140625,1.203125,0.9765625,1.3720703125,1.16796875,1.1484375,1.150390625
27.0,1.06875,1.1640625,1.296875,0.890625,1.4921875,1.1953125,1.17578125,1.140625
27.5,1.0875,0.6875,1.390625,1.109375,1.46484375,1.21875,1.197265625,1.232421875
28.0,1.10625,1.28125,1.484375,1.0234375,1.4375,1.2421875,1.21875,1.32421875
28.5,1.125,1.265625,1.578125,1.515625,1.408203125,1.25,1.2479166666666666,1.26171875
29.0,1.1875,1.34375,1.671875,1.1875,1.37890625,1.2578125,1.2770833333333333,1.19921875
29.5,1.25,1.421875,1.5546875,1.53125,1.349609375,1.26171875,1.30625,1.201171875
30.0,1.3125,1.4416666666666667,1.28125,1.25,1.3203125,1.265625,1.3354166666666667,1.203125
30.5,1.25,1.4614583333333333,1.390625,1.296875,1.291015625,1.25,1.3645833333333333,1.2265625
31.0,1.40625,1.48125,1.5,1.109375,1.26171875,1.234375,1.39375,1.25
31.5,1.380859375,1.5010416666666666,1.64453125,1.42578125,1.232421875,1.212890625,1.4229166666666666,1.2734375
32.0,1.35546875,1.5208333333333333,1.7890625,1.7421875,1.203125,1.19140625,1.4520833333333334,1.296875
32.5,1.330078125,1.540625,1.34375,1.576171875,1.203125,1.255859375,1.48125,1.3203125
33.0,1.3046875,1.5604166666666668,1.0,1.41015625,1.203125,1.3203125,1.5104166666666667,1.34375
33.5,1.279296875,1.5802083333333332,1.0416666666666667,1.244140625,1.203125,1.3203125,1.5395833333333333,1.3671875
34.0,1.25390625,1.6,1.0833333333333333,1.078125,1.203125,1.3203125,1.56875,1.390625
35.0,1.228515625,1.6197916666666667,1.125,1.8984375,1.203125,1.55078125,1.5979166666666667,1.4140625
36.0,1.203125,1.6395833333333334,1.1666666666666667,1.6015625,1.203125,1.7734375,1.6270833333333332,1.4375
37.0,1.177734375,1.659375,1.2083333333333333,1.875,1.203125,1.720703125,1.65625,1.4609375
38.0,1.15234375,1.6791666666666667,1.25,1.7916666666666667,1.203125,1.66796875,1.51171875,1.484375
39.0,1.126953125,1.6989583333333333,1.984375,1.7083333333333333,1.203125,1.462890625,1.37109375,1.359375
40.0,1.1015625,1.71875,1.5,1.625,1.203125,1.2578125,1.3359375,1.234375
41.0,1.076171875,1.609375,1.5,1.625,1.203125,1.6875,1.5703125,1.25
42.0,1.05078125,1.5,1.5,1.625,1.203125,1.0625,1.33984375,1.1171875
43.0,1.025390625,1.625,1.5,1.625,1.203125,1.4140625,1.5703125,1.17578125
44.0,1.0,1.75,1.5,1.625,1.203125,1.4375,1.7578125,1.2578125
45.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.4375,1.33984375
46.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.125,1.2421875
47.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.0546875,1.404296875
48.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.671875,1.37109375
49.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.5234375,1.50390625
50.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.4765625,1.21484375
55.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.40625,1.328125
55.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.4234375,1.30625
56.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.440625,1.284375
56.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.4578125,1.2625
57.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.475,1.240625
57.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.4921875,1.21875
58.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.509375,1.196875
58.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.5265625,1.175
59.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.54375,1.153125
59.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.5609375,1.13125
60.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.578125,1.109375
60.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.56953125,1.119921875
61.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.5609375,1.13046875
61.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.55234375,1.141015625
62.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.54375,1.1515625
62.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.53515625,1.162109375
63.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.5265625,1.17265625
63.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.51796875,1.183203125
64.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.509375,1.19375
64.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.50078125,1.204296875
65.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.4921875,1.21484375
65.5,1.0,1.75,1.5,1.625,1.203125,1.484375,1.6354166666666667,1.1337890625
66.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.7786458333333333,1.052734375
70.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.921875,0.9716796875
75.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.921875,0.890625
80.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.921875,0.890625
85.0,1.0,1.75,1.5,1.625,1.203125,1.484375,1.921875,0.890625
