""
40.0
42.5
45.0
47.5
50.0
55.0
57.5
58.0
59.0
60.0
61.0
62.0
62.5
63.0
63.5
64.0
64.5
65.0
65.5
66.0
66.5
67.0
67.5
68.0
68.5
69.0
69.5
70.0
71.0
71.5
72.0
72.5
73.0
73.5
74.0
74.5
75.0
75.5
76.0
77.0
77.5
78.0
79.0
80.0
81.0
82.0
82.5
83.0
84.0
85.0
86.0
87.5
90.0
95.0
100.0
105.0
110.0
115.0
120.0
