contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
XLE210820C00034000,2021-08-20 17:22:19,282.0,34.0,11.3,12.55,11.9,call,2021-08-20,0.0,
XLE210820C00035000,2021-08-20 13:40:03,1.0,35.0,9.2,12.5,10.3,call,2021-08-20,0.0,
XLE210820C00036000,2021-07-23 16:17:54,20.0,36.0,7.7,11.5,12.4,call,2021-08-20,0.0,
XLE210820C00037000,2021-07-19 04:01:49,,37.0,0.0,0.0,13.85,call,2021-08-20,0.0,
XLE210820C00038000,2021-07-30 15:55:33,2.0,38.0,6.65,9.85,11.39,call,2021-08-20,0.0,
XLE210820C00040000,2021-08-19 16:41:35,23.0,40.0,3.7,7.5,5.75,call,2021-08-20,0.0,
XLE210820C00041000,2021-08-20 19:03:27,3.0,41.0,2.51,6.55,4.85,call,2021-08-20,0.0,
XLE210820C00042000,2021-08-19 13:30:02,4.0,42.0,3.25,4.55,3.6,call,2021-08-20,0.0,
XLE210820C00043000,2021-08-20 19:52:27,3.0,43.0,2.44,3.55,2.86,call,2021-08-20,0.0,
XLE210820C00044000,2021-08-20 19:51:43,2048.0,44.0,1.28,2.42,1.94,call,2021-08-20,0.0,
XLE210820C00045000,2021-08-20 20:12:00,1450.0,45.0,0.37,1.32,0.36,call,2021-08-20,0.0,
XLE210820C00045500,2021-08-20 19:40:07,375.0,45.5,0.0,1.38,0.39,call,2021-08-20,0.0,
XLE210820C00046000,2021-08-20 20:00:39,2628.0,46.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00046500,2021-08-20 18:44:45,110.0,46.5,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00047000,2021-08-20 18:20:06,85.0,47.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00047500,2021-08-19 19:51:47,265.0,47.5,0.0,0.01,0.02,call,2021-08-20,0.0,
XLE210820C00048000,2021-08-20 17:24:03,66.0,48.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00048500,2021-08-20 19:11:04,97.0,48.5,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00049000,2021-08-20 19:35:00,99.0,49.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00049500,2021-08-20 19:51:09,27.0,49.5,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00053500,2021-08-20 18:28:53,2.0,53.5,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00054000,2021-08-20 18:55:28,15.0,54.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00054500,2021-08-20 18:10:36,5.0,54.5,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00055000,2021-08-20 18:42:34,47.0,55.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00055500,2021-08-20 17:42:01,1.0,55.5,0.0,0.09,0.01,call,2021-08-20,0.0,
XLE210820C00056000,2021-08-19 19:49:59,6.0,56.0,0.0,0.01,0.02,call,2021-08-20,0.0,
XLE210820C00057000,2021-08-20 20:01:37,34.0,57.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00058000,2021-08-20 18:40:12,9.0,58.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00059000,2021-08-19 19:09:29,5.0,59.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00060000,2021-08-20 19:45:03,11.0,60.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00061000,2021-08-19 19:49:59,1.0,61.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00062000,2021-08-20 19:56:40,31.0,62.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00063000,2021-08-16 17:40:35,1.0,63.0,0.0,0.04,0.01,call,2021-08-20,0.0,
XLE210820C00064000,2021-08-19 18:10:35,3.0,64.0,0.0,0.03,0.01,call,2021-08-20,0.0,
XLE210820C00065000,2021-08-11 19:18:24,2.0,65.0,0.0,0.01,0.01,call,2021-08-20,0.0,
XLE210820C00066000,2021-07-30 19:04:49,1.0,66.0,0.0,0.01,0.02,call,2021-08-20,0.0,
XLE210820C00067000,2021-07-29 14:52:12,2.0,67.0,0.0,0.05,0.02,call,2021-08-20,0.0,
XLE210820C00068000,2021-07-12 19:29:41,138.0,68.0,0.0,0.03,0.04,call,2021-08-20,0.0,
XLE210820C00069000,2021-08-10 14:48:42,10.0,69.0,0.0,0.09,0.01,call,2021-08-20,0.0,
XLE210820C00070000,2021-07-22 13:42:18,9.0,70.0,0.0,0.05,0.01,call,2021-08-20,0.0,
XLE210820C00071000,2021-08-16 15:31:22,1.0,71.0,0.0,0.03,0.01,call,2021-08-20,0.0,
XLE210820P00031000,2021-08-03 13:41:33,1.0,31.0,0.0,0.05,0.03,put,2021-08-20,0.0,
XLE210820P00032000,2021-08-05 15:09:36,1600.0,32.0,0.0,0.05,0.01,put,2021-08-20,0.0,
XLE210820P00033000,2021-08-10 19:00:34,5.0,33.0,0.0,0.03,0.01,put,2021-08-20,0.0,
XLE210820P00034000,2021-08-12 19:33:00,15.0,34.0,0.0,0.05,0.01,put,2021-08-20,0.0,
XLE210820P00035000,2021-08-19 17:11:49,1.0,35.0,0.0,0.03,0.01,put,2021-08-20,0.0,
XLE210820P00036000,2021-08-11 15:44:04,4.0,36.0,0.0,0.05,0.01,put,2021-08-20,0.0,
XLE210820P00037000,2021-08-18 17:22:14,5.0,37.0,0.0,0.03,0.01,put,2021-08-20,0.0,
XLE210820P00038000,2021-08-16 13:35:19,2.0,38.0,0.0,0.12,0.01,put,2021-08-20,0.0,
XLE210820P00039000,2021-08-19 17:42:47,4.0,39.0,0.0,0.01,0.01,put,2021-08-20,0.0,
XLE210820P00040000,2021-08-20 14:39:15,5.0,40.0,0.0,0.01,0.01,put,2021-08-20,0.0,
