,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,1.0,0.119272505945484,0.0978080536964212,0.1191451510901836,0.4512673904530066,0.004876674910097015,0.13696672161065468,0.36933069846370165,0.08420455071048197,0.19489094834073398,0.7060423551517823,0.188271132711053,0.304974140100881,0.19334403763146174,0.10654519050658595,0.4952953344950743,0.11864253537776409,0.06027163604940766,-0.4728411968126152,0.10979517080083247,0.4101332275643033
APHA,0.119272505945484,1.0,0.19876752616551,0.22507854559432783,0.16844833464576914,0.22718716044106274,0.6289793074053351,0.33742884870698187,0.20235395092304687,0.2501983501779636,0.10432830596613041,0.11695850685169472,0.26827426815622496,0.21722865118495005,0.7832675592211635,0.23464722656947887,0.2734363332737073,0.17494923783672514,-0.21904765536864637,0.2656271912664252,0.19092940812824888
BAC,0.0978080536964212,0.19876752616551,1.0,0.8922951769981382,0.018183014069492298,0.6336064683757433,0.23279972064506937,0.7022785132608598,0.9282133609752654,0.8204309346804124,0.10731030636528478,0.09373297190036013,0.2282470106286158,0.7663092716004742,0.21602106067141977,0.09921787448813729,0.04488317051184295,0.9158028609013381,-0.4108669961822002,0.7432972859307697,0.35808200984408933
C,0.1191451510901836,0.22507854559432783,0.8922951769981382,1.0,0.04198410817376742,0.6366497438889224,0.2557065780536193,0.7121892512988532,0.8568756595805262,0.8147488479708838,0.13681371213562238,0.12194757951074123,0.29157491655817874,0.7917661836603956,0.2210769806750009,0.10700894175491293,0.053393293059422316,0.8380320149936298,-0.4361469568579029,0.7369876181637034,0.32222823712580073
DT,0.4512673904530066,0.16844833464576914,0.018183014069492298,0.04198410817376742,1.0,-0.09625061501103586,0.13325879268895946,0.34888681968676083,0.006299833125628681,0.10227646313292753,0.5640933098022193,0.2746018759455714,0.3099183754510418,0.12528738726630492,0.15379745308112405,0.3806478519247484,0.12046787524274447,0.004624469001286102,-0.46648099073055715,0.10717247095619485,0.35407965134729336
GE,0.004876674910097015,0.22718716044106274,0.6336064683757433,0.6366497438889224,-0.09625061501103586,1.0,0.29032292229146184,0.5758913404464392,0.6188804690911912,0.6478981863979489,-0.02058304096467419,0.08812845071433167,0.1680335986502386,0.5953150818857387,0.20190534492935566,0.04826012740394365,0.00951038011465438,0.6148977802627539,-0.34553970470926737,0.6209370408761479,0.2915766540270866
HEXO,0.13696672161065468,0.6289793074053351,0.23279972064506937,0.2557065780536193,0.13325879268895946,0.29032292229146184,1.0,0.3454253892948729,0.2184093724518352,0.24133432112532616,0.09722281240152379,0.11057602468372275,0.24945085481512788,0.2660297324012117,0.6042030021448456,0.1359732248629471,0.17056451244309753,0.2174043038896337,-0.23807447957834763,0.23677846789288287,0.15843340651912094
IWM,0.36933069846370165,0.33742884870698187,0.7022785132608598,0.7121892512988532,0.34888681968676083,0.5758913404464392,0.3454253892948729,1.0,0.6728721238022877,0.7150604616861593,0.3890001067022278,0.2525100113892651,0.49500469632949085,0.7331974927416198,0.29462654719658726,0.3721726920810916,0.15033373469616915,0.6880771655615879,-0.6684123434486078,0.7334501567429996,0.5763064413363461
JPM,0.08420455071048197,0.20235395092304687,0.9282133609752654,0.8568756595805262,0.006299833125628681,0.6188804690911912,0.2184093724518352,0.6728721238022877,1.0,0.8367352523776027,0.10174566262935936,0.06748458510946304,0.2510634171440692,0.754347621769064,0.2129848436033196,0.10048535266080527,0.06477927014729311,0.9061286134578154,-0.40129017833164116,0.7212352034420108,0.3719302372342607
MS,0.19489094834073398,0.2501983501779636,0.8204309346804124,0.8147488479708838,0.10227646313292753,0.6478981863979489,0.24133432112532616,0.7150604616861593,0.8367352523776027,1.0,0.17530589165255647,0.13662779301902292,0.26512641788456265,0.7646412994632608,0.2175946072196383,0.18037879876077317,0.04961324646907981,0.7897591278856654,-0.4521079022743498,0.697930731646629,0.40871400906424193
