,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,0.10216613078363358,,0.0024045967791649445,0.006815155727049706,0.07536096337962823,-2.0174469773888586e-05,0.03163915657820954,0.028041528088657345,0.0044119371561765755,0.01688898573930222,0.056116880909716484,0.09200751133005172,0.08940191344005477,0.010550066181038069,0.03539621586432757,0.10210208907977726,0.06559366980304984,0.0030071439106788916,-0.1506424542046331,0.003313795169126343,0.019187834312787276
APHA,,,,,,,,,,,,,,,,,,,,,
BAC,0.0024045967791649445,,0.09404887967814575,0.08316581638171665,0.0017444543815413186,0.06685049974607246,0.03879393353526927,0.04191863453406259,0.07609748474217062,0.07028180373997087,0.0013933665760185096,0.02779278416512357,0.05388364776898225,0.038107883766609396,0.09097519550819452,0.012885740649885019,0.04106031094995604,0.08633611526090197,-0.1061121181215917,0.07821186811743293,0.010669132059250084
C,0.006815155727049706,,0.08316581638171665,0.10626279086169416,0.004326714089274255,0.06754827445969645,0.03851107761104358,0.04317034486438815,0.07078664629250009,0.06968963208781156,0.002928247133922147,0.03352509502241656,0.07440215292170674,0.03994103306798647,0.09829817474220146,0.011977975026987643,0.05243830572901433,0.0773566526493554,-0.1121571545098125,0.08079798082373338,0.008228212537067545
DT,0.07536096337962823,,0.0017444543815413186,0.004326714089274255,0.22673746896820796,-0.012969240812660212,0.08068798154370695,0.04509006106031985,0.0024984341192866816,0.01700737784176768,0.0696650536932384,0.25502003871801354,0.18463448313198946,0.016529658509592933,0.11918228781170744,0.13003913062242078,0.11938281967024476,-0.00258667301773043,-0.22042773398743623,0.013770122964241707,0.02301444639690944
GE,-2.0174469773888586e-05,,0.06685049974607246,0.06754827445969645,-0.012969240812660212,0.14809231315259397,0.060144619720491184,0.04553393406916618,0.05706243226748378,0.06392044840839378,-0.0043907026477575115,0.01704756878495757,0.03996586767159258,0.03305749830885608,0.09673299873316313,0.015232009609768914,0.013151222974223128,0.07007080967084026,-0.1355265223534089,0.07879227180042105,0.011864415985174239
HEXO,0.03163915657820954,,0.03879393353526927,0.03851107761104358,0.08068798154370695,0.060144619720491184,0.8918219282611771,0.05827079163912471,0.03255608114729251,0.04963283054611159,0.0058315941647152725,0.20849482131889485,0.24275780034586375,0.019832368044376967,0.9294302900249877,0.09248641597331399,0.3294120076856824,0.024451851734892352,-0.20102040259068307,0.05054988010520758,0.012038044987343626
IWM,0.028041528088657345,,0.04191863453406259,0.04317034486438815,0.04509006106031985,0.04553393406916618,0.05827079163912471,0.052063115365144894,0.03643239916816804,0.04235423940000385,0.020333947021963932,0.10176046115279287,0.12031714445640959,0.025333789639663103,0.10566755105631773,0.060210243195236095,0.07932387958339003,0.042510650043899346,-0.14639182211629126,0.05171349976119119,0.014674264882197165
JPM,0.0044119371561765755,,0.07609748474217062,0.07078664629250009,0.0024984341192866816,0.05706243226748378,0.03255608114729251,0.03643239916816804,0.07398967583745479,0.06391491227771942,0.004293193917331721,0.012381745865156807,0.053405554512434686,0.033482984597010296,0.07960996580541453,0.016084268415797076,0.050407758252369594,0.07586023453971245,-0.0995119413508906,0.0670314515068846,0.010347854659683253
MS,0.01688898573930222,,0.07028180373997087,0.06968963208781156,0.01700737784176768,0.06392044840839378,0.04963283054611159,0.04235423940000385,0.06391491227771942,0.08439029338670795,0.010652363307031705,0.04719637448461817,0.05702416078360561,0.03555132447992473,0.09123531464879915,0.033257537048859385,0.0465944923979552,0.06831302623230044,-0.11977370729160303,0.07134802533953319,0.014148358711109834
