strike,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-09-17,2021-12-17
0.5,1.0,1.0,1.0,1.0,1.5,0.75,0.875,1.25,0.5
1.0,1.0,1.0,1.0,1.0,1.5,0.75,0.875,1.25,0.5
1.5,1.0,1.0,1.0,1.0,1.5,0.75,0.875,1.25,0.921875
2.0,1.0,1.0,1.0,1.0,1.5,0.75,0.875,1.25,1.34375
2.5,1.0,1.0,1.0,1.0,1.5,0.75,0.875,1.28125,1.421875
3.0,1.0,1.0,1.0,1.09375,1.25,0.75,0.875,1.3125,1.5
3.5,1.0,1.0,0.75,1.1875,1.0,1.03125,1.15625,1.3671875,1.5078125
4.0,1.0,1.0,1.0625,1.1875,1.1875,1.3125,1.28125,1.421875,1.515625
4.5,1.0,1.375,1.375,1.375,1.4375,1.40625,1.40625,1.46875,1.5234375
5.0,1.0,1.625,1.5625,1.5625,1.53125,1.5,1.5,1.515625,1.53125
5.5,1.0,1.9375,1.6875,1.625,1.59375,1.59375,1.625,1.5546875,1.59375
6.0,1.0,1.9375,1.75,1.75,1.71875,1.6875,1.65625,1.59375,1.65625
6.5,1.0,1.9375,1.9375,1.875,1.8125,1.78125,1.71875,1.640625,1.640625
7.0,1.0,1.9375,1.9375,1.9375,1.875,1.875,1.8125,1.6875,1.625
7.5,1.0,1.9375,1.9375,1.9375,1.9375,1.921875,1.90625,1.6875,1.6953125
8.0,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.6875,1.765625
8.5,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.71875,1.78125
9.0,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.75,1.796875
9.5,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.765625,1.75
10.0,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.78125,1.703125
10.5,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.8203125,1.703125
11.0,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.859375,1.703125
11.5,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.8828125,1.703125
12.0,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.90625,1.703125
13.0,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.90625,1.703125
14.0,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.9375,1.703125
15.0,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.90625,1.703125
16.0,1.0,1.9375,1.9375,1.9375,1.9375,1.96875,1.96875,1.90625,1.703125
