strike,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-07-16,2021-08-20,2021-09-17,2021-10-15
22.5,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,1.0625,0.333984375,0.5830078125,1.388671875
25.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,1.0625,0.333984375,0.5830078125,1.388671875
30.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,1.0625,0.333984375,0.5830078125,1.388671875
35.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,1.0625,0.333984375,0.5830078125,1.388671875
40.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,1.0625,0.333984375,0.5830078125,1.388671875
45.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,1.0625,0.333984375,0.5830078125,1.265625
50.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,1.0390625,0.333984375,0.5830078125,0.7578125
55.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,1.015625,0.333984375,0.5830078125,0.25
60.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,0.9921875,0.333984375,0.5830078125,1.06640625
65.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,0.96875,0.333984375,0.5830078125,0.716796875
68.75,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,0.9453125,0.333984375,0.5830078125,0.7236328125
70.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.5,0.2607421875,0.921875,0.333984375,0.5830078125,0.73046875
71.25,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.623046875,0.2607421875,0.8984375,0.333984375,0.5830078125,0.7373046875
72.5,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.74609375,0.2607421875,0.875,0.333984375,0.5830078125,0.744140625
73.75,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.55908203125,0.2607421875,0.8515625,0.333984375,0.5830078125,0.7509765625
75.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.3720703125,0.2607421875,0.828125,0.333984375,0.5830078125,0.7578125
77.5,0.6875,0.640625,1.130859375,0.28515625,0.357421875,1.18505859375,0.2607421875,0.8046875,0.333984375,0.5830078125,0.55859375
80.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.998046875,0.2607421875,0.78125,0.333984375,0.5830078125,0.359375
82.5,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.81103515625,0.2607421875,0.7109375,0.333984375,0.5830078125,0.31640625
85.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.6240234375,0.2607421875,0.640625,0.333984375,0.765625,0.2734375
87.5,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.43701171875,0.2607421875,0.5703125,0.333984375,0.564453125,0.2578125
90.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.25,0.2607421875,0.5,0.333984375,0.36328125,0.2421875
92.5,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.3385416666666667,0.2607421875,0.4296875,0.333984375,0.30859375,0.21484375
95.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.42708333333333337,0.2607421875,0.359375,0.333984375,0.125,0.1875
97.5,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.515625,0.2607421875,0.3671875,0.333984375,0.2265625,0.22998046875
100.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.4609375,0.2607421875,0.375,0.333984375,0.2998046875,0.2724609375
101.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.4427083333333333,0.2607421875,0.3684895833333333,0.333984375,0.3033854166666667,0.2763671875
102.0,0.6875,0.640625,1.130859375,0.28515625,0.357421875,0.4244791666666667,0.2607421875,0.3619791666666667,0.333984375,0.3069661458333333,0.2802734375
