contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
AAPL210521P00130000,2021-03-05 20:37:49,130.0,13.2,13.4,13.0,put,2021-05-21,0.21095890410958903,0.359954833984375
AAPL210618C00110000,2021-03-05 20:42:57,110.0,15.95,16.15,16.03,call,2021-06-18,0.2876712328767123,0.3448486328125
AAPL210618C00112500,2021-03-05 20:49:21,112.5,14.25,14.45,14.25,call,2021-06-18,0.2876712328767123,0.3330230712890625
AAPL210618C00115000,2021-03-05 20:55:28,115.0,12.7,12.9,12.75,call,2021-06-18,0.2876712328767123,0.333099365234375
AAPL210618C00117500,2021-03-05 20:54:37,117.5,11.25,11.45,11.35,call,2021-06-18,0.2876712328767123,0.3372955322265625
AAPL210618C00120000,2021-03-05 20:58:51,120.0,9.9,10.1,10.1,call,2021-06-18,0.2876712328767123,0.3473663330078125
AAPL210618C00122500,2021-03-05 20:57:41,122.5,8.7,8.9,8.88,call,2021-06-18,0.2876712328767123,0.347900390625
AAPL210618C00125000,2021-03-05 20:59:21,125.0,7.6,7.8,7.65,call,2021-06-18,0.2876712328767123,0.33447265625
AAPL210618C00130000,2021-03-05 20:59:38,130.0,5.75,5.95,5.9,call,2021-06-18,0.2876712328767123,0.3357696533203125
AAPL210618P00110000,2021-03-05 20:44:36,110.0,4.55,4.75,4.65,put,2021-06-18,0.2876712328767123,0.3824615478515625
AAPL210618P00112500,2021-03-05 20:07:03,112.5,5.35,5.55,5.6,put,2021-06-18,0.2876712328767123,0.380401611328125
AAPL210618P00115000,2021-03-05 20:58:55,115.0,6.3,6.5,6.32,put,2021-06-18,0.2876712328767123,0.36895751953125
AAPL210618P00117500,2021-03-05 20:33:51,117.5,7.3,7.55,7.35,put,2021-06-18,0.2876712328767123,0.3704071044921875
AAPL210618P00120000,2021-03-05 20:56:39,120.0,8.45,8.7,8.45,put,2021-06-18,0.2876712328767123,0.374298095703125
AAPL210618P00122500,2021-03-05 20:43:01,122.5,9.75,10.0,9.95,put,2021-06-18,0.2876712328767123,0.381317138671875
AAPL210618P00125000,2021-03-05 20:57:49,125.0,11.15,11.4,11.02,put,2021-06-18,0.2876712328767123,0.360260009765625
AAPL210618P00130000,2021-03-05 19:54:36,130.0,14.3,14.5,14.71,put,2021-06-18,0.2876712328767123,0.3786468505859375
AAPL210716C00110000,2021-03-05 20:39:58,110.0,16.75,17.0,16.83,call,2021-07-16,0.3643835616438356,0.3308868408203125
AAPL210716C00115000,2021-03-05 20:42:57,115.0,13.6,13.85,13.67,call,2021-07-16,0.3643835616438356,0.324554443359375
AAPL210716C00120000,2021-03-05 20:59:02,120.0,10.9,11.1,11.03,call,2021-07-16,0.3643835616438356,0.33721923828125
AAPL210716C00125000,2021-03-05 20:59:39,125.0,8.6,8.8,8.76,call,2021-07-16,0.3643835616438356,0.3318023681640625
AAPL210716C00130000,2021-03-05 20:59:18,130.0,6.75,6.95,6.88,call,2021-07-16,0.3643835616438356,0.3281402587890625
AAPL210716P00110000,2021-03-05 20:34:40,110.0,5.3,5.5,5.47,put,2021-07-16,0.3643835616438356,0.3736114501953125
AAPL210716P00115000,2021-03-05 20:34:40,115.0,7.15,7.35,7.32,put,2021-07-16,0.3643835616438356,0.36800384521484375
AAPL210716P00120000,2021-03-05 20:53:10,120.0,9.45,9.65,9.55,put,2021-07-16,0.3643835616438356,0.3755950927734375
AAPL210716P00125000,2021-03-05 18:37:03,125.0,12.15,12.35,12.21,put,2021-07-16,0.3643835616438356,0.3655242919921875
AAPL210716P00130000,2021-03-05 18:00:54,130.0,15.25,15.45,15.4,put,2021-07-16,0.3643835616438356,0.36457061767578125
