strike,2021-04-16,2021-05-21,2021-07-16,2021-08-20
20.0,0.90625,0.9921875,0.625,0.5234375
25.0,0.90625,0.9921875,0.625,0.5234375
30.0,0.90625,0.9921875,0.796875,0.5234375
33.0,0.90625,0.9921875,0.5234375,0.5234375
34.0,0.90625,0.9921875,0.640625,0.5234375
35.0,0.90625,0.9921875,0.7578125,0.5234375
36.0,0.90625,0.9921875,0.748046875,0.5234375
37.0,0.90625,0.9921875,0.73828125,0.72265625
38.0,0.90625,0.8515625,0.728515625,0.921875
39.0,0.90625,0.92578125,0.7001953125,0.744140625
40.0,0.90625,0.6796875,0.671875,0.59765625
41.0,0.8390625,0.96875,0.6162109375,0.646484375
42.0,0.771875,0.6328125,0.560546875,0.6953125
43.0,0.7046875,1.34765625,0.57421875,0.744140625
44.0,0.6375,1.013671875,0.587890625,0.935546875
45.0,0.5703125,0.640625,0.6015625,0.623046875
46.0,0.565625,0.75,0.6962890625,0.623046875
47.0,0.5609375,0.6484375,0.791015625,0.662109375
48.0,0.55625,0.65234375,0.720703125,0.478515625
49.0,0.5515625,0.5546875,0.650390625,0.431640625
50.0,0.546875,0.5859375,0.580078125,0.66796875
55.0,0.46484375,0.53125,0.537109375,0.572265625
60.0,0.5078125,0.5625,0.53125,0.576171875
65.0,0.5,0.5546875,0.517578125,0.5625
70.0,0.75,0.5859375,0.548828125,0.541015625
75.0,0.859375,0.76171875,0.51953125,0.541015625
80.0,0.96875,0.71875,0.515625,0.62109375
